species,X,Y,bio3,bio4,bio7,bio11,bio12
GuloGulo_PA2_RUN1,133.5,73.000007823,17,18630.34375,601.666931152344,-383.000183105469,201.666793823242
GuloGulo_PA2_RUN1,142.5,73.000007823,20.5000076293945,13955.0927734375,462.321563720703,-312.357238769531,124.964294433594
GuloGulo_PA2_RUN1,145.5,73.000007823,17.8333778381348,14787.078125,482.499877929688,-317.749938964844,151.833190917969
GuloGulo_PA2_RUN1,148.5,73.000007823,15.8181734085083,15634.9951171875,504.908935546875,-326.545379638672,169.000015258789
GuloGulo_PA2_RUN1,-166.5,70.000007823,16,11263,375,-223.333343505859,219.999984741211
GuloGulo_PA2_RUN1,-154.5,70.000007823,17.6129035949707,14200.7080078125,487.935424804688,-291.838684082031,169.128982543945
GuloGulo_PA2_RUN1,-151.5,70.000007823,18.3846130371094,15368.9228515625,543.115417480469,-309.269256591797,166.653793334961
GuloGulo_PA2_RUN1,-139.5,70.000007823,18.3333320617676,13663.6650390625,465.666625976562,-277.083343505859,183.499938964844
GuloGulo_PA2_RUN1,-133.5,70.000007823,15.4285688400269,14666.9990234375,476.928558349609,-270.428558349609,176.642822265625
GuloGulo_PA2_RUN1,-130.5,70.000007823,15.2631559371948,14420.841796875,469.526306152344,-275.526306152344,146.947326660156
GuloGulo_PA2_RUN1,-127.5,70.000007823,15.3684206008911,14051.89453125,454.684204101562,-278.578948974609,151.578887939453
GuloGulo_PA2_RUN1,-124.5,70.000007823,14.705883026123,13377.294921875,429.529418945312,-279.235260009766,177.705825805664
GuloGulo_PA2_RUN1,-118.5,70.000007823,15.5333299636841,13589.265625,451.466644287109,-286.199981689453,179
GuloGulo_PA2_RUN1,-115.5,70.000007823,15.5294132232666,13810.2060546875,450.823547363281,-301.058837890625,162.588256835938
GuloGulo_PA2_RUN1,-112.5,70.000007823,14.2000007629395,14030.9130859375,450.628540039062,-312.028564453125,121.885749816895
GuloGulo_PA2_RUN1,-106.5,70.000007823,13.3611106872559,14856.138671875,479.388885498047,-323.666656494141,115.555526733398
GuloGulo_PA2_RUN1,-100.5,70.000007823,14.7499961853027,14611.25,474.75,-328.625,104.624992370605
GuloGulo_PA2_RUN1,-97.5,70.000007823,15.6190462112427,15022.189453125,496.714263916016,-338.476165771484,122.809455871582
GuloGulo_PA2_RUN1,-94.5,70.000007823,14.4285726547241,15027.427734375,492.414276123047,-340.214294433594,147.85710144043
GuloGulo_PA2_RUN1,-91.5,70.000007823,14.3181781768799,14768.615234375,485.500030517578,-325.95458984375,163.477264404297
GuloGulo_PA2_RUN1,-82.5,70.000007823,14.8611087799072,13373.388671875,448.194427490234,-302.055541992188,227.194366455078
GuloGulo_PA2_RUN1,-73.5,70.000007823,14.8055543899536,12703.779296875,423.000030517578,-290.388916015625,241.277694702148
GuloGulo_PA2_RUN1,-70.5,70.000007823,16.1562442779541,12135.3447265625,407.125030517578,-282.656311035156,262.562561035156
GuloGulo_PA2_RUN1,19.5,70.000007823,23.7391338348389,6881.64306640625,262.173583984375,-90.4344329833984,705.131225585938
GuloGulo_PA2_RUN1,25.5,70.000007823,24.0322551727295,9202.1640625,358.613006591797,-140.548492431641,487.774780273438
GuloGulo_PA2_RUN1,28.5,70.000007823,25.0333499908447,7166.23876953125,281.700225830078,-90.3001098632812,473.132995605469
GuloGulo_PA2_RUN1,31.5,70.000007823,21.5909214019775,6913.58837890625,259.840850830078,-82.1817779541016,526.068115234375
GuloGulo_PA2_RUN1,34.5,70.000007823,19.9999942779541,7960.66796875,300.833343505859,-104.499984741211,494.416748046875
GuloGulo_PA2_RUN1,37.5,70.000007823,21.25,7700.25048828125,296.75,-102.000053405762,478.000335693359
GuloGulo_PA2_RUN1,52.5,70.000007823,22.3333415985107,8972.7734375,349.888732910156,-152.444351196289,377.999908447266
GuloGulo_PA2_RUN1,58.5,70.000007823,20.2000007629395,10792.9970703125,413.999908447266,-188.466583251953,368.166778564453
GuloGulo_PA2_RUN1,61.5,70.000007823,19.7058868408203,11551.703125,433.411712646484,-207.882278442383,350.352935791016
GuloGulo_PA2_RUN1,67.5,70.000007823,18.1200065612793,11842.3583984375,416.480010986328,-223.679946899414,263.519927978516
GuloGulo_PA2_RUN1,70.5,70.000007823,17.5000019073486,11992.248046875,411.888885498047,-234.97216796875,288.777618408203
GuloGulo_PA2_RUN1,73.5,70.000007823,16.6071453094482,12265.5703125,413.214263916016,-248.17854309082,322.321258544922
GuloGulo_PA2_RUN1,76.5,70.000007823,16.0277786254883,12599.38671875,422.805511474609,-249.5,365.610931396484
GuloGulo_PA2_RUN1,79.5,70.000007823,16,12981.5537109375,436.222137451172,-252.305541992188,401.055450439453
GuloGulo_PA2_RUN1,82.5,70.000007823,16,13524.7744140625,458.694305419922,-258.583282470703,406.499938964844
GuloGulo_PA2_RUN1,85.5,70.000007823,16,14302.96875,490.638732910156,-269.999969482422,393.444488525391
GuloGulo_PA2_RUN1,88.5,70.000007823,16.5833282470703,14648.9150390625,508.166595458984,-281.583282470703,404.416564941406
GuloGulo_PA2_RUN1,94.5,70.000007823,17,15426.5517578125,536.6943359375,-324.305541992188,435.500244140625
GuloGulo_PA2_RUN1,103.5,70.000007823,16.555549621582,16951.138671875,585.25,-338.777770996094,274.527801513672
GuloGulo_PA2_RUN1,106.5,70.000007823,16.1944446563721,16939.83203125,581.277770996094,-345.888854980469,294.972106933594
GuloGulo_PA2_RUN1,112.5,70.000007823,14.1666698455811,18003.384765625,602.249938964844,-351.388824462891,272.583435058594
GuloGulo_PA2_RUN1,115.5,70.000007823,14,18511.109375,612.694396972656,-364.527740478516,244.166763305664
GuloGulo_PA2_RUN1,130.5,70.000007823,15.5624971389771,20197.99609375,647.531127929688,-420.500091552734,267.625732421875
GuloGulo_PA2_RUN1,133.5,70.000007823,16.6666622161865,20122.30859375,644.472290039062,-408.722290039062,214.500045776367
GuloGulo_PA2_RUN1,136.5,70.000007823,17.9444313049316,18965.08984375,611.944641113281,-393.333435058594,232.833358764648
GuloGulo_PA2_RUN1,139.5,70.000007823,18.7499942779541,17693.19921875,574.08349609375,-377.444519042969,203.139053344727
GuloGulo_PA2_RUN1,145.5,70.000007823,17.0277900695801,16643.08203125,538.249938964844,-340.111175537109,198.472106933594
GuloGulo_PA2_RUN1,148.5,70.000007823,15.194450378418,16981.99609375,548.583190917969,-340.138854980469,208.77783203125
GuloGulo_PA2_RUN1,157.5,70.000007823,18.2333278656006,16452.47265625,539.066833496094,-336.533416748047,154.766723632812
GuloGulo_PA2_RUN1,160.5,70.000007823,19.9047412872314,15099.3203125,499.881225585938,-315.714447021484,142.762023925781
GuloGulo_PA2_RUN1,166.5,70.000007823,19.307710647583,15728.837890625,519.692077636719,-330.230651855469,177.307571411133
GuloGulo_PA2_RUN1,169.5,70.000007823,19,16094.3095703125,530.769287109375,-321.076995849609,160.153869628906
GuloGulo_PA2_RUN1,172.5,70.000007823,18.8333396911621,14976.28515625,500.389099121094,-308.500122070312,182.944351196289
GuloGulo_PA2_RUN1,178.5,70.000007823,17,12275.0703125,409.687774658203,-278.812652587891,213.437225341797
GuloGulo_PA2_RUN1,-178.5,67.000007823,17.08571434021,10883.8857421875,368.885711669922,-227.857162475586,377.257110595703
GuloGulo_PA2_RUN1,-175.5,67.000007823,17.7199993133545,9912.400390625,338.119995117188,-196.320007324219,413.039916992188
GuloGulo_PA2_RUN1,-169.5,67.000007823,17.25,9818.25,332.75,-198.000015258789,327
GuloGulo_PA2_RUN1,-166.5,67.000007823,18.3333301544189,10489.333984375,357.416687011719,-186.5,331.833282470703
GuloGulo_PA2_RUN1,-160.5,67.000007823,17.8611106872559,12157.638671875,399.305541992188,-216.638900756836,258.833282470703
GuloGulo_PA2_RUN1,-151.5,67.000007823,21.4999980926514,14789.47265625,519.472229003906,-270.750030517578,309.499969482422
GuloGulo_PA2_RUN1,-145.5,67.000007823,20.1666679382324,15513.6943359375,525.944458007812,-274.944427490234,192.333343505859
GuloGulo_PA2_RUN1,-142.5,67.000007823,20.4444427490234,14990.27734375,517.666625976562,-274.166687011719,191.611068725586
GuloGulo_PA2_RUN1,-139.5,67.000007823,19.9999980926514,15232.5,532.388854980469,-280.138916015625,250.472152709961
GuloGulo_PA2_RUN1,-136.5,67.000007823,18.7222232818604,14192.02734375,488.694427490234,-249.194458007812,291.111053466797
GuloGulo_PA2_RUN1,-130.5,67.000007823,18.0833320617676,15504.77734375,527.611083984375,-276.027770996094,250.777740478516
GuloGulo_PA2_RUN1,-127.5,67.000007823,17.8888854980469,15407.1396484375,515.694458007812,-278.305572509766,248.694381713867
GuloGulo_PA2_RUN1,-124.5,67.000007823,16.75,14564.1669921875,481.444427490234,-271.777770996094,246.083297729492
GuloGulo_PA2_RUN1,-121.5,67.000007823,16.3055553436279,14022.8056640625,468.611083984375,-265.277770996094,232.694442749023
GuloGulo_PA2_RUN1,-118.5,67.000007823,16.1111125946045,14093.8046875,471.583312988281,-266.222229003906,228.666656494141
GuloGulo_PA2_RUN1,-115.5,67.000007823,16.5555553436279,14310.9716796875,477.694427490234,-277.416656494141,242.777770996094
GuloGulo_PA2_RUN1,-106.5,67.000007823,14.5555562973022,15269.111328125,502.444458007812,-313.166656494141,169.027755737305
GuloGulo_PA2_RUN1,-100.5,67.000007823,15.3030281066895,15225.60546875,502.454498291016,-327.424224853516,150.545425415039
GuloGulo_PA2_RUN1,-97.5,67.000007823,16,15661.666015625,522.333312988281,-338.5,162.388824462891
GuloGulo_PA2_RUN1,-91.5,67.000007823,14.7222194671631,14860.4736328125,493.138916015625,-328.416717529297,217.083312988281
GuloGulo_PA2_RUN1,-85.5,67.000007823,15.7571430206299,13367.6142578125,456.100006103516,-290.885711669922,205.485626220703
GuloGulo_PA2_RUN1,-82.5,67.000007823,16.5192260742188,13265.01953125,454.5,-295.692321777344,242.269256591797
GuloGulo_PA2_RUN1,-73.5,67.000007823,15.9583301544189,12110.3759765625,415.333343505859,-255.375015258789,239.499969482422
GuloGulo_PA2_RUN1,-70.5,67.000007823,16.2222232818604,11894.5556640625,408.166687011719,-258.027770996094,273.944305419922
GuloGulo_PA2_RUN1,-67.5,67.000007823,15.1176481246948,11429.3837890625,383.882415771484,-261.235321044922,326.088195800781
GuloGulo_PA2_RUN1,-61.5,67.000007823,18.5555419921875,10540.8916015625,362.444488525391,-234.889007568359,506.55517578125
GuloGulo_PA2_RUN1,22.5,67.000007823,22.4722213745117,9819.388671875,373.527770996094,-130.972244262695,485.277679443359
GuloGulo_PA2_RUN1,28.5,67.000007823,22.8888931274414,9390.8916015625,358.416778564453,-126.833404541016,532.583190917969
GuloGulo_PA2_RUN1,34.5,67.000007823,20.8787822723389,8661.5791015625,330.030426025391,-113.515213012695,498.333770751953
GuloGulo_PA2_RUN1,37.5,67.000007823,21.1666603088379,8292.9326171875,319.666625976562,-108.966674804688,479.999969482422
GuloGulo_PA2_RUN1,40.5,67.000007823,22.1666622161865,8376.16796875,329.916687011719,-109.916694641113,479.708374023438
GuloGulo_PA2_RUN1,58.5,67.000007823,19.8888893127441,11487.63671875,442.249938964844,-188.166610717773,466.388977050781
GuloGulo_PA2_RUN1,61.5,67.000007823,19.694450378418,12028.94140625,455.666625976562,-207.222152709961,453.27783203125
GuloGulo_PA2_RUN1,64.5,67.000007823,18.5277824401855,12638.69140625,463.166625976562,-222.611038208008,438.888793945312
GuloGulo_PA2_RUN1,67.5,67.000007823,17.5555629730225,12972.27734375,459.972259521484,-228.555587768555,417.08349609375
GuloGulo_PA2_RUN1,70.5,67.000007823,17,12924.1103515625,448.388916015625,-230.694412231445,392.833343505859
GuloGulo_PA2_RUN1,73.5,67.000007823,16.5555572509766,13146.9990234375,450.925903320312,-240.148101806641,411.518371582031
GuloGulo_PA2_RUN1,76.5,67.000007823,16.1666679382324,13493.4150390625,462.472137451172,-244.41667175293,442.91650390625
GuloGulo_PA2_RUN1,79.5,67.000007823,16.4722194671631,13819.9150390625,477.888824462891,-245.722213745117,468.555419921875
GuloGulo_PA2_RUN1,82.5,67.000007823,16.8055534362793,14129.025390625,493.305480957031,-248.999984741211,482.388793945312
GuloGulo_PA2_RUN1,85.5,67.000007823,16.9999980926514,14606.8310546875,514.777709960938,-255.055541992188,500.083221435547
GuloGulo_PA2_RUN1,91.5,67.000007823,17.3888854980469,15407.2470703125,545.138793945312,-292.611083984375,519.555786132812
GuloGulo_PA2_RUN1,94.5,67.000007823,17.1388931274414,16048.2177734375,563.972106933594,-324.22216796875,512.333679199219
GuloGulo_PA2_RUN1,97.5,67.000007823,17.2222213745117,16920.71875,591.694274902344,-344.277679443359,452.194763183594
GuloGulo_PA2_RUN1,100.5,67.000007823,17.7222270965576,17665.859375,617.527709960938,-349.138885498047,353.222625732422
GuloGulo_PA2_RUN1,103.5,67.000007823,17.9444370269775,17732.16796875,619.138916015625,-346.305572509766,301.916625976562
GuloGulo_PA2_RUN1,106.5,67.000007823,17.3611164093018,17711.138671875,614.333374023438,-345.194396972656,309.527648925781
GuloGulo_PA2_RUN1,109.5,67.000007823,16.3611068725586,18067.4140625,617.916625976562,-349.805541992188,317.416625976562
GuloGulo_PA2_RUN1,112.5,67.000007823,14.9444494247437,18929.994140625,635.472106933594,-367.083160400391,316.055603027344
GuloGulo_PA2_RUN1,115.5,67.000007823,14.6666631698608,19477.75,646.027770996094,-381.750061035156,291.139007568359
GuloGulo_PA2_RUN1,118.5,67.000007823,14.5833358764648,19311.52734375,637.972229003906,-372.416717529297,277.500061035156
GuloGulo_PA2_RUN1,124.5,67.000007823,13.4999942779541,19851.21875,642.666625976562,-377.083160400391,297.194152832031
GuloGulo_PA2_RUN1,127.5,67.000007823,14.3055419921875,20543.85546875,661.388732910156,-433.360778808594,376.027374267578
GuloGulo_PA2_RUN1,130.5,67.000007823,15.1666584014893,21636.91015625,691.749816894531,-447.722259521484,306.389556884766
GuloGulo_PA2_RUN1,133.5,67.000007823,16.055549621582,22283.306640625,708.416748046875,-446.916595458984,229.77766418457
GuloGulo_PA2_RUN1,139.5,67.000007823,17.6666526794434,20186.61328125,648.944519042969,-443.777801513672,311.388885498047
GuloGulo_PA2_RUN1,142.5,67.000007823,18,19795.974609375,637.222290039062,-409.666778564453,242.194595336914
GuloGulo_PA2_RUN1,145.5,67.000007823,17.0555667877197,19071.94921875,613.389038085938,-387.389068603516,251.13899230957
GuloGulo_PA2_RUN1,148.5,67.000007823,16.1111259460449,18606.861328125,599.055541992188,-363.444580078125,240.222305297852
GuloGulo_PA2_RUN1,157.5,67.000007823,17.1388893127441,17889.474609375,581.888977050781,-349.694488525391,228.805404663086
GuloGulo_PA2_RUN1,160.5,67.000007823,17.9166622161865,16773.62109375,548.222534179688,-335.500122070312,230.500061035156
GuloGulo_PA2_RUN1,163.5,67.000007823,19.2222194671631,15544.1396484375,511.888916015625,-317.527862548828,227.111053466797
GuloGulo_PA2_RUN1,169.5,67.000007823,19.1388759613037,16312.228515625,542.583435058594,-326.88916015625,285.861206054688
GuloGulo_PA2_RUN1,178.5,67.000007823,16.7500133514404,12279.341796875,414.38916015625,-264.916748046875,342.610656738281
GuloGulo_PA2_RUN1,-178.5,64.000007823,17.3999996185303,10520,359.399993896484,-193.400009155273,414.599975585938
GuloGulo_PA2_RUN1,-172.5,64.000007823,19.3749980926514,8764.9375,303.6875,-157.062530517578,506.687438964844
GuloGulo_PA2_RUN1,-166.5,64.000007823,20.5555515289307,9849.5556640625,340.777770996094,-161.333374023438,403.777770996094
GuloGulo_PA2_RUN1,-163.5,64.000007823,21.0799999237061,10372.83984375,352.519989013672,-160.720001220703,425.999938964844
GuloGulo_PA2_RUN1,-160.5,64.000007823,20.8181800842285,11547.302734375,388.575744628906,-184.454544067383,372.454528808594
GuloGulo_PA2_RUN1,-157.5,64.000007823,20.2499980926514,13281.9443359375,449.555541992188,-211.555572509766,388.944366455078
GuloGulo_PA2_RUN1,-151.5,64.000007823,22.5833320617676,12763.947265625,451.000061035156,-203.36116027832,416.360961914062
GuloGulo_PA2_RUN1,-145.5,64.000007823,23.7499961853027,13585.5283203125,491.027770996094,-226.833358764648,272.861114501953
GuloGulo_PA2_RUN1,-139.5,64.000007823,22,14608.8896484375,529.250061035156,-260.222259521484,294.583312988281
GuloGulo_PA2_RUN1,-136.5,64.000007823,22.277774810791,13470.861328125,504.861083984375,-234.638885498047,307.666717529297
GuloGulo_PA2_RUN1,-133.5,64.000007823,23.0555534362793,13135.390625,497.444488525391,-235.527786254883,334.249969482422
GuloGulo_PA2_RUN1,-124.5,64.000007823,18.1944465637207,15283.9169921875,521.527770996094,-260.833343505859,355.611114501953
GuloGulo_PA2_RUN1,-121.5,64.000007823,17.6666660308838,15282.388671875,522.444458007812,-258.25,302.277770996094
GuloGulo_PA2_RUN1,-115.5,64.000007823,17.1944446563721,15508.52734375,535.194458007812,-270.305541992188,266.638885498047
GuloGulo_PA2_RUN1,-106.5,64.000007823,15.8055553436279,15356.25,520.555541992188,-297.916656494141,248.249954223633
GuloGulo_PA2_RUN1,-103.5,64.000007823,15.722222328186,15443.3046875,522.222229003906,-304.083343505859,231.000015258789
GuloGulo_PA2_RUN1,-97.5,64.000007823,16.0277767181396,15931.888671875,540.805541992188,-323.638885498047,242.388809204102
GuloGulo_PA2_RUN1,-94.5,64.000007823,15.9166660308838,15667.7509765625,530.111145019531,-322.611145019531,257.916625976562
GuloGulo_PA2_RUN1,-91.5,64.000007823,15.5588216781616,14853.736328125,498.882385253906,-311.529449462891,255.352935791016
GuloGulo_PA2_RUN1,-88.5,64.000007823,15.857141494751,14125.71484375,480.619079589844,-297.000061035156,242.000061035156
GuloGulo_PA2_RUN1,-73.5,64.000007823,16.0454521179199,11707.36328125,404.863647460938,-245.136367797852,313.227233886719
GuloGulo_PA2_RUN1,-70.5,64.000007823,16.1470603942871,11810.205078125,407.852935791016,-253.323516845703,369.146911621094
GuloGulo_PA2_RUN1,-67.5,64.000007823,15.9428586959839,11415.4892578125,388.800109863281,-253.200042724609,431.399932861328
GuloGulo_PA2_RUN1,7.5,64.000007823,28.2000026702881,4956.9931640625,191.099670410156,-11.6996173858643,1305.60144042969
GuloGulo_PA2_RUN1,10.5,64.000007823,27.7916889190674,6179.61865234375,243.228942871094,-48.8122138977051,1026.25061035156
GuloGulo_PA2_RUN1,13.5,64.000007823,25.2222270965576,7069.439453125,273.277587890625,-70.7776947021484,978.474487304688
GuloGulo_PA2_RUN1,19.5,64.000007823,24.0666675567627,9262.734375,358.866729736328,-104.666748046875,585.233459472656
GuloGulo_PA2_RUN1,22.5,64.000007823,24.4545440673828,8731.9091796875,342.454528808594,-84.9090805053711,545.272644042969
GuloGulo_PA2_RUN1,25.5,64.000007823,23.1212196350098,9048.08984375,348.0302734375,-94.787841796875,545.848327636719
GuloGulo_PA2_RUN1,28.5,64.000007823,21.7500076293945,9527.498046875,359.138854980469,-107.749969482422,594.277648925781
GuloGulo_PA2_RUN1,34.5,64.000007823,20.5142822265625,9293.7724609375,349.542877197266,-108.85718536377,515.400146484375
GuloGulo_PA2_RUN1,37.5,64.000007823,20.0344867706299,9686.7216796875,367.861968994141,-113.344795227051,563.689392089844
GuloGulo_PA2_RUN1,40.5,64.000007823,20.8823490142822,9870.412109375,380.441131591797,-119.529403686523,569.941162109375
GuloGulo_PA2_RUN1,43.5,64.000007823,21.9444484710693,9783.3046875,387.222137451172,-124.444404602051,561.999938964844
GuloGulo_PA2_RUN1,49.5,64.000007823,19.9722290039062,11155.2490234375,434.083343505859,-156.611099243164,586.388916015625
GuloGulo_PA2_RUN1,55.5,64.000007823,19.4444446563721,11696.9150390625,446.277709960938,-169.138870239258,611.972106933594
GuloGulo_PA2_RUN1,58.5,64.000007823,20.3055458068848,12115.88671875,464.527709960938,-191.110961914062,639.305541992188
GuloGulo_PA2_RUN1,64.5,64.000007823,19.1944465637207,13108.609375,479.111114501953,-204.694442749023,524.749816894531
GuloGulo_PA2_RUN1,70.5,64.000007823,17.0277767181396,13364.0546875,469.444458007812,-217.527755737305,511.916656494141
GuloGulo_PA2_RUN1,73.5,64.000007823,17.0000019073486,13565.6376953125,472.416625976562,-224.111099243164,510.999938964844
GuloGulo_PA2_RUN1,76.5,64.000007823,17.2499961853027,13958.525390625,490.333221435547,-229.58332824707,514.638854980469
GuloGulo_PA2_RUN1,79.5,64.000007823,17.5,14140.5283203125,502.138885498047,-231.66667175293,522.749938964844
GuloGulo_PA2_RUN1,82.5,64.000007823,18.055549621582,14185.77734375,506.972198486328,-233.111099243164,539.194274902344
GuloGulo_PA2_RUN1,85.5,64.000007823,18.36110496521,14441.58203125,519.305480957031,-234.944458007812,564.249938964844
GuloGulo_PA2_RUN1,88.5,64.000007823,18.5000019073486,14859.8046875,536.444396972656,-246.610931396484,593.444030761719
GuloGulo_PA2_RUN1,100.5,64.000007823,19.055549621582,18023.77734375,636.861022949219,-336.722198486328,405.805694580078
