X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
112.5,73.000007823,train,1.9373013541094574E72,100.0,1.0
115.5,73.000007823,train,4.508911965674007E72,100.0,1.0
118.5,73.000007823,train,4.648840900214866E72,100.0,1.0
121.5,73.000007823,train,4.648840900214866E72,100.0,1.0
124.5,73.000007823,train,4.599084853936557E72,100.0,1.0
127.5,73.000007823,train,4.530673902539847E72,100.0,1.0
139.5,73.000007823,train,2.61999011430772E104,100.0,1.0
142.5,73.000007823,train,2.9011887889066353E87,100.0,1.0
145.5,73.000007823,train,7.000779409086682E67,100.0,1.0
148.5,73.000007823,train,1.7686926354226323E72,100.0,1.0
-178.5,70.000007823,train,6.731325668687389E-23,6.7315147561805394E-21,8.72314639357823E-22
-166.5,70.000007823,train,4.4023620844401136E-40,4.4024857497701626E-38,5.705035059995516E-39
-163.5,70.000007823,train,6.220564289880767E-40,6.220739029741153E-38,8.0612490944709E-39
-160.5,70.000007823,train,1.2677073911303536E-22,1.2677430018888335E-20,1.6428260496282899E-21
-157.5,70.000007823,train,1.7738770461607504E-22,1.7739268755673674E-20,2.2987729192555538E-21
-154.5,70.000007823,train,1.1338531968977039E49,100.0,1.0
-142.5,70.000007823,train,3.834496575837727E48,100.0,1.0
-139.5,70.000007823,train,4.8327625184877374E69,100.0,1.0
-130.5,70.000007823,train,8.403166661327517E31,100.0,1.0
-127.5,70.000007823,train,4.77996521585721E31,100.0,1.0
-121.5,70.000007823,train,2.2568298218183454E31,100.0,1.0
-118.5,70.000007823,train,3.60409079474159E31,100.0,1.0
-115.5,70.000007823,train,1.2709362848683293E47,100.0,1.0
-109.5,70.000007823,train,1.1468072791885887E-18,1.1468394937811105E-16,1.486151209132322E-17
-106.5,70.000007823,train,9.136608371785987E49,100.0,1.0
-100.5,70.000007823,train,0.04252016074041944,28.05137695843868,0.3552630375197918
-94.5,70.000007823,train,1.9538297283987874E72,100.0,1.0
-91.5,70.000007823,train,1.8262123400129422E67,100.0,1.0
-85.5,70.000007823,train,2.8759211553259866E31,100.0,1.0
-79.5,70.000007823,train,9.025663472429303E46,100.0,1.0
-76.5,70.000007823,train,2.9652730593250935E31,100.0,1.0
-73.5,70.000007823,train,1.5943250719248985E-39,1.5943698575950555E-37,2.0660909434300188E-38
-70.5,70.000007823,train,1.5751079064620957E-22,1.5751521523090706E-20,2.041187357442278E-21
-67.5,70.000007823,train,1.0515705523264637E-22,1.0516000916548809E-20,1.36273363117616E-21
19.5,70.000007823,train,0.0011969401061332626,0.4866989033486457,0.015274263073755148
22.5,70.000007823,train,0.004814068842155745,1.8859699235602496,0.058722244911846536
25.5,70.000007823,train,0.0053741725048063235,2.0803030308161543,0.0651095767168114
28.5,70.000007823,train,0.0013236091324456262,0.5264542727160362,0.01686343954366545
34.5,70.000007823,train,0.0025576619930138857,0.9789518902474375,0.03208148805304876
37.5,70.000007823,train,0.0021146566773007015,0.8784717720741015,0.0266729600779728
61.5,70.000007823,train,3.8144021926200325E20,100.0,1.0
67.5,70.000007823,train,0.06252761815133001,46.245811647476906,0.44760457499848105
70.5,70.000007823,train,1.093240854197471E-22,1.093271564072866E-20,1.4167343082160922E-21
76.5,70.000007823,train,1.4989001964885957,100.0,0.9510387027371234
79.5,70.000007823,train,1.6572507875661137E53,100.0,1.0
82.5,70.000007823,train,2.463246957660853E53,100.0,1.0
94.5,70.000007823,train,2.1620023012661194E111,100.0,1.0
97.5,70.000007823,train,2.2881237208851031E111,100.0,1.0
100.5,70.000007823,train,7.660331269580872E110,100.0,1.0
103.5,70.000007823,train,2.834157455270586E89,100.0,1.0
106.5,70.000007823,train,6.345799190446596E89,100.0,1.0
112.5,70.000007823,train,4.4511152718292894E72,100.0,1.0
118.5,70.000007823,train,4.648840900214866E72,100.0,1.0
121.5,70.000007823,train,4.664600225372035E72,100.0,1.0
124.5,70.000007823,train,1.2675933572001174E94,100.0,1.0
136.5,70.000007823,train,6.501069177638434E89,100.0,1.0
142.5,70.000007823,train,4.1701017773425116E110,100.0,1.0
148.5,70.000007823,train,1.9210273267118374E72,100.0,1.0
151.5,70.000007823,train,6.355514952593795E89,100.0,1.0
154.5,70.000007823,train,6.195677693984001E89,100.0,1.0
160.5,70.000007823,train,4.365108693430218E93,100.0,1.0
163.5,70.000007823,train,3.1072237968870517E88,100.0,1.0
166.5,70.000007823,train,1.7102902232580803E110,100.0,1.0
169.5,70.000007823,train,4.601339150122837E93,100.0,1.0
172.5,70.000007823,train,4.338647127271481E93,100.0,1.0
175.5,70.000007823,train,5.8369028017552274E48,100.0,1.0
178.5,70.000007823,train,1.656543841550054E-22,1.6565903749875535E-20,2.14672044534125E-21
-175.5,67.000007823,train,0.2067174569393677,83.85037641209168,0.7281765241181036
-172.5,67.000007823,train,0.16206106431758274,77.1354229371755,0.6774354309378913
-169.5,67.000007823,train,0.19963154515442716,82.7847446107057,0.7212179531038957
-163.5,67.000007823,train,6.097838744832699E-23,6.098010037249475E-21,7.902208669392976E-22
-157.5,67.000007823,train,2.5450694371449144E69,100.0,1.0
-154.5,67.000007823,train,7.314450746282187E96,100.0,1.0
-148.5,67.000007823,train,7.172981695997293E74,100.0,1.0
-142.5,67.000007823,train,9.650746430196846E74,100.0,1.0
-133.5,67.000007823,train,9.82519736697928E74,100.0,1.0
-130.5,67.000007823,train,1.0410116555034538E75,100.0,1.0
-124.5,67.000007823,train,1.3502358231126263E49,100.0,1.0
-121.5,67.000007823,train,9.056609557686866E48,100.0,1.0
-118.5,67.000007823,train,9.601576715036273E48,100.0,1.0
-115.5,67.000007823,train,1.1688792128230102E49,100.0,1.0
-112.5,67.000007823,train,2.7583297512929556E47,100.0,1.0
-106.5,67.000007823,train,4.7493587531428426E55,100.0,1.0
-103.5,67.000007823,train,4.856416637979105E55,100.0,1.0
-100.5,67.000007823,train,1.7974436868652733E72,100.0,1.0
-97.5,67.000007823,train,1.8706177615219696E72,100.0,1.0
-88.5,67.000007823,train,2.5614965216126332E50,100.0,1.0
-73.5,67.000007823,train,8.85265627475425E-40,8.852904951859639E-38,1.1472185488801159E-38
-67.5,67.000007823,train,5.003645211247099E-18,5.003785767027072E-16,6.484239780920658E-17
-64.5,67.000007823,train,3.3309658439755063E-18,3.3310594130601425E-16,4.3166092563566654E-17
-61.5,67.000007823,train,2.419222989235263E20,100.0,1.0
16.5,67.000007823,train,0.0012156730665055548,0.4925782866566744,0.015509608489603165
19.5,67.000007823,train,0.005156812977656772,1.9987746313530945,0.06264116370148093
22.5,67.000007823,train,0.007718666998149278,4.508383717872403,0.09093095129317336
28.5,67.000007823,train,0.0058118367136222185,2.2566860779599995,0.07004061397299984
31.5,67.000007823,train,0.005238957688495937,2.025810280232671,0.06357555929447721
34.5,67.000007823,train,0.0038320649154984605,1.3976654112289661,0.0473104228383822
37.5,67.000007823,train,0.003027095533815158,1.0854258040700566,0.03774746151780698
43.5,67.000007823,train,0.0027384626262625215,1.0199603666681314,0.03427159995253563
49.5,67.000007823,train,2.605384198306687E19,100.0,1.0
55.5,67.000007823,train,2.4767106801608832E20,100.0,1.0
58.5,67.000007823,train,3.299811769738847E20,100.0,1.0
61.5,67.000007823,train,5.14974608475397E20,100.0,1.0
70.5,67.000007823,train,2.1410640592433832E70,100.0,1.0
73.5,67.000007823,train,2.6333663158058232E70,100.0,1.0
79.5,67.000007823,train,5.897383428709105E70,100.0,1.0
82.5,67.000007823,train,6.818208998246454E75,100.0,1.0
85.5,67.000007823,train,9.76913606134655E75,100.0,1.0
88.5,67.000007823,train,1.2478013810609153E76,100.0,1.0
91.5,67.000007823,train,1.411775258662382E76,100.0,1.0
94.5,67.000007823,train,2.1536314322805632E111,100.0,1.0
97.5,67.000007823,train,2.3777198961092356E111,100.0,1.0
103.5,67.000007823,train,1.6581112310341748E111,100.0,1.0
106.5,67.000007823,train,1.6738111677890626E111,100.0,1.0
112.5,67.000007823,train,3.7802197724385315E94,100.0,1.0
118.5,67.000007823,train,4.592635798100663E72,100.0,1.0
121.5,67.000007823,train,4.672428402985533E72,100.0,1.0
130.5,67.000007823,train,1.2351145031535849E94,100.0,1.0
145.5,67.000007823,train,6.650301914879398E89,100.0,1.0
151.5,67.000007823,train,6.558566968145188E89,100.0,1.0
154.5,67.000007823,train,6.609337417426581E89,100.0,1.0
157.5,67.000007823,train,6.321813906894238E89,100.0,1.0
166.5,67.000007823,train,1.764797712114751E110,100.0,1.0
169.5,67.000007823,train,1.6897120112831333E110,100.0,1.0
172.5,67.000007823,train,1.0408690104528715E75,100.0,1.0
-178.5,64.000007823,train,0.2950694729564336,97.13569870208717,0.7926951881934827
-175.5,64.000007823,train,8.433252744821862E19,100.0,1.0
-172.5,64.000007823,train,1.2524939984518728E19,100.0,1.0
-166.5,64.000007823,train,2.3043979833412076E19,100.0,1.0
-160.5,64.000007823,train,3.270887168157327E20,100.0,1.0
-157.5,64.000007823,train,1.5302464346974085E91,100.0,1.0
-154.5,64.000007823,train,2.856951964332261E91,100.0,1.0
-151.5,64.000007823,train,9.669706726923706E90,100.0,1.0
-148.5,64.000007823,train,5.953560625692306E20,100.0,1.0
-145.5,64.000007823,train,2.79085095415588E74,100.0,1.0
-142.5,64.000007823,train,5.977377312404837E74,100.0,1.0
-136.5,64.000007823,train,7.685351974516041E95,100.0,1.0
-133.5,64.000007823,train,1.8286898718609518E96,100.0,1.0
-130.5,64.000007823,train,2.8377053429538454E96,100.0,1.0
-124.5,64.000007823,train,7.975446797922483E96,100.0,1.0
-121.5,64.000007823,train,3.870639000669288E75,100.0,1.0
-118.5,64.000007823,train,1.4400823587552943E54,100.0,1.0
-115.5,64.000007823,train,1.5284157067209707E54,100.0,1.0
-112.5,64.000007823,train,1.636198516256743E54,100.0,1.0
-109.5,64.000007823,train,1.743770944537538E54,100.0,1.0
-106.5,64.000007823,train,3.333717901102921E52,100.0,1.0
-103.5,64.000007823,train,3.4455501412510487E52,100.0,1.0
-97.5,64.000007823,train,7.427658598652405E72,100.0,1.0
-94.5,64.000007823,train,4.8324330750827757E55,100.0,1.0
-91.5,64.000007823,train,4.5438821414101194E55,100.0,1.0
-88.5,64.000007823,train,2.116452940949234E47,100.0,1.0
-76.5,64.000007823,train,5.121559591153795E-18,5.121703459228492E-16,6.637045401753838E-17
7.5,64.000007823,train,1.5360558872307907E-4,0.0907381695851097,0.001986625185414489
10.5,64.000007823,train,5.843816084169893E-4,0.27882388577851913,0.007516100316395085
13.5,64.000007823,train,0.001132827623092542,0.46657697522613656,0.014467954654572245
19.5,64.000007823,train,0.004637685212142397,1.827917991044525,0.05669268520627732
22.5,64.000007823,train,0.0030657357326879372,1.0941898689230656,0.03821088798439685
25.5,64.000007823,train,0.004033268399183834,1.6085182414116546,0.04967108268257818
28.5,64.000007823,train,0.005928253141110028,2.3036045351830325,0.07134349845587183
34.5,64.000007823,train,0.005412226962466525,2.0956393573064394,0.06554040016873663
37.5,64.000007823,train,0.00704831795405253,3.883568704129094,0.08369475067691624
40.5,64.000007823,train,0.007894924948607069,4.580906588308312,0.09281466183457882
43.5,64.000007823,train,0.007438675833552351,4.393179849798692,0.08792248252509528
46.5,64.000007823,train,0.013226591759423445,8.03072952551236,0.14632342896894204
49.5,64.000007823,train,5.033967226371321E19,100.0,1.0
52.5,64.000007823,train,6.142897008034438E19,100.0,1.0
55.5,64.000007823,train,3.464757574841877E20,100.0,1.0
58.5,64.000007823,train,6.795945716932795E20,100.0,1.0
64.5,64.000007823,train,1.8695129853377526E91,100.0,1.0
67.5,64.000007823,train,3.425720043799093E70,100.0,1.0
70.5,64.000007823,train,3.702443329680078E70,100.0,1.0
73.5,64.000007823,train,4.389621991506241E70,100.0,1.0
76.5,64.000007823,train,5.435281487850527E75,100.0,1.0
79.5,64.000007823,train,6.1893717561716085E75,100.0,1.0
85.5,64.000007823,train,5.137878387736998E96,100.0,1.0
88.5,64.000007823,train,7.292806299622781E96,100.0,1.0
91.5,64.000007823,train,8.452052023753399E96,100.0,1.0
94.5,64.000007823,train,9.582442824609514E96,100.0,1.0
97.5,64.000007823,train,3.950215882350143E115,100.0,1.0
100.5,64.000007823,train,1.4763060713429405E132,100.0,1.0
103.5,64.000007823,train,1.4188378893184825E132,100.0,1.0
112.5,64.000007823,train,5.236007750209313E111,100.0,1.0
118.5,64.000007823,train,2.890618760644042E89,100.0,1.0
121.5,64.000007823,train,4.3466157660046675E72,100.0,1.0
124.5,64.000007823,train,4.589919373612736E72,100.0,1.0
127.5,64.000007823,train,4.5459821761089805E72,100.0,1.0
130.5,64.000007823,train,1.222850291908844E94,100.0,1.0
133.5,64.000007823,train,1.2119325114374928E94,100.0,1.0
136.5,64.000007823,train,5.569676097446341E111,100.0,1.0
139.5,64.000007823,train,5.486021864433967E111,100.0,1.0
145.5,64.000007823,train,1.7986981764050083E111,100.0,1.0
148.5,64.000007823,train,6.668657686073909E89,100.0,1.0
154.5,64.000007823,train,6.267838441543434E89,100.0,1.0
160.5,64.000007823,train,5.641534026378773E94,100.0,1.0
166.5,64.000007823,train,8.270127774208389E96,100.0,1.0
169.5,64.000007823,train,4.613389658562851E91,100.0,1.0
172.5,64.000007823,train,1.3935184183587865E91,100.0,1.0
175.5,64.000007823,train,5.684588630962933E20,100.0,1.0
-166.5,61.000007823,train,0.0021152579876018234,0.8786081571733346,0.026680342272507613
-160.5,61.000007823,train,0.011145882648749392,7.372333444354011,0.12621008326168343
-157.5,61.000007823,train,3.216825868169945E19,100.0,1.0
-154.5,61.000007823,train,0.005941801764217587,2.315423830535807,0.07149489191809642
-148.5,61.000007823,train,0.0015975064837592972,0.6107251861465407,0.02028225149343902
-145.5,61.000007823,train,0.0035583376289267,1.2059192452005036,0.044079968349957366
-142.5,61.000007823,train,1.1210376518745135E19,100.0,1.0
-139.5,61.000007823,train,1.1532609943201038E20,100.0,1.0
-136.5,61.000007823,train,2.0046049820431093E20,100.0,1.0
-133.5,61.000007823,train,2.1056916928855825E20,100.0,1.0
-130.5,61.000007823,train,5.824041064185188E20,100.0,1.0
-127.5,61.000007823,train,1.0719992826501174E21,100.0,1.0
-124.5,61.000007823,train,2.7077942432801004E96,100.0,1.0
-121.5,61.000007823,train,6.321060239309753E96,100.0,1.0
-115.5,61.000007823,train,5.580204516908832E96,100.0,1.0
-112.5,61.000007823,train,5.829552931220375E96,100.0,1.0
-109.5,61.000007823,train,7.719751249654809E96,100.0,1.0
-106.5,61.000007823,train,1.2439306838957515E76,100.0,1.0
-103.5,61.000007823,train,1.3141139940420077E76,100.0,1.0
-100.5,61.000007823,train,1.4120404337179843E76,100.0,1.0
-94.5,61.000007823,train,1.4333513690941688E76,100.0,1.0
-76.5,61.000007823,train,0.7465794758764004,100.0,0.9063227219247988
-73.5,61.000007823,train,0.6995078852299987,100.0,0.9006452592156802
-70.5,61.000007823,train,0.44977934071674136,100.0,0.8535593458730871
-67.5,61.000007823,train,0.33709955680153353,100.0,0.8137276709770784
-64.5,61.000007823,train,8.515896629931252E19,100.0,1.0
7.5,61.000007823,train,5.687046957997192E-4,0.27376090192563834,0.007315944777741331
13.5,61.000007823,train,0.001701034031386941,0.6683061298203461,0.021568307766052282
31.5,61.000007823,train,0.00468172285439126,1.8424119194079556,0.0572002240548555
34.5,61.000007823,train,0.005622267706824796,2.180287874978254,0.06791119476600976
37.5,61.000007823,train,0.007933432549923082,4.596750876603806,0.09322516310686932
43.5,61.000007823,train,0.010292647943469171,6.611931949910675,0.11768553253250655
49.5,61.000007823,train,0.020143647806381018,11.59802721836382,0.2070051101103093
52.5,61.000007823,train,0.02470608221176412,17.93758275942617,0.2425200217587892
55.5,61.000007823,train,6.723725438318738E19,100.0,1.0
61.5,61.000007823,train,8.137331570804463E20,100.0,1.0
64.5,61.000007823,train,1.2856179605869919E91,100.0,1.0
67.5,61.000007823,train,1.7049783021008754E91,100.0,1.0
70.5,61.000007823,train,2.2053556415054303E91,100.0,1.0
73.5,61.000007823,train,2.6910150489125833E91,100.0,1.0
76.5,61.000007823,train,2.8482643295124395E96,100.0,1.0
79.5,61.000007823,train,2.981855058813756E96,100.0,1.0
85.5,61.000007823,train,3.206031926821884E96,100.0,1.0
88.5,61.000007823,train,4.352772129000283E96,100.0,1.0
94.5,61.000007823,train,7.943313619934803E96,100.0,1.0
97.5,61.000007823,train,8.633401280567887E96,100.0,1.0
100.5,61.000007823,train,8.312020621767636E96,100.0,1.0
103.5,61.000007823,train,8.417521561854366E96,100.0,1.0
106.5,61.000007823,train,2.4631766729033707E112,100.0,1.0
109.5,61.000007823,train,2.5470527597709054E112,100.0,1.0
118.5,61.000007823,train,3.6383356000459308E115,100.0,1.0
124.5,61.000007823,train,2.333027004551864E111,100.0,1.0
127.5,61.000007823,train,5.603899853146708E111,100.0,1.0
136.5,61.000007823,train,5.577191483088885E111,100.0,1.0
139.5,61.000007823,train,5.493698555490124E111,100.0,1.0
142.5,61.000007823,train,5.07992432248364E111,100.0,1.0
148.5,61.000007823,train,7.752929894683014E70,100.0,1.0
151.5,61.000007823,train,7.253048250975827E70,100.0,1.0
154.5,61.000007823,train,1.3579920978203768E76,100.0,1.0
157.5,61.000007823,train,8.907297246555167E96,100.0,1.0
163.5,61.000007823,train,5.188979419105728E20,100.0,1.0
166.5,61.000007823,train,2.969085919068746E20,100.0,1.0
169.5,61.000007823,train,1.349536747360158E20,100.0,1.0
172.5,61.000007823,train,1.5456726430442645E20,100.0,1.0
-160.5,58.000007823,train,0.002318460915036762,0.9246972585449782,0.029168636953520507
-154.5,58.000007823,train,6.856944749763565E-4,0.3119885694513427,0.008807672145284577
-151.5,58.000007823,train,2.0326766874775417E-4,0.112611306103461,0.0026272316714077296
-133.5,58.000007823,train,8.389488257545816E-4,0.364973560308475,0.010755036206042073
-130.5,58.000007823,train,0.003286565442900518,1.1442767203946727,0.040850840210949466
-124.5,58.000007823,train,3.613676509159177E19,100.0,1.0
-118.5,58.000007823,train,1.3453579956995413E91,100.0,1.0
-115.5,58.000007823,train,1.643389596854161E96,100.0,1.0
-112.5,58.000007823,train,2.0433835883419454E96,100.0,1.0
-106.5,58.000007823,train,3.675653106224149E96,100.0,1.0
-103.5,58.000007823,train,4.1725596495612996E96,100.0,1.0
-100.5,58.000007823,train,6.318653586361277E96,100.0,1.0
-97.5,58.000007823,train,5.176209789981289E96,100.0,1.0
-94.5,58.000007823,train,4.778061543492785E96,100.0,1.0
-91.5,58.000007823,train,4.2382734623255954E96,100.0,1.0
-88.5,58.000007823,train,3.530280694469096E96,100.0,1.0
-79.5,58.000007823,train,1.050019229325981,100.0,0.9315407632123196
-76.5,58.000007823,train,0.9400647892185509,100.0,0.9241408740029605
-73.5,58.000007823,train,0.8969090517236651,100.0,0.9207799875347497
-61.5,58.000007823,train,1.1442654244436854E20,100.0,1.0
7.5,58.000007823,train,3.040395236741437E-4,0.16631648438764157,0.003924594749630864
55.5,58.000007823,train,0.024703247456137868,17.936094342810936,0.2424989431188528
58.5,58.000007823,train,0.02724781175761634,19.27209020918717,0.2609591961151182
61.5,58.000007823,train,0.03131096837798107,23.68770276757536,0.2886409375268871
64.5,58.000007823,train,1.202822517447837E20,100.0,1.0
70.5,58.000007823,train,1.7944339605845185E91,100.0,1.0
82.5,58.000007823,train,1.96669822673318E91,100.0,1.0
85.5,58.000007823,train,1.8266348053426323E91,100.0,1.0
91.5,58.000007823,train,2.0588056614394629E96,100.0,1.0
94.5,58.000007823,train,3.1255205977800165E96,100.0,1.0
97.5,58.000007823,train,4.908393347260525E96,100.0,1.0
100.5,58.000007823,train,3.4937139812657915E96,100.0,1.0
106.5,58.000007823,train,7.285772006883564E96,100.0,1.0
109.5,58.000007823,train,7.18349197426312E96,100.0,1.0
115.5,58.000007823,train,1.3663140628514145E132,100.0,1.0
121.5,58.000007823,train,2.6284626979461892E112,100.0,1.0
127.5,58.000007823,train,2.1662741620057628E111,100.0,1.0
133.5,58.000007823,train,5.398677360957053E111,100.0,1.0
139.5,58.000007823,train,4.873630454326511E70,100.0,1.0
142.5,58.000007823,train,2.8760003013539934E70,100.0,1.0
145.5,58.000007823,train,2.289110510369188E70,100.0,1.0
148.5,58.000007823,train,5.448163484938761E-18,5.448316527537849E-16,7.060292428925901E-17
157.5,58.000007823,train,2.34848760198673E19,100.0,1.0
160.5,58.000007823,train,1.6815547299727118E20,100.0,1.0
163.5,58.000007823,train,0.008021237313461247,4.632878912099951,0.09415979734704391
-160.5,55.000007823,train,2.2162332514999897E-4,0.12239371285827579,0.002863798837753072
-130.5,55.000007823,train,2.061168204668522E-4,0.11412969832456292,0.0026639588151323836
-124.5,55.000007823,train,0.0033523764445849307,1.1592037677818419,0.04163479000411235
-121.5,55.000007823,train,0.00373564668356254,1.3206406867245644,0.04617501515233324
-118.5,55.000007823,train,0.006981059466647828,3.6991169058252242,0.0829623529394247
-115.5,55.000007823,train,0.014011434615810536,8.2790964264638,0.15367173904121115
-112.5,55.000007823,train,5.457165412715293E19,100.0,1.0
-109.5,55.000007823,train,6.647232985367128E20,100.0,1.0
-106.5,55.000007823,train,1.411781936775249E96,100.0,1.0
-103.5,55.000007823,train,2.289832434986306E96,100.0,1.0
-94.5,55.000007823,train,3.6413849627826905E96,100.0,1.0
-91.5,55.000007823,train,3.383451700847145E96,100.0,1.0
-88.5,55.000007823,train,2.890467923705463E96,100.0,1.0
-85.5,55.000007823,train,2.1402745795100323E96,100.0,1.0
-79.5,55.000007823,train,5.8992628040986355E20,100.0,1.0
-76.5,55.000007823,train,6.986146853471457E20,100.0,1.0
-73.5,55.000007823,train,7.955749118917415E20,100.0,1.0
-64.5,55.000007823,train,4.734986591132375E20,100.0,1.0
61.5,55.000007823,train,0.04781490066398972,39.133315256927865,0.38257687079390196
70.5,55.000007823,train,3.6270897470236106E90,100.0,1.0
73.5,55.000007823,train,4.124030130449039E90,100.0,1.0
76.5,55.000007823,train,2.4929337517702526E91,100.0,1.0
79.5,55.000007823,train,2.075234352790902E91,100.0,1.0
82.5,55.000007823,train,3.2390946303211895E90,100.0,1.0
85.5,55.000007823,train,1.7593627586686739E90,100.0,1.0
88.5,55.000007823,train,1.1504884648751108E91,100.0,1.0
91.5,55.000007823,train,1.2300628475404362E91,100.0,1.0
94.5,55.000007823,train,2.327733314239805E96,100.0,1.0
97.5,55.000007823,train,3.0174057162359528E96,100.0,1.0
100.5,55.000007823,train,1.7312250208702819E96,100.0,1.0
103.5,55.000007823,train,3.486472540319563E96,100.0,1.0
106.5,55.000007823,train,6.201691300555821E96,100.0,1.0
109.5,55.000007823,train,3.4530920787222627E96,100.0,1.0
112.5,55.000007823,train,6.643882564041828E96,100.0,1.0
115.5,55.000007823,train,3.1155804168078802E115,100.0,1.0
118.5,55.000007823,train,3.144729215005807E115,100.0,1.0
121.5,55.000007823,train,7.736390331105875E96,100.0,1.0
124.5,55.000007823,train,8.187695814664451E96,100.0,1.0
127.5,55.000007823,train,9.206362245337886E96,100.0,1.0
142.5,55.000007823,train,0.8088625512448874,100.0,0.912907732376512
154.5,55.000007823,train,0.003795553011293939,1.3594024637100202,0.046880781874818825
163.5,55.000007823,train,0.002918366816829995,1.0607648148712219,0.03644103742065897
-127.5,52.000007823,train,1.3156236274826423E-4,0.08102946445611733,0.001702019045311927
-124.5,52.000007823,train,8.753545756088126E-4,0.37756020671282325,0.011216510583857349
-121.5,52.000007823,train,0.0014368094443150444,0.5612829941240283,0.018279304962128953
-118.5,52.000007823,train,0.001627796807705865,0.627571730636254,0.020658878486147003
-91.5,52.000007823,train,1.8419352615410257E96,100.0,1.0
-88.5,52.000007823,train,1.7435034854362248E96,100.0,1.0
-79.5,52.000007823,train,7.105405000380868E20,100.0,1.0
-70.5,52.000007823,train,5.8399942200686825E20,100.0,1.0
-64.5,52.000007823,train,2.8497163672819466E20,100.0,1.0
-61.5,52.000007823,train,3.0069763048194634E19,100.0,1.0
-58.5,52.000007823,train,0.005094215561541838,1.9781724313384688,0.061927865583367256
64.5,52.000007823,train,2.001660283500295E47,100.0,1.0
67.5,52.000007823,train,7.332494051522306E66,100.0,1.0
70.5,52.000007823,train,1.2672501679051348E90,100.0,1.0
73.5,52.000007823,train,1.3479642037316556E90,100.0,1.0
76.5,52.000007823,train,6.148487637478628E68,100.0,1.0
79.5,52.000007823,train,4.8343843884404555E68,100.0,1.0
82.5,52.000007823,train,9.125206698052191E68,100.0,1.0
88.5,52.000007823,train,7.597218141886546E20,100.0,1.0
94.5,52.000007823,train,7.318828898790677E96,100.0,1.0
100.5,52.000007823,train,2.963821452233322E96,100.0,1.0
106.5,52.000007823,train,3.2143066853681774E96,100.0,1.0
112.5,52.000007823,train,5.357860860355382E96,100.0,1.0
