x,y,GuloGulo_PA2_RUN2 logistic values
103.5,10.000007823,2.613498E-5
103.5,25.000007823,5.314321E-4
103.5,31.000007823,0.006816964
106.5,-1.999992177,1.096446E-5
106.5,-10.999992177,1.7191831E-5
106.5,13.000007823,6.1796556E-5
106.5,25.000007823,5.677863E-4
106.5,28.000007823,0.0010995886
106.5,46.000007823,0.0
109.5,37.000007823,0.04308718
112.5,-25.999992177,8.174887E-5
112.5,16.000007823,6.332034E-5
112.5,22.000007823,3.0116065E-4
112.5,37.000007823,0.09743528
115.5,-31.999992177,4.362707E-4
115.5,-7.999992177,2.2692167E-5
115.5,31.000007823,0.0019215795
115.5,4.000007823,1.1465439E-5
118.5,-31.999992177,1.8676923E-4
118.5,-4.999992177,2.516137E-5
121.5,-16.999992177,8.4363004E-5
121.5,-7.999992177,3.0370458E-5
121.5,31.000007823,0.0014817587
124.5,-1.999992177,1.6903849E-5
124.5,-13.999992177,5.1012183E-5
124.5,-16.999992177,9.361458E-5
124.5,-19.999992177,5.9465412E-5
124.5,-31.999992177,1.4119923E-4
124.5,13.000007823,2.0105372E-5
124.5,37.000007823,0.038386036
124.5,7.000007823,1.7510007E-5
127.5,-1.999992177,1.7039223E-5
127.5,-22.999992177,1.060862E-4
127.5,4.000007823,1.1316902E-5
127.5,7.000007823,1.7524597E-5
13.5,-7.999992177,5.414711E-5
13.5,28.000007823,0.0
13.5,4.000007823,2.9691768E-5
13.5,70.000007823,0.010831927
13.5,79.000007823,0.033200193
130.5,-7.999992177,2.6737993E-5
130.5,1.000007823,1.058684E-5
130.5,37.000007823,0.0105064735
130.5,40.000007823,0.07976191
130.5,43.000007823,0.5234372
133.5,-1.999992177,1.4550997E-5
133.5,-10.999992177,4.872268E-5
133.5,-16.999992177,1.5621533E-4
133.5,-31.999992177,1.3076628E-4
133.5,-34.999992177,8.473765E-5
136.5,-22.999992177,1.4545795E-4
136.5,34.000007823,0.0015267509
136.5,73.000007823,0.43302232
139.5,-28.999992177,0.0
139.5,-31.999992177,2.1690069E-4
139.5,-4.999992177,2.1052934E-5
142.5,-1.999992177,1.094195E-5
142.5,-22.999992177,1.09818255E-4
142.5,-31.999992177,2.068813E-4
142.5,-4.999992177,1.9398452E-5
145.5,-1.999992177,8.697132E-6
145.5,-13.999992177,5.4468026E-5
145.5,-25.999992177,1.7110903E-4
145.5,43.000007823,0.045154583
148.5,-22.999992177,2.664714E-4
148.5,-25.999992177,5.2511116E-4
148.5,46.000007823,0.030798042
148.5,7.000007823,7.703623E-6
151.5,-34.999992177,3.9332363E-4
151.5,46.000007823,0.019728245
151.5,7.000007823,7.55152E-6
151.5,73.000007823,0.70895606
154.5,-7.999992177,1.1918976E-5
154.5,52.000007823,0.06784839
157.5,7.000007823,1.0571436E-5
16.5,-22.999992177,9.9520825E-5
16.5,13.000007823,3.2367963E-5
16.5,16.000007823,0.0
16.5,43.000007823,0.0011971757
16.5,49.000007823,0.024221642
16.5,76.000007823,0.026338823
163.5,-19.999992177,7.4743984E-5
163.5,4.000007823,7.764466E-6
166.5,-16.999992177,3.284056E-5
169.5,-16.999992177,4.3464563E-5
169.5,-52.999992177,3.4096013E-4
178.5,-16.999992177,3.5633195E-5
178.5,-19.999992177,4.54761E-5
19.5,-19.999992177,9.75803E-5
19.5,-28.999992177,0.0
19.5,10.000007823,7.1215414E-5
19.5,61.000007823,0.027262617
22.5,-25.999992177,2.0117688E-4
22.5,10.000007823,1.0559917E-4
22.5,19.000007823,0.0
22.5,46.000007823,0.026019666
22.5,55.000007823,0.03273258
22.5,7.000007823,8.232573E-5
22.5,76.000007823,0.021159273
25.5,-22.999992177,1.19424236E-4
25.5,-34.999992177,1.9131904E-4
25.5,10.000007823,8.94921E-5
25.5,55.000007823,0.04216074
25.5,7.000007823,5.8424845E-5
28.5,-10.999992177,2.041731E-4
28.5,-4.999992177,4.7949237E-5
28.5,49.000007823,0.042700686
28.5,52.000007823,0.049994044
31.5,-1.999992177,4.055813E-5
31.5,-31.999992177,1.3627598E-4
31.5,13.000007823,2.7952043E-5
31.5,4.000007823,3.8680744E-5
31.5,55.000007823,0.06732373
34.5,-19.999992177,1.0019312E-4
34.5,19.000007823,0.0
34.5,58.000007823,0.18326719
34.5,79.000007823,0.026125977
37.5,-16.999992177,7.9763944E-5
37.5,-7.999992177,5.3960317E-5
37.5,19.000007823,0.0
37.5,31.000007823,0.0
37.5,34.000007823,4.4371872E-4
37.5,49.000007823,0.06382496
4.5,16.000007823,4.1206E-5
4.5,22.000007823,0.0
4.5,25.000007823,0.0
4.5,34.000007823,0.0
43.5,-16.999992177,4.969559E-5
43.5,-19.999992177,7.527918E-5
43.5,-22.999992177,9.923797E-5
43.5,22.000007823,0.0
43.5,31.000007823,0.0
43.5,37.000007823,0.0035908555
43.5,49.000007823,0.039385524
43.5,7.000007823,1.3788073E-5
43.5,70.000007823,0.03168075
46.5,-13.999992177,3.9999235E-5
49.5,10.000007823,0.0
49.5,37.000007823,0.002551671
49.5,43.000007823,0.0045586843
49.5,46.000007823,0.0063808328
49.5,58.000007823,0.34613562
49.5,70.000007823,0.0968777
52.5,-7.999992177,2.2876264E-5
52.5,16.000007823,0.0
52.5,25.000007823,0.0
52.5,34.000007823,0.0
52.5,52.000007823,0.41365162
52.5,79.000007823,0.14645794
52.5,82.000007823,0.1357606
55.5,-19.999992177,1.13211296E-4
55.5,19.000007823,0.0
55.5,25.000007823,0.0
55.5,34.000007823,0.0
55.5,37.000007823,2.7308078E-4
55.5,49.000007823,0.46474627
55.5,70.000007823,0.17122252
58.5,28.000007823,0.0
58.5,31.000007823,0.0
58.5,79.000007823,0.3333785
61.5,37.000007823,2.468948E-4
64.5,25.000007823,0.0
64.5,34.000007823,0.048919626
64.5,40.000007823,0.0
64.5,76.000007823,0.26002643
67.5,37.000007823,0.0012941165
7.5,13.000007823,1.1700935E-4
7.5,16.000007823,1.0084749E-5
7.5,28.000007823,0.0
7.5,4.000007823,1.9434976E-5
70.5,28.000007823,0.0
73.5,-1.999992177,1.324928E-5
73.5,10.000007823,2.3527275E-5
73.5,40.000007823,0.17846502
76.5,10.000007823,4.0050407E-5
79.5,34.000007823,0.0
82.5,16.000007823,9.7809156E-5
82.5,34.000007823,0.0
85.5,43.000007823,0.08197085
88.5,37.000007823,0.0
91.5,22.000007823,1.4296192E-4
91.5,28.000007823,0.0077056517
91.5,40.000007823,0.0
94.5,19.000007823,1.4808217E-4
94.5,22.000007823,1.9513365E-4
94.5,7.000007823,2.4069746E-5
94.5,79.000007823,0.0
97.5,13.000007823,4.8817143E-5
97.5,22.000007823,2.8130843E-4
97.5,25.000007823,3.2381847E-4
97.5,31.000007823,0.062619716
97.5,40.000007823,0.0
97.5,79.000007823,0.3981987
