X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-109.5,73.000007823,train,0.010432070003713274,9.581568252970829,0.12103339912101002
-106.5,73.000007823,train,0.011101815602102228,9.938445570294629,0.12781067821989714
-103.5,73.000007823,train,0.011023068772605558,9.896481942120435,0.12701925119920082
-94.5,73.000007823,train,2.2726926138708072E67,100.0,1.0
-88.5,73.000007823,train,7.715895331859501E40,100.0,1.0
-85.5,73.000007823,train,4.116313665334659E40,100.0,1.0
-82.5,73.000007823,train,4.689432851563902E40,100.0,1.0
-79.5,73.000007823,train,1.9033280093223616E67,100.0,1.0
-76.5,73.000007823,train,1.597671027563261E67,100.0,1.0
-73.5,73.000007823,train,2.543902983209655E39,100.0,1.0
67.5,73.000007823,train,0.04005105029727164,25.038446529437003,0.34583220506594275
70.5,73.000007823,train,0.03242878862114556,21.73981930151847,0.2997437247908925
73.5,73.000007823,train,4.7668009333269926E-4,0.22836785857216227,0.006252667807286202
76.5,73.000007823,train,2.167429012875339,100.0,0.9662268285259195
79.5,73.000007823,train,1.606747377653748E-27,1.7704229823742473E-25,2.120850052754481E-26
82.5,73.000007823,train,3.135931504313564E-27,3.4553815264322222E-25,4.1393193409593405E-26
85.5,73.000007823,train,2.0722391367063112E70,100.0,1.0
88.5,73.000007823,train,6.137555217488309E70,100.0,1.0
91.5,73.000007823,train,5.767676031016863E71,100.0,1.0
94.5,73.000007823,train,9.525766795274336E81,100.0,1.0
97.5,73.000007823,train,4.5517827112862445E78,100.0,1.0
100.5,73.000007823,train,4.5517827112862445E78,100.0,1.0
103.5,73.000007823,train,4.5517827112862445E78,100.0,1.0
106.5,73.000007823,train,4.5517827112862445E78,100.0,1.0
109.5,73.000007823,train,5.395334207022956E77,100.0,1.0
112.5,73.000007823,train,9.83976173045342E77,100.0,1.0
115.5,73.000007823,train,2.079930946418403E78,100.0,1.0
118.5,73.000007823,train,2.079930946418403E78,100.0,1.0
121.5,73.000007823,train,2.079930946418403E78,100.0,1.0
124.5,73.000007823,train,2.079930946418403E78,100.0,1.0
127.5,73.000007823,train,2.079930946418403E78,100.0,1.0
130.5,73.000007823,train,2.079930946418403E78,100.0,1.0
133.5,73.000007823,train,3.824172882604521E105,100.0,1.0
139.5,73.000007823,train,5.675286221225148E96,100.0,1.0
142.5,73.000007823,train,1.6558088619805831E69,100.0,1.0
145.5,73.000007823,train,3.0434834729039287E69,100.0,1.0
148.5,73.000007823,train,5.05394698831008E77,100.0,1.0
-178.5,70.000007823,train,2.569471280261957E-4,0.14860613547372972,0.0033801476109268955
-166.5,70.000007823,train,1.986658818230169E-31,2.189035114572386E-29,2.62231979839994E-30
-163.5,70.000007823,train,3.3399576810457894E-31,3.6801913735284993E-29,4.408626721636506E-30
-160.5,70.000007823,train,8.82690458083262E-4,0.5525672564981194,0.011517016626752991
-157.5,70.000007823,train,0.0016122949563325759,0.8731258285712656,0.020838252620415856
-154.5,70.000007823,train,2.1680191407347014E68,100.0,1.0
-151.5,70.000007823,train,4.4208366326774723E80,100.0,1.0
-148.5,70.000007823,train,3.231494905035206E79,100.0,1.0
-145.5,70.000007823,train,2.1536358009127974E69,100.0,1.0
-142.5,70.000007823,train,6.509230772075838E66,100.0,1.0
-139.5,70.000007823,train,1.903688416727663E69,100.0,1.0
-136.5,70.000007823,train,3.197727555061209E67,100.0,1.0
-133.5,70.000007823,train,2.472703092354944E40,100.0,1.0
-130.5,70.000007823,train,1.789015785410247E40,100.0,1.0
-127.5,70.000007823,train,8.428731755778482E39,100.0,1.0
-124.5,70.000007823,train,3.201607144274804E39,100.0,1.0
-121.5,70.000007823,train,2.2850890377448825E39,100.0,1.0
-118.5,70.000007823,train,6.028065583972855E39,100.0,1.0
-115.5,70.000007823,train,7.824073207937491E40,100.0,1.0
-112.5,70.000007823,train,3.770591880112011E-29,4.154693273221322E-27,4.977048725312742E-28
-109.5,70.000007823,train,1.0210487970683944E-28,1.125060654584755E-26,1.3477485168138635E-27
-106.5,70.000007823,train,1.459861758617404E-28,1.6085744682027478E-26,1.9269661994402124E-27
-103.5,70.000007823,train,0.026562748717648146,19.90131974016263,0.25959871671127416
-100.5,70.000007823,train,0.024673289100129232,19.37697173723298,0.24566943090357962
-97.5,70.000007823,train,6.12260603975811E76,100.0,1.0
-94.5,70.000007823,train,6.613839034914592E77,100.0,1.0
-91.5,70.000007823,train,3.857775591909027E68,100.0,1.0
-88.5,70.000007823,train,8.171776090422584E40,100.0,1.0
-85.5,70.000007823,train,3.6198945741646434E39,100.0,1.0
-82.5,70.000007823,train,5.760688580625761E40,100.0,1.0
-79.5,70.000007823,train,4.3524161717246204E40,100.0,1.0
-76.5,70.000007823,train,3.259732950787262E39,100.0,1.0
-73.5,70.000007823,train,1.2290344331608681E-30,1.3542333019237155E-28,1.6222822446504215E-29
-70.5,70.000007823,train,0.0011592420726422759,0.7447559259277652,0.01507097793100384
-67.5,70.000007823,train,6.085511825177154E-4,0.28970208446683826,0.007968652184035446
16.5,70.000007823,train,1.5036248938543362E-4,0.1138333789461077,0.0019808006410283454
19.5,70.000007823,train,0.016386813957147202,15.975851166253998,0.17783453981790664
22.5,70.000007823,train,9.295774275909168E-4,0.6172959353065393,0.012121364945685189
25.5,70.000007823,train,0.0014109777081676156,0.8178157083424187,0.018283883182272254
28.5,70.000007823,train,5.372465671885694E-6,0.01125482490795511,7.090962962823562E-5
31.5,70.000007823,train,0.016148520575378265,15.644051161995097,0.17570288267361986
34.5,70.000007823,train,2.562087549721809E-4,0.14836524460276332,0.003370467028432814
37.5,70.000007823,train,2.076834833069096E-4,0.13253409408640848,0.0027338545185563567
52.5,70.000007823,train,4.9651134675415465,100.0,0.9849709380630128
58.5,70.000007823,train,186.08322204078848,100.0,0.9995930382043077
61.5,70.000007823,train,439.98157442728007,100.0,0.9998278415388333
64.5,70.000007823,train,641.1975540218659,100.0,0.9998818606796173
67.5,70.000007823,train,0.11743038819652821,71.87312210911715,0.6078492642092813
70.5,70.000007823,train,0.0011877003157491788,0.7564725212001027,0.015435244797079268
73.5,70.000007823,train,4.274827452981383,100.0,0.9825863515333466
76.5,70.000007823,train,6.373591474135564,100.0,0.9882531447495702
79.5,70.000007823,train,8.998741952480855E42,100.0,1.0
82.5,70.000007823,train,2.0804357629172265E43,100.0,1.0
85.5,70.000007823,train,2.9784687807395325E53,100.0,1.0
88.5,70.000007823,train,1.0347820145000252E81,100.0,1.0
91.5,70.000007823,train,1.3666496211555172E82,100.0,1.0
94.5,70.000007823,train,2.978397206933144E108,100.0,1.0
97.5,70.000007823,train,2.978397206933144E108,100.0,1.0
100.5,70.000007823,train,5.431863482473869E108,100.0,1.0
103.5,70.000007823,train,1.8091441951805227E105,100.0,1.0
106.5,70.000007823,train,3.824172882604521E105,100.0,1.0
109.5,70.000007823,train,6.244886938263145E81,100.0,1.0
112.5,70.000007823,train,2.079930946418403E78,100.0,1.0
115.5,70.000007823,train,2.079930946418403E78,100.0,1.0
118.5,70.000007823,train,2.079930946418403E78,100.0,1.0
121.5,70.000007823,train,2.079930946418403E78,100.0,1.0
124.5,70.000007823,train,6.244886938263145E81,100.0,1.0
127.5,70.000007823,train,6.244886938263145E81,100.0,1.0
130.5,70.000007823,train,2.079930946418403E78,100.0,1.0
133.5,70.000007823,train,3.824172882604521E105,100.0,1.0
136.5,70.000007823,train,3.824172882604521E105,100.0,1.0
139.5,70.000007823,train,3.7141587464601446E107,100.0,1.0
142.5,70.000007823,train,3.7141587464601446E107,100.0,1.0
145.5,70.000007823,train,1.8091441951805227E105,100.0,1.0
148.5,70.000007823,train,9.83976173045342E77,100.0,1.0
151.5,70.000007823,train,3.824172882604521E105,100.0,1.0
154.5,70.000007823,train,3.824172882604521E105,100.0,1.0
157.5,70.000007823,train,9.63451588121135E106,100.0,1.0
160.5,70.000007823,train,3.619769406405266E80,100.0,1.0
163.5,70.000007823,train,2.1791583406237245E71,100.0,1.0
166.5,70.000007823,train,9.63451588121135E106,100.0,1.0
169.5,70.000007823,train,4.4208366326774723E80,100.0,1.0
172.5,70.000007823,train,3.66908055639952E80,100.0,1.0
175.5,70.000007823,train,1.3772688998066558E67,100.0,1.0
178.5,70.000007823,train,0.001324866056664599,0.794157410043306,0.01718720044404994
-178.5,67.000007823,train,0.7867010958626802,100.0,0.9121587866103239
-175.5,67.000007823,train,0.25663010013275017,91.56896090436841,0.772075985168166
-172.5,67.000007823,train,0.17266679772283183,79.68865959083796,0.6950420883528967
-169.5,67.000007823,train,0.2212436832160995,86.5619816590816,0.7449200079523999
-166.5,67.000007823,train,49.13360305789616,100.0,0.998460463835167
-163.5,67.000007823,train,4.0883283603445513E-4,0.19815816109345957,0.0053674843497284585
-160.5,67.000007823,train,9.922526556579764E-4,0.6555976070693323,0.012928062398529028
-157.5,67.000007823,train,8.3379939518650925E68,100.0,1.0
-154.5,67.000007823,train,1.0348868976260023E83,100.0,1.0
-151.5,67.000007823,train,1.0868186713549157E83,100.0,1.0
-148.5,67.000007823,train,3.323689365760538E79,100.0,1.0
-145.5,67.000007823,train,3.792786564573702E79,100.0,1.0
-142.5,67.000007823,train,3.792786564573702E79,100.0,1.0
-139.5,67.000007823,train,3.792786564573702E79,100.0,1.0
-136.5,67.000007823,train,2.1372810749751635E70,100.0,1.0
-133.5,67.000007823,train,3.792786564573702E79,100.0,1.0
-130.5,67.000007823,train,3.792786564573702E79,100.0,1.0
-127.5,67.000007823,train,3.905129672654166E77,100.0,1.0
-124.5,67.000007823,train,2.2447029005458713E68,100.0,1.0
-121.5,67.000007823,train,2.57590751589533E67,100.0,1.0
-118.5,67.000007823,train,2.8868333058050555E67,100.0,1.0
-115.5,67.000007823,train,3.8021932534103625E67,100.0,1.0
-112.5,67.000007823,train,2.578585984355172E41,100.0,1.0
-109.5,67.000007823,train,1.876400286204505E51,100.0,1.0
-106.5,67.000007823,train,2.1706416743105483E51,100.0,1.0
-103.5,67.000007823,train,1.9170567826785473E51,100.0,1.0
-100.5,67.000007823,train,4.731842448601859E77,100.0,1.0
-97.5,67.000007823,train,9.83976173045342E77,100.0,1.0
-94.5,67.000007823,train,9.83976173045342E77,100.0,1.0
-91.5,67.000007823,train,3.669769066934883E77,100.0,1.0
-88.5,67.000007823,train,1.5405486970418722E41,100.0,1.0
-85.5,67.000007823,train,5.959733402921005E39,100.0,1.0
-82.5,67.000007823,train,9.955336095561996E66,100.0,1.0
-73.5,67.000007823,train,7.4428546012847875E-31,8.201040825612679E-29,9.824306417620592E-30
-70.5,67.000007823,train,0.001036997307022133,0.6829416631269642,0.013503168523473837
-67.5,67.000007823,train,7.830705465877096E-28,8.628401152418155E-26,1.0336255923853882E-26
-64.5,67.000007823,train,3.559441324890801E-28,3.9220333038298723E-26,4.698337415490056E-27
-61.5,67.000007823,train,55.681461347696896,100.0,0.9986412595145282
13.5,67.000007823,train,1.604658684298817E-4,0.11712956068579522,0.0021136162151370276
16.5,67.000007823,train,4.465078372745235E-6,0.009686393912082703,5.893399138676312E-5
19.5,67.000007823,train,0.0012463845339415387,0.7725954118335083,0.016185555544782307
22.5,67.000007823,train,0.0026611561712753863,1.740332629997385,0.03393433732937528
25.5,67.000007823,train,0.002981715354338208,1.888142114721596,0.03786723131237636
28.5,67.000007823,train,0.001561438338167173,0.859153425853909,0.020194225323354013
31.5,67.000007823,train,0.0011385756293951714,0.7358070517889975,0.014806277483897436
34.5,67.000007823,train,6.182014931924026E-4,0.2941905158473104,0.008093995036792017
37.5,67.000007823,train,4.208318361893029E-4,0.2023924181581444,0.005524146585000159
40.5,67.000007823,train,5.263232238162306E-4,0.25145724835435995,0.006899349798282713
43.5,67.000007823,train,5.68403510354226E-4,0.2710291030814639,0.007446854797571383
46.5,67.000007823,train,0.0016396931373685634,0.8806532346978941,0.02118486112291013
49.5,67.000007823,train,26.412221121404563,100.0,0.9971398501733412
52.5,67.000007823,train,47.25453880050762,100.0,0.998399342577147
55.5,67.000007823,train,285.22098739462166,100.0,0.9997344533568997
58.5,67.000007823,train,521.7556121357403,100.0,0.9998548197798092
61.5,67.000007823,train,972.078408926666,100.0,0.999922070391813
64.5,67.000007823,train,1640.0067097958342,100.0,0.9999538074487935
67.5,67.000007823,train,2.901586179535912E70,100.0,1.0
70.5,67.000007823,train,2.1344163470276994E70,100.0,1.0
73.5,67.000007823,train,2.567808627483059E70,100.0,1.0
76.5,67.000007823,train,4.123966221697346E70,100.0,1.0
79.5,67.000007823,train,8.728237894588389E70,100.0,1.0
82.5,67.000007823,train,5.330599106788269E80,100.0,1.0
85.5,67.000007823,train,1.0108190786605705E81,100.0,1.0
88.5,67.000007823,train,1.1724953334136352E81,100.0,1.0
91.5,67.000007823,train,1.1724953334136352E81,100.0,1.0
94.5,67.000007823,train,2.978397206933144E108,100.0,1.0
97.5,67.000007823,train,5.431863482473869E108,100.0,1.0
100.5,67.000007823,train,1.1481884687259418E109,100.0,1.0
103.5,67.000007823,train,1.1481884687259418E109,100.0,1.0
106.5,67.000007823,train,1.1481884687259418E109,100.0,1.0
109.5,67.000007823,train,1.1481884687259418E109,100.0,1.0
112.5,67.000007823,train,6.244886938263145E81,100.0,1.0
115.5,67.000007823,train,2.079930946418403E78,100.0,1.0
118.5,67.000007823,train,2.079930946418403E78,100.0,1.0
121.5,67.000007823,train,2.079930946418403E78,100.0,1.0
124.5,67.000007823,train,2.079930946418403E78,100.0,1.0
127.5,67.000007823,train,6.244886938263145E81,100.0,1.0
130.5,67.000007823,train,6.244886938263145E81,100.0,1.0
133.5,67.000007823,train,3.824172882604521E105,100.0,1.0
136.5,67.000007823,train,3.824172882604521E105,100.0,1.0
139.5,67.000007823,train,1.1481884687259418E109,100.0,1.0
142.5,67.000007823,train,3.824172882604521E105,100.0,1.0
145.5,67.000007823,train,3.824172882604521E105,100.0,1.0
148.5,67.000007823,train,3.824172882604521E105,100.0,1.0
151.5,67.000007823,train,3.824172882604521E105,100.0,1.0
154.5,67.000007823,train,3.824172882604521E105,100.0,1.0
157.5,67.000007823,train,3.824172882604521E105,100.0,1.0
160.5,67.000007823,train,9.919892197678958E104,100.0,1.0
163.5,67.000007823,train,4.4208366326774723E80,100.0,1.0
166.5,67.000007823,train,9.63451588121135E106,100.0,1.0
169.5,67.000007823,train,9.63451588121135E106,100.0,1.0
172.5,67.000007823,train,3.036661732089344E79,100.0,1.0
175.5,67.000007823,train,1.128252924091272E67,100.0,1.0
178.5,67.000007823,train,4.420749219822311,100.0,0.9831514633694228
-178.5,64.000007823,train,0.5344601194991326,100.0,0.8758486626333675
-175.5,64.000007823,train,13.106071734797693,100.0,0.9942527262287307
-172.5,64.000007823,train,1.978739212804654,100.0,0.9631250243516867
-166.5,64.000007823,train,6.84126238855854,100.0,0.989047368412709
-163.5,64.000007823,train,11.37178689180573,100.0,0.9933820235150204
-160.5,64.000007823,train,164.45997590123193,100.0,0.9995395553845956
-157.5,64.000007823,train,2.601596485112697E72,100.0,1.0
-154.5,64.000007823,train,7.889932282059397E72,100.0,1.0
-151.5,64.000007823,train,989924.9873420033,100.0,0.9999999234693653
-148.5,64.000007823,train,994.8732825860644,100.0,0.9999238558054349
-145.5,64.000007823,train,1.2002657787900335E79,100.0,1.0
-142.5,64.000007823,train,3.081846759274706E79,100.0,1.0
-139.5,64.000007823,train,3.273546064413751E79,100.0,1.0
-136.5,64.000007823,train,4.8796074378711563E82,100.0,1.0
-133.5,64.000007823,train,3.321112534919244E82,100.0,1.0
-130.5,64.000007823,train,4.9493172417606274E82,100.0,1.0
-127.5,64.000007823,train,4.932842775954959E82,100.0,1.0
-124.5,64.000007823,train,1.138764886282029E83,100.0,1.0
-121.5,64.000007823,train,1.1724953334136352E81,100.0,1.0
-118.5,64.000007823,train,3.905129672654166E77,100.0,1.0
-115.5,64.000007823,train,3.905129672654166E77,100.0,1.0
-112.5,64.000007823,train,3.905129672654166E77,100.0,1.0
-109.5,64.000007823,train,3.905129672654166E77,100.0,1.0
-106.5,64.000007823,train,2.4756709524408443E51,100.0,1.0
-103.5,64.000007823,train,2.4756709524408443E51,100.0,1.0
-100.5,64.000007823,train,2.4756709524408443E51,100.0,1.0
-97.5,64.000007823,train,4.5517827112862445E78,100.0,1.0
-94.5,64.000007823,train,2.4756709524408443E51,100.0,1.0
-91.5,64.000007823,train,1.952499680231028E51,100.0,1.0
-88.5,64.000007823,train,1.0914869486895602E42,100.0,1.0
-76.5,64.000007823,train,1.1865899363719503E-27,1.3074650833253819E-25,1.5662570010397158E-26
-73.5,64.000007823,train,2.6117310080416942,100.0,0.9718102852497122
-70.5,64.000007823,train,2.9505073271938094,100.0,0.9749659909595768
-67.5,64.000007823,train,8.597955077499749E-28,9.473808690980935E-26,1.1348998438275723E-26
-64.5,64.000007823,train,0.2562977772384193,91.52193925557144,0.7718478788980376
7.5,64.000007823,train,6.488078065472617E-5,0.07040790115996748,8.556706962088123E-4
10.5,64.000007823,train,3.7721515746319523E-4,0.18784303639117847,0.004954438784101534
13.5,64.000007823,train,4.494676752658345E-6,0.009743458413321233,5.932463339532099E-5
16.5,64.000007823,train,2.5600162594518408E-5,0.038268864215389775,3.3779899970089557E-4
19.5,64.000007823,train,0.0014664630292910727,0.8330598059536191,0.01898922586681315
22.5,64.000007823,train,3.526716437935737E-5,0.0490403653720633,4.65297568904089E-4
25.5,64.000007823,train,0.0010611175924313155,0.6976818927688718,0.01381291032106386
28.5,64.000007823,train,0.001708237131112706,0.8994850862640814,0.022050922535143673
31.5,64.000007823,train,0.0020545845456422314,1.5182801450592975,0.026403729995756735
34.5,64.000007823,train,0.0012513308911394916,0.7739543730430611,0.016248745250663724
37.5,64.000007823,train,0.0022100571045449826,1.5751952175505355,0.02834509439022175
40.5,64.000007823,train,0.003145586480744012,1.9684565805847163,0.039865398995345885
43.5,64.000007823,train,0.003442343668775283,2.1138999509603638,0.04346287217201699
46.5,64.000007823,train,0.01051598574962525,9.626280787031487,0.12188832398652376
49.5,64.000007823,train,97.08341820022224,100.0,0.9992202528348787
52.5,64.000007823,train,114.44292593581794,100.0,0.9993384521215904
55.5,64.000007823,train,644.8599389028901,100.0,0.9998825315552747
58.5,64.000007823,train,1520.601915928427,100.0,0.9999501803737442
61.5,64.000007823,train,2701.3265595033386,100.0,0.9999719554570178
64.5,64.000007823,train,5.885649407432964E72,100.0,1.0
67.5,64.000007823,train,6.361159743202732E70,100.0,1.0
70.5,64.000007823,train,5.472301708403084E70,100.0,1.0
73.5,64.000007823,train,6.596170495481776E70,100.0,1.0
76.5,64.000007823,train,4.4846891801619087E80,100.0,1.0
79.5,64.000007823,train,6.78064400429338E80,100.0,1.0
82.5,64.000007823,train,7.690465692857981E82,100.0,1.0
85.5,64.000007823,train,8.9544927951201E82,100.0,1.0
88.5,64.000007823,train,1.130218982043935E83,100.0,1.0
91.5,64.000007823,train,1.138764886282029E83,100.0,1.0
94.5,64.000007823,train,1.138764886282029E83,100.0,1.0
97.5,64.000007823,train,1.3273337266865768E84,100.0,1.0
100.5,64.000007823,train,2.8927144185565856E110,100.0,1.0
103.5,64.000007823,train,2.8927144185565856E110,100.0,1.0
106.5,64.000007823,train,2.8927144185565856E110,100.0,1.0
109.5,64.000007823,train,2.8927144185565856E110,100.0,1.0
112.5,64.000007823,train,1.1481884687259418E109,100.0,1.0
115.5,64.000007823,train,1.1481884687259418E109,100.0,1.0
118.5,64.000007823,train,1.8091441951805227E105,100.0,1.0
121.5,64.000007823,train,2.079930946418403E78,100.0,1.0
124.5,64.000007823,train,2.079930946418403E78,100.0,1.0
127.5,64.000007823,train,2.079930946418403E78,100.0,1.0
130.5,64.000007823,train,6.244886938263145E81,100.0,1.0
133.5,64.000007823,train,6.244886938263145E81,100.0,1.0
136.5,64.000007823,train,1.1481884687259418E109,100.0,1.0
139.5,64.000007823,train,1.1481884687259418E109,100.0,1.0
142.5,64.000007823,train,1.1481884687259418E109,100.0,1.0
145.5,64.000007823,train,1.1481884687259418E109,100.0,1.0
148.5,64.000007823,train,3.824172882604521E105,100.0,1.0
151.5,64.000007823,train,1.1481884687259418E109,100.0,1.0
154.5,64.000007823,train,3.824172882604521E105,100.0,1.0
157.5,64.000007823,train,5.431863482473869E108,100.0,1.0
160.5,64.000007823,train,1.3666496211555172E82,100.0,1.0
163.5,64.000007823,train,7.538596432869254E82,100.0,1.0
166.5,64.000007823,train,7.419155180363483E82,100.0,1.0
169.5,64.000007823,train,6.090668484019026E73,100.0,1.0
172.5,64.000007823,train,2.3817173169714142E72,100.0,1.0
175.5,64.000007823,train,411.09014906123645,100.0,0.9998157444674876
178.5,64.000007823,train,1.4399095848501517,100.0,0.9500157458271382
-166.5,61.000007823,train,1.6430608165667377E-4,0.11838241289088142,0.002164089076956273
-163.5,61.000007823,train,6.615688447405252E-4,0.3143609940980399,0.00865688017394752
-160.5,61.000007823,train,0.0027361329409067233,1.7677803353604022,0.03485709435028576
-157.5,61.000007823,train,23.087344567392016,100.0,0.996729298762201
-154.5,61.000007823,train,7.900940284766285E-5,0.07985311469707485,0.0010418098418931577
-151.5,61.000007823,train,2.4841549479617238E-5,0.037423576066437425,3.2779223701732263E-4
-148.5,61.000007823,train,8.436981497465095E-6,0.016253853555212253,1.1135278889264671E-4
-145.5,61.000007823,train,4.5151229768840824E-5,0.05721837577216464,5.956253788532472E-4
-142.5,61.000007823,train,0.2465710860041803,90.14571440668996,0.7649631317180534
-139.5,61.000007823,train,4.32190976478208,100.0,0.9827727854736701
-136.5,61.000007823,train,16.51629974540754,100.0,0.9954339849018796
-133.5,61.000007823,train,21.237002810441346,100.0,0.9964453414337177
-130.5,61.000007823,train,70.79250350015523,100.0,0.9989309799599566
-127.5,61.000007823,train,14810.151130793343,100.0,0.9999948846432934
-124.5,61.000007823,train,3.9450233243859684E82,100.0,1.0
-121.5,61.000007823,train,1.1245015309318208E83,100.0,1.0
-118.5,61.000007823,train,1.0588969439008923E83,100.0,1.0
-115.5,61.000007823,train,9.911386516240525E82,100.0,1.0
-112.5,61.000007823,train,9.983533513544811E82,100.0,1.0
-109.5,61.000007823,train,1.138764886282029E83,100.0,1.0
-106.5,61.000007823,train,1.1724953334136352E81,100.0,1.0
-103.5,61.000007823,train,1.1724953334136352E81,100.0,1.0
-100.5,61.000007823,train,1.1724953334136352E81,100.0,1.0
-97.5,61.000007823,train,1.1724953334136352E81,100.0,1.0
-94.5,61.000007823,train,1.1724953334136352E81,100.0,1.0
-76.5,61.000007823,train,2.4509217360671625,100.0,0.9700161660415612
-73.5,61.000007823,train,2.2022662326141593,100.0,0.9667433123087008
-70.5,61.000007823,train,1.2803593395957507,100.0,0.9441349931749897
-67.5,61.000007823,train,0.633968751611787,100.0,0.8932555054659339
-64.5,61.000007823,train,13.51424919662058,100.0,0.9944253462510277
7.5,61.000007823,train,2.738416339087732E-4,0.15411789164423545,0.0036015949247339024
10.5,61.000007823,train,9.197018804724176E-6,0.01749367364041412,1.2138267943572984E-4
13.5,61.000007823,train,1.0953477434851316E-5,0.020358918106256448,1.445611504602447E-4
16.5,61.000007823,train,1.4028547249891636E-5,0.02537513864840886,1.8513760963381122E-4
22.5,61.000007823,train,1.4966783690141645E-5,0.026420572912963985,1.9751726231016496E-4
25.5,61.000007823,train,5.406733538371749E-4,0.2581316007219794,0.007086126647843312
28.5,61.000007823,train,7.60748258110859E-4,0.36049052731684444,0.009941778109295741
31.5,61.000007823,train,0.001183866453646669,0.7554186453768048,0.015386186884851771
34.5,61.000007823,train,0.0017872515456793495,0.9211958618936604,0.023047379242519022
37.5,61.000007823,train,0.003525097302681898,2.1646279537008817,0.04446126066975544
40.5,61.000007823,train,0.004471767056846399,2.886600648513167,0.05573589963562113
43.5,61.000007823,train,0.005925599537178964,4.245668333561254,0.07254190533771895
46.5,61.000007823,train,0.010814053319397388,9.785099089337525,0.12491160674085484
49.5,61.000007823,train,0.016145602623167343,15.639988201501655,0.17567671157885345
52.5,61.000007823,train,0.02259097817098495,18.799120352345014,0.22969849385332858
55.5,61.000007823,train,141.43525999071164,100.0,0.9994646382050475
58.5,61.000007823,train,1000.4889027969111,100.0,0.9999242831610011
61.5,61.000007823,train,2497.65839948417,100.0,0.9999696686722345
64.5,61.000007823,train,1876456.0035180096,100.0,0.9999999596262368
67.5,61.000007823,train,5.108538482568293E72,100.0,1.0
70.5,61.000007823,train,6.732676598981863E72,100.0,1.0
73.5,61.000007823,train,3.999394167969599E73,100.0,1.0
76.5,61.000007823,train,4.470660171426412E82,100.0,1.0
79.5,61.000007823,train,5.554869336487703E82,100.0,1.0
82.5,61.000007823,train,5.6602185241920356E82,100.0,1.0
85.5,61.000007823,train,6.904647655434922E82,100.0,1.0
88.5,61.000007823,train,8.662452283738469E82,100.0,1.0
91.5,61.000007823,train,1.1095230733747805E83,100.0,1.0
94.5,61.000007823,train,1.138764886282029E83,100.0,1.0
97.5,61.000007823,train,1.138764886282029E83,100.0,1.0
