x,y,GuloGulo_PA1_RUN1 logistic values
-16.5,19.000007823,0.0
-16.5,22.000007823,0.0
-16.5,28.000007823,6.271612E-4
-16.5,82.000007823,0.04972231
-160.5,22.000007823,9.5045776E-5
-160.5,4.000007823,8.481924E-6
-169.5,-13.999992177,2.4494242E-5
-169.5,-4.999992177,5.910943E-6
-172.5,52.000007823,0.0035012295
-172.5,61.000007823,0.12390663
-175.5,-13.999992177,1.5414473E-5
-175.5,-22.999992177,1.9663994E-4
-175.5,-43.999992177,0.0013980942
-178.5,-13.999992177,2.2152257E-5
-178.5,28.000007823,6.0228823E-4
-19.5,76.000007823,0.033698108
-19.5,82.000007823,0.056182235
-22.5,76.000007823,0.4110399
-25.5,16.000007823,1.2617243E-5
-25.5,37.000007823,0.0010429692
-25.5,70.000007823,0.12118664
-25.5,73.000007823,0.40646955
-28.5,37.000007823,0.0012565809
-28.5,73.000007823,0.454447
-28.5,79.000007823,0.56026614
-28.5,82.000007823,0.060491562
-31.5,76.000007823,0.36267114
-31.5,82.000007823,0.055967342
-34.5,-10.999992177,6.125878E-5
-34.5,-55.999992177,0.007298122
-34.5,-7.999992177,6.604839E-5
-34.5,67.000007823,0.25158858
-34.5,70.000007823,0.3225156
-34.5,76.000007823,0.14895773
-34.5,79.000007823,0.33419225
-34.5,82.000007823,0.15506834
-37.5,-13.999992177,8.289139E-5
-37.5,-55.999992177,0.009589426
-37.5,-7.999992177,8.6569686E-5
-37.5,76.000007823,0.14461847
-4.5,13.000007823,1.0831364E-4
-4.5,31.000007823,1.12995935E-4
-4.5,34.000007823,0.0014802999
-4.5,40.000007823,0.0021497933
-4.5,43.000007823,0.0023124828
-4.5,49.000007823,0.00205
-4.5,7.000007823,3.76781E-5
-40.5,-10.999992177,8.233832E-5
-40.5,-19.999992177,1.2601072E-4
-40.5,-4.999992177,3.113865E-5
-40.5,64.000007823,0.011319272
-40.5,70.000007823,0.21452889
-40.5,82.000007823,0.1461428
-43.5,-16.999992177,1.2979776E-4
-43.5,-19.999992177,1.8412537E-4
-43.5,-22.999992177,2.505249E-4
-43.5,-7.999992177,2.8336324E-5
-43.5,64.000007823,0.24007426
-43.5,67.000007823,0.3212963
-43.5,73.000007823,0.13269931
-43.5,79.000007823,0.19968566
-43.5,82.000007823,0.04936585
-46.5,-22.999992177,3.0381285E-4
-46.5,-25.999992177,3.5231866E-4
-46.5,-4.999992177,2.6877064E-5
-46.5,-7.999992177,3.5444842E-5
-46.5,64.000007823,0.309022
-46.5,67.000007823,0.32485163
-46.5,73.000007823,0.12932351
-49.5,-10.999992177,3.4538432E-5
-49.5,-16.999992177,8.4343206E-5
-49.5,-4.999992177,1.6792224E-5
-49.5,1.000007823,2.1303029E-5
-49.5,4.000007823,3.0369052E-5
-49.5,64.000007823,0.22765794
-49.5,70.000007823,0.3150261
-49.5,73.000007823,0.124341115
-49.5,76.000007823,0.12530404
-49.5,79.000007823,0.18547133
-52.5,-1.999992177,1.6764488E-5
-52.5,-10.999992177,4.417438E-5
-52.5,-13.999992177,6.167672E-5
-52.5,-16.999992177,8.651888E-5
-52.5,-19.999992177,9.306882E-5
-52.5,-4.999992177,2.4395305E-5
-52.5,-7.999992177,3.490589E-5
-52.5,1.000007823,2.610209E-5
-52.5,4.000007823,3.3096534E-5
-52.5,49.000007823,0.0076007815
-52.5,7.000007823,2.409984E-5
-52.5,70.000007823,0.22947487
-52.5,76.000007823,0.12189231
-52.5,82.000007823,0.044472367
-55.5,-16.999992177,8.60826E-5
-55.5,-25.999992177,3.6966725E-4
-55.5,-34.999992177,9.63177E-4
-55.5,1.000007823,2.5383457E-5
-55.5,46.000007823,0.0071474756
-55.5,70.000007823,0.28687787
-55.5,73.000007823,0.07108588
-55.5,76.000007823,0.12579675
-55.5,79.000007823,0.18124951
-55.5,82.000007823,0.0450397
-58.5,-1.999992177,1.5347283E-5
-58.5,-19.999992177,1.1590786E-4
-58.5,-28.999992177,5.5653136E-4
-58.5,-49.999992177,0.002465571
-58.5,43.000007823,0.017899144
-58.5,7.000007823,2.1367685E-5
-58.5,76.000007823,0.115541995
-58.5,79.000007823,0.19240496
-61.5,-13.999992177,6.960721E-5
-61.5,-22.999992177,2.925461E-4
-61.5,-28.999992177,5.702076E-4
-61.5,-40.999992177,0.0014330399
-61.5,-7.999992177,4.024904E-5
-61.5,16.000007823,6.0805207E-5
-61.5,19.000007823,6.0593447E-5
-61.5,76.000007823,0.124351345
-64.5,-10.999992177,3.7549493E-5
-64.5,-13.999992177,5.701613E-5
-64.5,-22.999992177,6.7825074E-4
-64.5,-25.999992177,6.3410745E-4
-64.5,-34.999992177,0.0011657643
-64.5,-4.999992177,1.6598327E-5
-64.5,-40.999992177,2.650462E-4
-64.5,-43.999992177,9.165896E-5
-64.5,-55.999992177,0.003085495
-64.5,-7.999992177,2.859952E-5
-64.5,10.000007823,2.1745318E-5
-64.5,19.000007823,5.4931796E-5
-64.5,31.000007823,7.757709E-4
-64.5,49.000007823,0.18608472
-67.5,-1.999992177,1.578334E-5
-67.5,-13.999992177,6.637557E-5
-67.5,-31.999992177,2.0668298E-4
-67.5,-37.999992177,2.7723986E-4
-67.5,-4.999992177,1.824163E-5
-67.5,-46.999992177,1.226683E-4
-67.5,10.000007823,2.8974033E-5
-67.5,4.000007823,1.923029E-5
-67.5,43.000007823,0.007930802
-67.5,46.000007823,0.016042946
-67.5,7.000007823,3.2426953E-5
-7.5,10.000007823,7.1131726E-5
-7.5,22.000007823,0.0
-7.5,25.000007823,0.0
-7.5,4.000007823,4.2316693E-5
-7.5,55.000007823,0.0023300697
-7.5,61.000007823,0.002723081
-7.5,7.000007823,4.5520927E-5
-7.5,70.000007823,0.00870805
-70.5,-1.999992177,1.5496023E-5
-70.5,-28.999992177,0.0
-70.5,-31.999992177,4.1080578E-4
-70.5,-34.999992177,0.0020666562
-70.5,-4.999992177,1.711488E-5
-70.5,-43.999992177,0.0028341005
-70.5,1.000007823,2.1966262E-5
-70.5,10.000007823,3.237031E-5
-70.5,13.000007823,2.6907475E-5
-70.5,19.000007823,5.5858287E-5
-70.5,22.000007823,9.829407E-5
-70.5,43.000007823,0.012104509
-70.5,46.000007823,0.017267797
-73.5,-1.999992177,1.6658341E-5
-73.5,-13.999992177,8.409313E-4
-73.5,-4.999992177,1.6703427E-5
-73.5,-40.999992177,0.0015428358
-73.5,-46.999992177,0.0027148072
-73.5,-49.999992177,0.0030986576
-73.5,4.000007823,4.663825E-5
-73.5,76.000007823,0.003256246
-76.5,-1.999992177,1.9125098E-5
-76.5,22.000007823,9.373129E-5
-76.5,28.000007823,3.8012938E-4
-76.5,49.000007823,0.15453123
-76.5,67.000007823,0.042074982
-76.5,7.000007823,2.4836205E-5
-79.5,-1.999992177,8.471124E-5
-79.5,-4.999992177,6.434567E-5
-79.5,10.000007823,2.6360709E-5
-79.5,19.000007823,5.152475E-5
-79.5,22.000007823,9.859403E-5
-79.5,25.000007823,3.0236348E-4
-79.5,46.000007823,0.016769703
-79.5,64.000007823,0.13303393
-79.5,7.000007823,2.9015859E-5
-82.5,-4.999992177,0.0
-82.5,10.000007823,4.227789E-5
-82.5,13.000007823,5.1615913E-5
-82.5,25.000007823,3.1919568E-4
-82.5,31.000007823,0.0010251416
-82.5,37.000007823,0.0030402553
-82.5,40.000007823,0.009942517
-82.5,46.000007823,0.015552244
-85.5,13.000007823,5.285273E-5
-85.5,22.000007823,9.804198E-5
-85.5,31.000007823,0.0011680064
-85.5,37.000007823,0.0043307194
-85.5,49.000007823,0.034700595
-88.5,13.000007823,5.258126E-5
-88.5,19.000007823,7.843139E-5
-88.5,28.000007823,0.0011732248
-88.5,34.000007823,0.001953642
-88.5,37.000007823,0.0043891985
-88.5,40.000007823,0.010376779
-88.5,46.000007823,0.016638856
-91.5,1.000007823,1.3301693E-4
-91.5,13.000007823,2.7812688E-5
-91.5,16.000007823,9.919396E-5
-91.5,19.000007823,8.672761E-5
-91.5,28.000007823,0.0010488066
-91.5,46.000007823,0.01748054
-91.5,49.000007823,0.21604748
-91.5,61.000007823,0.8915062
-91.5,73.000007823,0.15413319
-91.5,79.000007823,0.19596343
-94.5,16.000007823,7.975427E-5
-94.5,19.000007823,1.247407E-4
-94.5,28.000007823,0.0011765313
-94.5,40.000007823,0.010671068
-94.5,82.000007823,0.4328705
-97.5,19.000007823,2.2892207E-4
-97.5,22.000007823,3.0541723E-4
-97.5,34.000007823,0.003099444
-97.5,40.000007823,0.010610678
-97.5,49.000007823,0.4824916
1.5,13.000007823,8.2969775E-5
1.5,19.000007823,0.0
1.5,22.000007823,0.0
1.5,28.000007823,0.0
1.5,43.000007823,0.0023679542
1.5,49.000007823,0.0025370813
10.5,-16.999992177,0.0
10.5,10.000007823,1.0296952E-4
10.5,16.000007823,0.0
10.5,37.000007823,0.001271809
10.5,4.000007823,4.662171E-5
10.5,43.000007823,0.00215455
10.5,58.000007823,0.030798793
100.5,-1.999992177,1.40567445E-5
100.5,10.000007823,5.391839E-5
100.5,16.000007823,1.3660667E-4
100.5,28.000007823,0.0031087017
100.5,31.000007823,0.0123227695
100.5,40.000007823,3.0112233E-5
100.5,79.000007823,0.06230357
103.5,-1.999992177,1.0248802E-5
103.5,13.000007823,8.782493E-5
103.5,28.000007823,0.002182274
106.5,-4.999992177,1.2951553E-5
106.5,10.000007823,5.6758996E-5
106.5,31.000007823,0.0022687959
106.5,37.000007823,0.013272983
106.5,4.000007823,2.308235E-5
106.5,43.000007823,3.117912E-4
106.5,46.000007823,0.026966013
106.5,79.000007823,0.060989093
109.5,-1.999992177,1.1859944E-5
109.5,-7.999992177,2.804671E-5
109.5,1.000007823,1.0867151E-5
109.5,16.000007823,2.2564252E-4
109.5,40.000007823,0.017094001
112.5,-1.999992177,1.2595558E-5
112.5,-22.999992177,7.021419E-5
112.5,19.000007823,6.6080457E-4
112.5,22.000007823,0.0010146969
112.5,25.000007823,0.0018204018
112.5,43.000007823,0.29483736
115.5,-19.999992177,4.2665488E-5
115.5,-25.999992177,3.3675875E-5
115.5,-28.999992177,6.9525436E-4
115.5,1.000007823,1.5041163E-5
115.5,25.000007823,0.0015298078
115.5,31.000007823,0.002646031
115.5,43.000007823,0.31071523
115.5,46.000007823,0.87450045
118.5,-1.999992177,3.451677E-5
118.5,10.000007823,2.2626706E-5
118.5,16.000007823,4.3097112E-5
118.5,28.000007823,0.0021967548
118.5,31.000007823,0.013529608
118.5,37.000007823,0.009456122
121.5,-16.999992177,1.5705687E-4
121.5,-19.999992177,2.3013842E-4
121.5,-7.999992177,3.926751E-5
121.5,28.000007823,0.031573422
121.5,31.000007823,0.036012087
121.5,34.000007823,0.014745593
121.5,43.000007823,0.028745718
124.5,-10.999992177,4.4671153E-5
124.5,-13.999992177,9.7630975E-5
124.5,-22.999992177,2.6275364E-5
124.5,-28.999992177,4.842039E-5
124.5,1.000007823,1.7699367E-5
127.5,-1.999992177,2.7343252E-5
127.5,-16.999992177,1.8954954E-4
127.5,-19.999992177,2.7979395E-4
127.5,-22.999992177,8.907237E-5
127.5,-25.999992177,4.3506814E-5
127.5,-7.999992177,5.0267285E-5
127.5,1.000007823,1.6136853E-5
127.5,10.000007823,2.170768E-5
127.5,25.000007823,0.0010514539
127.5,34.000007823,0.0028419823
127.5,7.000007823,2.0958667E-5
13.5,-1.999992177,5.9716396E-5
13.5,-10.999992177,1.4953142E-4
13.5,-7.999992177,1.1498187E-4
13.5,13.000007823,1.4877149E-4
13.5,22.000007823,0.0
13.5,25.000007823,0.0
13.5,4.000007823,3.853195E-5
13.5,49.000007823,0.006823562
13.5,52.000007823,0.003600389
13.5,7.000007823,7.838977E-5
13.5,79.000007823,0.20767148
130.5,-13.999992177,1.156577E-4
130.5,-19.999992177,3.5673485E-4
130.5,25.000007823,8.046797E-4
130.5,28.000007823,0.0012032358
130.5,40.000007823,0.013386341
130.5,43.000007823,0.029155325
133.5,-16.999992177,2.107432E-4
133.5,-19.999992177,3.6536346E-4
133.5,-25.999992177,4.5237422E-5
133.5,-34.999992177,6.9373427E-4
133.5,-4.999992177,2.8760449E-5
133.5,37.000007823,0.002690815
133.5,7.000007823,9.433547E-6
136.5,-13.999992177,1.245946E-4
136.5,-19.999992177,3.509882E-4
136.5,-22.999992177,1.05137726E-4
136.5,-28.999992177,4.4383676E-5
136.5,-31.999992177,1.6208975E-4
136.5,-4.999992177,5.2625826E-5
136.5,34.000007823,0.0025509389
136.5,37.000007823,0.0035946046
139.5,-1.999992177,9.897276E-6
139.5,-22.999992177,9.4266885E-5
139.5,-34.999992177,9.2240586E-4
139.5,-4.999992177,2.9744328E-5
139.5,-7.999992177,3.0419254E-5
139.5,34.000007823,0.0024436575
142.5,-25.999992177,1.2764547E-4
142.5,-28.999992177,1.6232421E-4
142.5,-31.999992177,1.8212138E-4
142.5,-37.999992177,0.0011893482
142.5,-4.999992177,2.3318828E-5
142.5,-40.999992177,9.79839E-4
142.5,-7.999992177,3.1441607E-5
142.5,37.000007823,0.0029887394
142.5,76.000007823,3.0585556E-19
145.5,-13.999992177,1.0866277E-4
145.5,-16.999992177,2.1035338E-4
145.5,-19.999992177,3.3787364E-4
145.5,-22.999992177,4.7369942E-4
145.5,-25.999992177,7.4235426E-4
145.5,-34.999992177,0.0012057464
145.5,-7.999992177,3.6156212E-5
145.5,13.000007823,2.3411405E-5
145.5,19.000007823,1.2113661E-4
145.5,43.000007823,0.103577614
148.5,-28.999992177,8.389788E-4
148.5,-40.999992177,0.0012910538
148.5,-7.999992177,3.742895E-5
151.5,-10.999992177,4.1284537E-5
151.5,-16.999992177,1.9019138E-4
151.5,-22.999992177,4.2543106E-4
151.5,-28.999992177,9.607622E-4
151.5,-31.999992177,0.0010318237
151.5,-37.999992177,0.0010057079
151.5,76.000007823,0.064495236
154.5,-1.999992177,9.278672E-6
154.5,-10.999992177,3.623895E-5
154.5,-25.999992177,4.662943E-4
154.5,-4.999992177,1.2145738E-5
154.5,-7.999992177,1.6065756E-5
154.5,4.000007823,9.297307E-6
157.5,-7.999992177,1.4114917E-5
16.5,-25.999992177,3.5645873E-5
16.5,-4.999992177,6.176953E-5
16.5,1.000007823,2.3256945E-5
16.5,25.000007823,0.0
16.5,37.000007823,0.0013724384
16.5,4.000007823,4.1479856E-5
16.5,43.000007823,0.0024828564
16.5,52.000007823,0.0067296377
16.5,55.000007823,0.032532226
16.5,76.000007823,0.19644743
160.5,7.000007823,8.494696E-6
163.5,-10.999992177,1.9308549E-5
163.5,-19.999992177,2.2185761E-4
163.5,4.000007823,8.871894E-6
166.5,-10.999992177,1.4817297E-5
166.5,-49.999992177,0.0019588133
169.5,-10.999992177,2.2030374E-5
169.5,-13.999992177,5.427213E-5
169.5,-16.999992177,1.0971069E-4
169.5,-43.999992177,0.0028591405
169.5,-46.999992177,0.0020226664
169.5,7.000007823,6.7613287E-6
172.5,-34.999992177,8.8794786E-4
172.5,-43.999992177,0.001935407
172.5,1.000007823,5.624614E-6
172.5,52.000007823,0.003666296
175.5,-4.999992177,5.6977146E-6
178.5,-16.999992177,8.6902015E-5
178.5,52.000007823,0.0034504058
19.5,-1.999992177,1.747209E-5
19.5,-10.999992177,1.565673E-4
19.5,-19.999992177,3.904964E-4
19.5,-28.999992177,3.9929822E-5
19.5,-34.999992177,7.236063E-4
19.5,-4.999992177,2.7515262E-5
19.5,13.000007823,6.632411E-5
19.5,19.000007823,0.0
19.5,22.000007823,0.0
19.5,25.000007823,0.0
19.5,43.000007823,0.0033589327
19.5,61.000007823,0.035565972
22.5,-10.999992177,1.3115432E-4
22.5,-19.999992177,3.6453907E-4
22.5,-28.999992177,1.6349861E-4
22.5,-31.999992177,1.962451E-4
22.5,28.000007823,0.0
22.5,34.000007823,0.0011082361
22.5,37.000007823,0.0015649531
22.5,4.000007823,3.4189856E-5
22.5,46.000007823,0.00629432
22.5,79.000007823,0.20967664
25.5,-10.999992177,2.3575408E-4
25.5,-13.999992177,3.3010702E-4
25.5,-19.999992177,3.7337843E-4
25.5,-28.999992177,0.0010912077
25.5,-31.999992177,9.915704E-4
25.5,-4.999992177,2.696616E-5
25.5,13.000007823,1.2985342E-4
25.5,19.000007823,0.0
25.5,22.000007823,0.0
25.5,31.000007823,0.0
25.5,34.000007823,0.0015278099
25.5,43.000007823,0.003421459
25.5,46.000007823,0.007348958
25.5,58.000007823,0.102794856
28.5,-1.999992177,4.377435E-5
28.5,-13.999992177,3.7247725E-4
28.5,-19.999992177,4.269184E-4
28.5,-22.999992177,4.558091E-4
28.5,-25.999992177,7.576401E-4
28.5,13.000007823,1.118053E-4
28.5,19.000007823,0.0
28.5,22.000007823,0.0
28.5,31.000007823,0.0
28.5,37.000007823,0.0017611971
28.5,49.000007823,0.007452963
28.5,58.000007823,0.11132082
28.5,7.000007823,4.078038E-5
28.5,79.000007823,0.20169522
31.5,-10.999992177,2.6689612E-4
31.5,-13.999992177,2.6159923E-4
31.5,-19.999992177,3.720376E-4
31.5,-31.999992177,4.006363E-4
31.5,16.000007823,5.430099E-7
31.5,22.000007823,0.0
31.5,4.000007823,4.0050367E-5
31.5,58.000007823,0.044962283
31.5,7.000007823,3.544633E-5
34.5,-10.999992177,2.2680905E-4
34.5,-13.999992177,2.4094793E-4
34.5,-25.999992177,1.6220535E-4
34.5,-4.999992177,1.0802141E-4
34.5,-7.999992177,1.5167461E-4
34.5,1.000007823,4.597533E-5
34.5,16.000007823,5.451659E-6
34.5,19.000007823,0.0
34.5,28.000007823,0.0
34.5,37.000007823,0.0024850364
34.5,43.000007823,0.002989853
34.5,46.000007823,0.0035467318
34.5,49.000007823,0.03657107
34.5,55.000007823,0.11762989
34.5,7.000007823,3.6731682E-5
37.5,-10.999992177,1.04828774E-4
37.5,-13.999992177,1.4555828E-4
37.5,-16.999992177,1.3892798E-4
37.5,-4.999992177,1.06449625E-4
37.5,-46.999992177,0.0020195344
37.5,28.000007823,0.0
37.5,34.000007823,3.1792105E-4
37.5,37.000007823,0.0035476561
37.5,46.000007823,0.018024515
4.5,25.000007823,0.0
4.5,34.000007823,8.469992E-5
4.5,40.000007823,0.0013924253
4.5,46.000007823,0.0029692436
4.5,49.000007823,0.0029077455
4.5,52.000007823,0.0028027222
40.5,-10.999992177,5.448269E-5
40.5,-13.999992177,5.6886936E-5
40.5,-22.999992177,1.6913182E-4
40.5,-4.999992177,6.1697094E-5
40.5,13.000007823,1.0016005E-4
40.5,16.000007823,8.8894056E-5
40.5,19.000007823,7.838438E-6
40.5,22.000007823,3.9883667E-27
40.5,25.000007823,0.0
40.5,40.000007823,0.011572935
40.5,46.000007823,0.006444413
40.5,58.000007823,0.17787768
40.5,7.000007823,8.2541665E-5
43.5,-10.999992177,7.69108E-5
43.5,-19.999992177,1.0466517E-4
43.5,10.000007823,1.4649564E-4
43.5,13.000007823,8.873618E-6
43.5,16.000007823,1.1642602E-5
43.5,34.000007823,1.16419695E-4
43.5,37.000007823,0.004378676
43.5,4.000007823,2.4394247E-5
43.5,40.000007823,0.013348161
43.5,49.000007823,0.15417162
43.5,52.000007823,0.17433774
43.5,58.000007823,0.17848283
43.5,70.000007823,0.010585367
46.5,-13.999992177,5.4965938E-5
46.5,-16.999992177,8.0207996E-5
46.5,-19.999992177,2.0892748E-4
46.5,10.000007823,6.8613363E-6
46.5,28.000007823,8.308997E-5
46.5,4.000007823,4.0781006E-6
46.5,40.000007823,0.0035999077
46.5,49.000007823,0.16226691
46.5,52.000007823,0.17815916
46.5,58.000007823,0.2601269
46.5,7.000007823,2.216298E-6
46.5,82.000007823,0.08767453
49.5,-10.999992177,5.444714E-5
49.5,-13.999992177,9.2059774E-5
49.5,-22.999992177,2.1365912E-4
49.5,13.000007823,0.0
49.5,25.000007823,0.0
49.5,34.000007823,9.17005E-4
49.5,43.000007823,0.01322602
49.5,46.000007823,6.4935046E-4
49.5,7.000007823,3.0325034E-6
49.5,70.000007823,0.22190592
49.5,79.000007823,0.09376782
52.5,-7.999992177,5.513471E-5
52.5,31.000007823,2.1852643E-4
52.5,43.000007823,3.124031E-4
52.5,49.000007823,0.06764585
52.5,55.000007823,0.27667192
52.5,73.000007823,0.10778271
52.5,79.000007823,0.099585995
52.5,82.000007823,0.09551643
55.5,16.000007823,0.0
55.5,37.000007823,2.1040025E-4
55.5,40.000007823,2.5905276E-4
55.5,43.000007823,5.987217E-4
55.5,46.000007823,0.018764334
55.5,52.000007823,0.42136657
58.5,19.000007823,0.0
58.5,22.000007823,0.0
58.5,25.000007823,1.9886766E-6
58.5,34.000007823,1.7557754E-4
58.5,37.000007823,9.1108424E-4
58.5,43.000007823,6.2794687E-4
58.5,52.000007823,0.49650946
58.5,55.000007823,0.32970697
58.5,79.000007823,0.10886353
61.5,25.000007823,2.7621321E-5
61.5,31.000007823,0.0
61.5,40.000007823,2.7701948E-4
61.5,46.000007823,0.06495829
61.5,76.000007823,0.1461216
61.5,79.000007823,0.036482878
64.5,-19.999992177,1.8617984E-4
64.5,25.000007823,2.5187514E-5
64.5,28.000007823,2.6114178E-6
64.5,40.000007823,2.6377954E-4
64.5,43.000007823,6.3096633E-4
64.5,82.000007823,0.036763057
67.5,-49.999992177,0.0028110403
67.5,25.000007823,2.520356E-5
67.5,31.000007823,6.567293E-4
67.5,37.000007823,8.139296E-4
67.5,46.000007823,0.002411113
67.5,76.000007823,0.032576516
7.5,-1.999992177,1.0537326E-4
7.5,25.000007823,0.0
7.5,37.000007823,0.001610326
7.5,40.000007823,0.0015566051
7.5,49.000007823,0.0032641073
70.5,-49.999992177,0.0027333398
70.5,25.000007823,7.666413E-5
70.5,28.000007823,5.9359238E-5
70.5,34.000007823,0.003749852
73.5,-4.999992177,2.4761413E-5
73.5,19.000007823,1.9451443E-4
73.5,22.000007823,2.626048E-4
73.5,31.000007823,0.0013308336
73.5,34.000007823,0.0023902473
73.5,37.000007823,0.11689481
73.5,4.000007823,3.2999502E-5
73.5,40.000007823,0.03239418
73.5,43.000007823,0.014897717
73.5,46.000007823,0.004493943
73.5,7.000007823,4.195036E-5
76.5,19.000007823,2.5055875E-4
76.5,28.000007823,6.903183E-4
76.5,37.000007823,0.0
76.5,43.000007823,0.017518938
76.5,46.000007823,0.027531184
79.5,10.000007823,8.342139E-5
79.5,16.000007823,2.0574026E-4
79.5,25.000007823,6.1887334E-4
79.5,43.000007823,0.032113902
82.5,10.000007823,5.8642658E-5
82.5,25.000007823,6.622484E-4
82.5,28.000007823,0.001124098
82.5,34.000007823,8.744221E-29
82.5,7.000007823,3.951361E-5
85.5,19.000007823,3.0298694E-4
85.5,22.000007823,4.6528984E-4
85.5,28.000007823,0.0023351414
85.5,31.000007823,0.0017306142
85.5,40.000007823,0.0
88.5,34.000007823,0.0036531386
91.5,13.000007823,7.212135E-5
91.5,31.000007823,0.04245546
91.5,40.000007823,0.0
91.5,82.000007823,0.05970279
94.5,19.000007823,2.5502278E-4
94.5,22.000007823,4.0191237E-4
94.5,28.000007823,0.0012693137
94.5,37.000007823,0.0
94.5,40.000007823,0.0
94.5,7.000007823,5.0736682E-5
94.5,82.000007823,0.0635342
97.5,1.000007823,1.1303162E-5
97.5,19.000007823,2.6065853E-4
97.5,25.000007823,6.957457E-4
97.5,37.000007823,0.0081676245
97.5,4.000007823,2.4013107E-5
97.5,43.000007823,0.0
