background,x,y,bio3,bio4,bio7,bio11,bio12
background,-100.5,52.000007823,22.3611106872559,13046.9443359375,488,-169.611114501953,471.916625976562
background,-100.5,76.000007823,14.0952377319336,14110.23828125,455.142852783203,-346.571441650391,102.904747009277
background,-103.5,19.000007823,66.8846054077148,1764.84716796875,210.577011108398,195.538330078125,1008.69287109375
background,-103.5,22.000007823,62.9722213745117,2791.11206054688,257.888824462891,139.000015258789,720.916931152344
background,-103.5,28.000007823,48.555549621582,5720.94921875,310.222412109375,107.694450378418,315.694305419922
background,-103.5,37.000007823,41.5833358764648,8407.0263671875,410.027770996094,4.61101484298706,382.694458007812
background,-103.5,43.000007823,36.027774810791,9470.666015625,430.944427490234,-41.1111221313477,416.333190917969
background,-103.5,46.000007823,31.5833320617676,10639.5556640625,455.722259521484,-76.5000228881836,395.638763427734
background,-103.5,49.000007823,27.5277729034424,11937.1943359375,479.972229003906,-124.88890838623,389.527679443359
background,-106.5,43.000007823,35.9166603088379,9000.751953125,414.194519042969,-53.1111373901367,325.749908447266
background,-106.5,79.000007823,13.2499942779541,14458.25,459,-363,75.4999847412109
background,-109.5,-25.999992177,56,1999.99926757812,126,180,1140.99987792969
background,-109.5,10.000007823,30,373,60,264,194
background,-109.5,31.000007823,49.7499961853027,6454.25,351.444366455078,84.5555267333984,430.194488525391
background,-109.5,37.000007823,38.4722137451172,8662.029296875,406.861114501953,-9.77777194976807,284.444305419922
background,-109.5,43.000007823,37.694450378418,8854.109375,417.777740478516,-86.75,364.416900634766
background,-112.5,25.000007823,56.7692260742188,3902.07641601562,239.038482666016,173.15380859375,130.461639404297
background,-112.5,28.000007823,56.2857246398926,4646.3212890625,280.428619384766,158.892837524414,137.499862670898
background,-112.5,37.000007823,41.0555572509766,8053.193359375,390.666625976562,3.83325362205505,297.917053222656
background,-112.5,52.000007823,28.7222232818604,10825.83203125,442.249938964844,-119.249992370605,400.472381591797
background,-121.5,37.000007823,51.1071510314941,5092.2119140625,290.321319580078,83.4285736083984,513.679443359375
background,-121.5,76.000007823,11.153847694397,14000.0771484375,439.423065185547,-340.538452148438,87.9615249633789
background,-124.5,40.000007823,51.8461608886719,4489.2236328125,262.153442382812,57.3076667785645,1336.00109863281
background,-13.5,13.000007823,57.9444427490234,2189.7216796875,233.222259521484,249.472183227539,1115.58203125
background,-13.5,22.000007823,52.0555725097656,4515.29833984375,268.0830078125,193.444412231445,47.2499389648438
background,-133.5,52.000007823,32,4021.66723632812,174,23.3333015441895,2708.99536132812
background,-145.5,58.000007823,24,4094.99975585938,152.999984741211,9,1437.99987792969
background,-154.5,19.000007823,71.6666641235352,1102.33349609375,120.666648864746,171.000045776367,1848.83422851562
background,-157.5,22.000007823,67.7999877929688,1360.60009765625,122.199951171875,198.000442504883,1180.00048828125
background,-16.5,10.000007823,64.0000305175781,860.999816894531,144.666748046875,252.333312988281,2386.32983398438
background,-16.5,19.000007823,59.0666809082031,3025.5947265625,222.133087158203,217.266571044922,68.7997283935547
background,-16.5,22.000007823,58.5714416503906,2560.27978515625,182.999740600586,189.380905151367,30.1904220581055
background,-16.5,28.000007823,45.5624923706055,2773.68676757812,152.812484741211,150.749862670898,329.375640869141
background,-16.5,82.000007823,16.9999866485596,12152.0029296875,393.250091552734,-277.250122070312,167.812561035156
background,-160.5,22.000007823,66.3333358764648,1498,128.000015258789,216.999984741211,1185.33532714844
background,-160.5,4.000007823,89,158.999588012695,78.5,270,2602.50073242188
background,-169.5,-13.999992177,77.5000152587891,498.499481201172,69.9999694824219,255.500061035156,4357.99853515625
background,-169.5,-4.999992177,90,109,65,283,884
background,-172.5,52.000007823,28,3537,152,2.33126975217601e-05,1147
background,-172.5,61.000007823,22,6541.50048828125,236.000030517578,-92.0000152587891,617.999938964844
background,-175.5,-13.999992177,82,387,69,264,3173
background,-175.5,-22.999992177,55,1774,113,209,1552
background,-175.5,-43.999992177,43.3333320617676,2452.66674804688,129.66667175293,84.6666641235352,907.333374023438
background,-178.5,-13.999992177,78,589,75,259,3257
background,-178.5,28.000007823,37,2824,122,190,1086
background,-19.5,76.000007823,20.1666641235352,10036.8173828125,344.250030517578,-233.316741943359,203.000213623047
background,-19.5,82.000007823,17,12401.4375,404.875,-307.5,187.687377929688
background,-22.5,76.000007823,19.9722213745117,10193.333984375,349.666687011719,-264.805694580078,315.500457763672
background,-25.5,16.000007823,53.6666679382324,1578.49938964844,94.4999771118164,206.500396728516,218.665679931641
background,-25.5,37.000007823,39.500057220459,2886.49682617188,145.499893188477,122.500534057617,1062.99816894531
background,-25.5,70.000007823,24.5624980926514,6962,253.812515258789,-175.968872070312,797.719360351562
background,-25.5,73.000007823,21.8055591583252,8655.0283203125,305.361145019531,-239.083557128906,571.167724609375
background,-28.5,37.000007823,35,3038.00341796875,141.000183105469,116.999290466309,1132.00500488281
background,-28.5,73.000007823,21.7777633666992,8605.1396484375,304.722229003906,-275.250152587891,784.556457519531
background,-28.5,79.000007823,18.3333282470703,11133.3330078125,375.333312988281,-331.583343505859,395.444610595703
background,-28.5,82.000007823,17.1944446563721,11963.0546875,394.638885498047,-322.222229003906,205.666717529297
background,-31.5,76.000007823,13.5555515289307,10112.111328125,331.472229003906,-330.111114501953,802.722351074219
background,-31.5,82.000007823,16.5833301544189,11705.3056640625,383.916656494141,-314.25,217.972274780273
background,-34.5,-10.999992177,68.9998779296875,1064.00549316406,98.000114440918,233.999740600586,1736.99572753906
background,-34.5,-55.999992177,44.0000457763672,2517.99877929688,134.000045776367,-20.0005416870117,1561.00158691406
background,-34.5,-7.999992177,70.2500305175781,1142.28295898438,114.781410217285,225.562301635742,1380.77429199219
background,-34.5,67.000007823,22.2962665557861,6044.04052734375,223.777862548828,-164.740997314453,1215.96472167969
background,-34.5,70.000007823,13.9166593551636,7742.22412109375,263.222290039062,-270.416778564453,1427.38940429688
background,-34.5,76.000007823,12.6944456100464,10145.72265625,332.611114501953,-332.583343505859,836.222229003906
background,-34.5,79.000007823,13.2499980926514,11087.5283203125,360.888885498047,-345.138916015625,574.972290039062
background,-34.5,82.000007823,15.8055582046509,11655.8056640625,382.611114501953,-319.916687011719,251.000030517578
background,-37.5,-13.999992177,64.8999862670898,1171.10119628906,104.700080871582,230.199920654297,1925.90087890625
background,-37.5,-55.999992177,45.9999542236328,2450.00024414062,135.000045776367,-42.9996910095215,1619.99987792969
background,-37.5,-7.999992177,69.5000152587891,1482.30493164062,137.638931274414,212.472305297852,682.138916015625
background,-37.5,76.000007823,12.1111097335815,10290.5283203125,337.638916015625,-337.194458007812,852.638793945312
background,-4.5,13.000007823,57.1110954284668,2553.47387695312,243.8056640625,242.916580200195,737.471984863281
background,-4.5,31.000007823,39.5000152587891,7792.0791015625,396.694396972656,99.9998321533203,123.02855682373
background,-4.5,34.000007823,41.0833549499512,5930.4677734375,307.610992431641,83.7502136230469,491.111907958984
background,-4.5,40.000007823,36.7777862548828,6557.49853515625,307.916595458984,53.0278129577637,460.888885498047
background,-4.5,43.000007823,38.5000076293945,5337.7890625,256.708221435547,43.083423614502,669.333557128906
background,-4.5,49.000007823,36.1428565979004,3972.06884765625,169.999908447266,59.2143325805664,1006.00091552734
background,-4.5,7.000007823,71.8889007568359,1095.05541992188,139.083404541016,251.555572509766,1223.63806152344
background,-40.5,-10.999992177,71.9166946411133,1454.58190917969,152.500091552734,208.111175537109,612.194030761719
background,-40.5,-19.999992177,63.7600288391113,1723.32055664062,162.640213012695,208.119720458984,1176.12097167969
background,-40.5,-4.999992177,76.6111145019531,811.166442871094,136.52783203125,245.972152709961,877.002319335938
background,-40.5,64.000007823,27.4999828338623,5853.2294921875,227.500045776367,-96.2274627685547,1200.22827148438
background,-40.5,70.000007823,13.3888912200928,8660.16796875,294.111145019531,-280.555541992188,1339.36047363281
background,-40.5,82.000007823,14.722225189209,11708.4443359375,385.138885498047,-324.555511474609,276.972045898438
background,-43.5,-16.999992177,68.5277862548828,1697.166015625,184.722274780273,191.916809082031,1076.86059570312
background,-43.5,-19.999992177,65.2777786254883,1961.69396972656,186.5,180.111114501953,1361.5556640625
background,-43.5,-22.999992177,60.1818542480469,2105.001953125,172.682098388672,174.954605102539,1484.72705078125
background,-43.5,-7.999992177,75.8610916137695,818.5,161.666641235352,253.361083984375,932.50146484375
background,-43.5,64.000007823,19.2499809265137,6859.55908203125,243.44450378418,-177.94465637207,1672.7783203125
background,-43.5,67.000007823,16.4722194671631,8076.02978515625,279.472290039062,-227.111145019531,1326.94384765625
background,-43.5,73.000007823,11.6388893127441,9929.97265625,329.861114501953,-316.666656494141,988.666259765625
background,-43.5,79.000007823,11.2777767181396,11397.361328125,370.472229003906,-356.972198486328,599.083129882812
background,-43.5,82.000007823,15.2777805328369,11634.9169921875,385.694458007812,-306.527770996094,207.027679443359
background,-46.5,-22.999992177,60.7647361755371,2283.17602539062,177.058883666992,160.617645263672,1608.52673339844
background,-46.5,-25.999992177,50.3333435058594,2742.83544921875,169.166778564453,182.166717529297,2096.82934570312
background,-46.5,-4.999992177,76.4166946411133,486.692993164062,147.305465698242,254.277877807617,1415.89025878906
background,-46.5,-7.999992177,72.8333282470703,555.971374511719,163.111099243164,251.638916015625,1374.64013671875
background,-46.5,64.000007823,18.1666736602783,7336.50048828125,255.750030517578,-193.444396972656,1435.35986328125
background,-46.5,67.000007823,17.7222328186035,8570.3349609375,296.500061035156,-214.749923706055,956.748718261719
background,-46.5,73.000007823,11.6666679382324,10052.0283203125,335.166687011719,-305.777740478516,818.971740722656
background,-49.5,-10.999992177,71.3611297607422,617.194091796875,169.083297729492,258.27783203125,1760.27868652344
background,-49.5,-16.999992177,68.7222290039062,1241.22033691406,169.388778686523,216.388961791992,1471.58386230469
background,-49.5,-4.999992177,82.1944808959961,312.139038085938,127.111038208008,259.222198486328,1996.00146484375
background,-49.5,1.000007823,77.9062423706055,585.219055175781,98.5000457763672,261.312469482422,2868.1865234375
background,-49.5,4.000007823,73.9999618530273,563.998413085938,116.00008392334,256.000030517578,3778.99584960938
background,-49.5,64.000007823,22.8571529388428,6805.22705078125,248.42854309082,-137.771255493164,907.512878417969
background,-49.5,70.000007823,17.6388931274414,9144.9150390625,321.027740478516,-205.555435180664,434.860473632812
background,-49.5,73.000007823,11.8611125946045,9906.388671875,332.972229003906,-285.638854980469,638.888549804688
background,-49.5,76.000007823,10.7777805328369,10650.416015625,351.944458007812,-317.611083984375,574.749755859375
background,-49.5,79.000007823,10.4722213745117,11497.6943359375,374,-349.611114501953,512.111022949219
background,-52.5,-1.999992177,82.3611145019531,519.389343261719,110.611083984375,258.777770996094,2075.19360351562
background,-52.5,-10.999992177,70.6388778686523,696.554870605469,193.500091552734,247.027740478516,1992.890625
background,-52.5,-13.999992177,70.1666641235352,1159.58349609375,192.111190795898,229.722198486328,1646.44519042969
background,-52.5,-16.999992177,69.1944351196289,1356.86267089844,181.777877807617,213.444473266602,1620.77770996094
background,-52.5,-19.999992177,68.8889007568359,1761.21997070312,174.638824462891,210.166717529297,1419.75085449219
background,-52.5,-4.999992177,80.75,390.056121826172,132.277740478516,245.416687011719,1862.9716796875
background,-52.5,-7.999992177,74.8610992431641,376.25,175.027770996094,245.638900756836,2090.02856445312
background,-52.5,1.000007823,78.1388778686523,589.11083984375,112.138946533203,250.166656494141,2415.11059570312
background,-52.5,4.000007823,74.8387298583984,490.064697265625,117.838676452637,248.548370361328,2901.86889648438
background,-52.5,49.000007823,25.7142906188965,7019.4306640625,284.285766601562,-40.5714492797852,1203.85693359375
background,-52.5,7.000007823,76.9999618530273,600.000122070312,105.000038146973,257.999969482422,1953.99938964844
background,-52.5,70.000007823,17.3225746154785,8477.6123046875,301.935455322266,-184.161270141602,337.612854003906
background,-52.5,76.000007823,10.8333339691162,10549.638671875,349.5,-304.388854980469,489.166473388672
background,-52.5,82.000007823,13.6818208694458,11860.318359375,390.363647460938,-310.363616943359,207.681716918945
background,-55.5,-16.999992177,65.7222137451172,1659.55541992188,183.444412231445,225.027862548828,1408.66589355469
background,-55.5,-25.999992177,54.4722023010254,3540.41625976562,219.333267211914,164.805633544922,1610.35998535156
background,-55.5,-34.999992177,45.5263214111328,4252.740234375,226.052856445312,113.263160705566,1165.63256835938
background,-55.5,1.000007823,78.75,647.722351074219,124.277801513672,249.638916015625,2095.388671875
background,-55.5,46.000007823,25.9999961853027,6473.125,261.375030517578,-30.6250247955322,1393.375
background,-55.5,70.000007823,16.1250286102295,8580.748046875,302.124969482422,-191.749694824219,344.748748779297
background,-55.5,73.000007823,14.9333457946777,9295.333984375,320.066680908203,-212.833236694336,282.832946777344
background,-55.5,76.000007823,12.1388893127441,10526.2509765625,349.805572509766,-283.472198486328,375.666534423828
background,-55.5,79.000007823,10.25,11746.1953125,379.583343505859,-346.222198486328,448.777648925781
background,-55.5,82.000007823,13.6249933242798,12122.6259765625,396.541687011719,-315.541687011719,203.833343505859
background,-58.5,-1.999992177,81.5000152587891,481.471862792969,106.527786254883,265.833312988281,2261.19506835938
background,-58.5,-19.999992177,62.9444541931152,2572.38793945312,192.833374023438,216.111099243164,1006.88812255859
background,-58.5,-28.999992177,48.8055686950684,4273.44384765625,240.5,150.500045776367,1198.4716796875
background,-58.5,-49.999992177,51,2669.00048828125,138.500030517578,27.4999809265137,534.999694824219
background,-58.5,43.000007823,24,6318,249,-5,1434.99963378906
background,-58.5,7.000007823,79,524.228820800781,94.0833358764648,257.541625976562,2280.20825195312
background,-58.5,76.000007823,13.5172481536865,10830.7939453125,358.896575927734,-273.793090820312,286.930908203125
background,-58.5,79.000007823,11.5000047683716,11943.583984375,385.833343505859,-334.055511474609,363.388610839844
background,-61.5,-13.999992177,70.25,1072.74829101562,184.805526733398,222.583374023438,1501.80578613281
background,-61.5,-22.999992177,54.2222213745117,3800.5556640625,244.555557250977,182.777786254883,638.999938964844
background,-61.5,-28.999992177,50.2777824401855,4581.7783203125,276.0556640625,144.166717529297,911.721313476562
background,-61.5,-40.999992177,46.7142791748047,4968.57666015625,263.143127441406,76.4286117553711,380.142791748047
background,-61.5,-7.999992177,70.2222290039062,467.583312988281,151.055465698242,253.777816772461,2362.00073242188
background,-61.5,16.000007823,69,1065.71484375,99.7143325805664,234.428833007812,1893.2783203125
background,-61.5,19.000007823,64.5,1127.50036621094,89,251.000015258789,975.499938964844
background,-61.5,76.000007823,13.7777786254883,11452.66796875,373.055572509766,-292.77783203125,277.666717529297
background,-64.5,-10.999992177,72.2222290039062,619.666870117188,157.611038208008,250.583343505859,1764.27795410156
background,-64.5,-13.999992177,68.7777786254883,1231.47033691406,172.555541992188,238.916717529297,1610.388671875
background,-64.5,-22.999992177,55.8889236450195,3920.61059570312,266.694549560547,117.305282592773,645.859802246094
background,-64.5,-25.999992177,51.7777824401855,4312.275390625,266.083190917969,131.805389404297,603.276977539062
background,-64.5,-34.999992177,48.3055648803711,5570.41552734375,311.722229003906,90.9722366333008,639.083129882812
background,-64.5,-4.999992177,81.9166717529297,299.666931152344,111.52774810791,260.666656494141,2522.63940429688
background,-64.5,-40.999992177,46.9310455322266,5247.244140625,277.620849609375,76.7241134643555,257.931060791016
background,-64.5,-43.999992177,46.7333564758301,4713.20361328125,243.800201416016,67.9332504272461,186.199905395508
background,-64.5,-55.999992177,51.5999984741211,2843.80126953125,154.399993896484,9.80007648468018,571.599426269531
background,-64.5,-7.999992177,75.1389083862305,468.110504150391,135.88883972168,255.305572509766,2171.1396484375
background,-64.5,10.000007823,79.5357284545898,586.785949707031,124.857086181641,254.928604125977,995.891540527344
background,-64.5,19.000007823,67.9999847412109,1156.00073242188,102.00008392334,243.833419799805,1308.66320800781
background,-64.5,31.000007823,35.0000190734863,3619.00048828125,155.000061035156,172.000015258789,1473.99963378906
background,-64.5,49.000007823,22.958324432373,9442.2939453125,365.625122070312,-101.458457946777,1050.54187011719
background,-67.5,-1.999992177,85.8333358764648,380.777862548828,104.611099243164,251.111099243164,3162.50146484375
background,-67.5,-13.999992177,70.1389007568359,1204.05480957031,154.472229003906,225.638748168945,1738.27770996094
background,-67.5,-31.999992177,46.9444580078125,5745.30224609375,313.222137451172,97.8331146240234,284.193786621094
background,-67.5,-37.999992177,50.0277824401855,5809.16650390625,320.138885498047,68.3888778686523,251.972030639648
background,-67.5,-4.999992177,82.6389007568359,333.138793945312,114.361083984375,253.83332824707,2631.25048828125
background,-67.5,-46.999992177,46.1034393310547,4622.41552734375,226.413864135742,43.655101776123,205.723968505859
background,-67.5,10.000007823,75.8518524169922,669.407348632812,140.518508911133,252.221969604492,1266.96264648438
background,-67.5,4.000007823,80.0833053588867,675.889709472656,130.805541992188,259.305541992188,3043.80419921875
background,-67.5,43.000007823,28.2999954223633,8465.302734375,344.500091552734,-42.900032043457,1230.29968261719
background,-67.5,46.000007823,27.1714305877686,9957.8037109375,402.457305908203,-90.0286712646484,1086.68530273438
background,-67.5,7.000007823,71.6110916137695,833.55615234375,137.611114501953,260.888977050781,1951.22045898438
background,-7.5,10.000007823,63.3333282470703,1548.44555664062,210.750213623047,245.527709960938,1341.88989257812
background,-7.5,22.000007823,46.6111145019531,6570.52685546875,357.444427490234,190.944427490234,23.1111373901367
background,-7.5,25.000007823,44.194450378418,7212.88623046875,391.805450439453,166.555526733398,15.8889274597168
background,-7.5,4.000007823,72.6428604125977,882.928405761719,107.857307434082,242.571441650391,2464.93481445312
background,-7.5,55.000007823,38.8076934814453,3684.22900390625,163.8076171875,41.9615631103516,1161.15441894531
background,-7.5,61.000007823,35.4000015258789,2786.0009765625,119,28.3998775482178,1427.20129394531
background,-7.5,7.000007823,71.4722213745117,952.221618652344,156.111297607422,242.472183227539,1675.94641113281
background,-7.5,70.000007823,26.5,3953.49975585938,152.500030517578,-59.9998397827148,731.498840332031
background,-70.5,-1.999992177,85.9444274902344,438.50048828125,104.305564880371,251.638885498047,3057.24951171875
background,-70.5,-28.999992177,61.5333213806152,2723.330078125,195.499725341797,43.4004364013672,86.4330368041992
background,-70.5,-31.999992177,57.3030548095703,3654.53833007812,230.454193115234,32.3333930969238,253.181777954102
background,-70.5,-34.999992177,53.1388931274414,4537.24462890625,267.971954345703,39.6666374206543,631.528625488281
background,-70.5,-4.999992177,84.444450378418,373.38916015625,117.277755737305,251.41667175293,2575.83374023438
background,-70.5,-43.999992177,48.4722328186035,4517.22021484375,237.222183227539,17.4444484710693,383.447418212891
background,-70.5,1.000007823,80.6110763549805,600.973388671875,112.472274780273,251.027801513672,3097.83178710938
background,-70.5,10.000007823,78.98486328125,568.470275878906,123.287773132324,236.621490478516,1013.69744873047
background,-70.5,13.000007823,73.0714263916016,953.356994628906,110.142860412598,265.857208251953,379.785705566406
background,-70.5,19.000007823,73.7916717529297,1257.25048828125,147.375076293945,223.79182434082,1359.95703125
background,-70.5,22.000007823,59.6666297912598,1641.66821289062,114.333374023438,238.999954223633,676.000061035156
background,-70.5,43.000007823,29.653844833374,9090.0615234375,375.923278808594,-44.0770530700684,1163.42260742188
background,-70.5,46.000007823,26.0833225250244,10413.9462890625,413.444458007812,-105.222259521484,1064.75
background,-73.5,-1.999992177,84.1388778686523,511.861633300781,110.250007629395,253.611099243164,2912.0830078125
background,-73.5,-13.999992177,75.6944580078125,1206.52648925781,214.305480957031,75.2782516479492,774.556579589844
background,-73.5,-4.999992177,82.8889007568359,427.861236572266,120.777763366699,257.305572509766,2490.22265625
background,-73.5,-40.999992177,50.7500190734863,2870.36987304688,168.583160400391,64.5418472290039,2019.79223632812
background,-73.5,-46.999992177,46.3714370727539,3000.76708984375,151.399810791016,21.9428749084473,1807.94836425781
background,-73.5,-49.999992177,47.4166641235352,3125.38549804688,163.055389404297,10.3055973052979,1910.00939941406
background,-73.5,4.000007823,78.3333740234375,648.776428222656,121.22216796875,219.999847412109,2345.69165039062
background,-73.5,76.000007823,15.9999618530273,12472.005859375,398.000091552734,-281.000579833984,106.000984191895
background,-76.5,-1.999992177,85.8611145019531,499.305572509766,113.472244262695,242.110961914062,2924.05639648438
background,-76.5,22.000007823,61.9999847412109,1806.18786621094,149.375015258789,233.062469482422,1104.56262207031
background,-76.5,28.000007823,44,3032.49951171875,161.499954223633,201.500030517578,1432.00048828125
background,-76.5,49.000007823,23.6944446563721,12004.1396484375,466.972259521484,-161.888900756836,941.083068847656
background,-76.5,67.000007823,15,12492.2314453125,421.076934814453,-267.692321777344,216.153793334961
background,-76.5,7.000007823,85.4242324829102,347.333831787109,108.424278259277,231.151901245117,3352.69311523438
background,-79.5,-1.999992177,79.6363372802734,723.848876953125,117.848426818848,186.51496887207,1208.90417480469
background,-79.5,-4.999992177,80.0833282470703,959.667297363281,145.638870239258,199.166412353516,922.275634765625
background,-79.5,10.000007823,77.1999664306641,520.900756835938,95.2999572753906,252.699951171875,2622.50659179688
background,-79.5,19.000007823,68.9999923706055,1165.00012207031,116.000022888184,244,1520.49536132812
background,-79.5,22.000007823,63.4736785888672,1979.47424316406,162.315780639648,224.473693847656,1294.68420410156
background,-79.5,25.000007823,48.7000312805176,3066.70166015625,171.500183105469,200.799926757812,1307.80017089844
background,-79.5,46.000007823,25.5277767181396,10666.861328125,419.694458007812,-102.861122131348,924.916625976562
background,-79.5,64.000007823,17.2499980926514,11898.501953125,414.500061035156,-251.750061035156,272.500091552734
background,-79.5,7.000007823,76.3333053588867,612.333190917969,116.000076293945,250.555786132812,2003.11669921875
background,-82.5,-4.999992177,61.6666679382324,2425.66650390625,177.666656494141,195.666656494141,33.333438873291
background,-82.5,10.000007823,77.8235473632812,627.999938964844,118.823463439941,226.470550537109,3541.23266601562
background,-82.5,13.000007823,68.8124923706055,849.625732421875,101.937591552734,244.562408447266,3246.62158203125
background,-82.5,25.000007823,49.5999946594238,3364.60083007812,187.000030517578,192.799987792969,1215.19995117188
background,-82.5,31.000007823,43.2714347839355,6021.0732421875,290.457244873047,113.414222717285,1265.1142578125
background,-82.5,37.000007823,37.8611030578613,7809.36279296875,344.861175537109,14.9166717529297,1206.33325195312
background,-82.5,40.000007823,31.9999904632568,8911.1962890625,367.250030517578,-16.055570602417,997.666259765625
background,-82.5,46.000007823,25.6944484710693,10090.1123046875,399.527862548828,-90.3056106567383,843.583312988281
background,-85.5,13.000007823,71.7428436279297,916.086975097656,136.828659057617,233.257049560547,1949.369140625
background,-85.5,22.000007823,63.2000007629395,1896.59936523438,147.199966430664,225.800033569336,1283.60009765625
background,-85.5,31.000007823,42.5,6369.87646484375,296.156280517578,103.218696594238,1417.81262207031
background,-85.5,37.000007823,35.333324432373,8232.556640625,354.083374023438,21.4721851348877,1291.08312988281
background,-85.5,49.000007823,25.6944408416748,11410.0009765625,459.25,-147.722244262695,821.166625976562
background,-88.5,13.000007823,73.6666488647461,958.834716796875,161.444427490234,227.444290161133,1720.99792480469
background,-88.5,19.000007823,65.84375,1833.64208984375,166.953277587891,230.249984741211,1233.43676757812
background,-88.5,28.000007823,34,5762.0009765625,243.000091552734,128.499954223633,1491.00073242188
background,-88.5,34.000007823,38.7499923706055,7552.0849609375,337.638916015625,60.1944122314453,1423.61096191406
background,-88.5,37.000007823,33.305549621582,8672.890625,366.694488525391,21.1666259765625,1227.86071777344
background,-88.5,40.000007823,29.6110992431641,9761.16796875,391.77783203125,-23.166711807251,975.944213867188
background,-88.5,46.000007823,27.5555553436279,10474.001953125,422.250061035156,-94.1389465332031,802.722229003906
background,-91.5,1.000007823,61.2500267028809,1456.12341308594,115.499954223633,213.125350952148,725.370971679688
background,-91.5,13.000007823,75.2857055664062,706.713989257812,140.571472167969,256.285369873047,1903.14245605469
background,-91.5,16.000007823,70.6856918334961,1293.00170898438,165.685836791992,201.228546142578,2125.02661132812
background,-91.5,19.000007823,63.1363639831543,2017.95397949219,175.545349121094,233.772735595703,1547.72619628906
background,-91.5,28.000007823,38.0000114440918,5712.7509765625,253.750106811523,126.749954223633,1564.50048828125
background,-91.5,46.000007823,26.5555553436279,11130.056640625,449.638916015625,-105.222244262695,784.944274902344
background,-91.5,49.000007823,24.4999923706055,12136.6689453125,479.972259521484,-150.972259521484,725.166564941406
background,-91.5,61.000007823,16,14873.3349609375,507.333374023438,-297.000030517578,297.333374023438
background,-91.5,73.000007823,14.076922416687,13945.384765625,452.692321777344,-326.615386962891,144
background,-91.5,79.000007823,11.6666631698608,14727.798828125,457.399932861328,-380.033416748047,130.633483886719
background,-94.5,16.000007823,67.7142639160156,1518.14379882812,173.571380615234,222.904632568359,1696.04907226562
background,-94.5,19.000007823,58.8571281433105,2160.42846679688,167.28564453125,226.142807006836,2124.2841796875
background,-94.5,28.000007823,35.2000350952148,6056.400390625,266.200164794922,123.799964904785,1208.39978027344
background,-94.5,40.000007823,29.25,10130.4453125,413.750030517578,-27.3055934906006,924.138488769531
background,-94.5,82.000007823,12.777774810791,15086.6669921875,471.555572509766,-381.777740478516,93.2221603393555
background,-97.5,19.000007823,65.4428558349609,1991.6015625,208.242980957031,166.385650634766,1230.21264648438
background,-97.5,22.000007823,51.775016784668,3402.4013671875,201.25016784668,188.100006103516,1188.9990234375
background,-97.5,34.000007823,35.4166641235352,8291.0849609375,371.916717529297,59.2221755981445,879.249389648438
background,-97.5,40.000007823,30.8611145019531,10228.9453125,427.000030517578,-25.1389312744141,740.082946777344
background,-97.5,49.000007823,24.1388893127441,12876.2783203125,491.916687011719,-148.166687011719,492.583221435547
background,1.5,13.000007823,58.3888893127441,2571.2783203125,238.666717529297,255.805557250977,589.582702636719
