background,x,y,bio3,bio4,bio7,bio11,bio12
background,-10.5,19.000007823,49.4999961853027,4937.86181640625,288.555572509766,213.999969482422,91.4722213745117
background,-10.5,22.000007823,47.694450378418,5883.8037109375,329.611053466797,193.027770996094,37.666690826416
background,-10.5,25.000007823,46.7500114440918,5786.38330078125,327.61083984375,169.694396972656,31.0833930969238
background,-10.5,28.000007823,48.0000381469727,4456.759765625,257.257415771484,143.258148193359,76.0646514892578
background,-10.5,31.000007823,45.5000343322754,3695.58032226562,207.198974609375,122.800498962402,293.499328613281
background,-10.5,4.000007823,83.0000762939453,566.002380371094,115,246,3837.99047851562
background,-10.5,40.000007823,41.0000267028809,3420.48486328125,164.999237060547,110.5,739.499816894531
background,-10.5,43.000007823,40,3141,150,104,995
background,-10.5,52.000007823,40.7272796630859,3329.45092773438,154.090789794922,57.5456237792969,1314.7275390625
background,-10.5,55.000007823,40.0000152587891,3351.24658203125,155.499816894531,51.250057220459,1222.0009765625
background,-10.5,7.000007823,75.7241134643555,808.690673828125,148.103393554688,245.551696777344,2792.62255859375
background,-10.5,82.000007823,17,10394.0029296875,338.000091552734,-238,211.999954223633
background,-100.5,16.000007823,77.9999618530273,801.858581542969,161.71435546875,254.713958740234,1290.85693359375
background,-100.5,19.000007823,67.4722061157227,1706.00231933594,219.277893066406,180.611129760742,1002.77667236328
background,-100.5,22.000007823,62.6111221313477,2830.5009765625,247.000106811523,146.972213745117,636.164978027344
background,-100.5,25.000007823,55.7222137451172,4278.00146484375,272.444488525391,134.666625976562,491.499786376953
background,-100.5,28.000007823,43.527774810791,6331.88916015625,314.138916015625,128.361083984375,464.638641357422
background,-100.5,31.000007823,41.5833282470703,7265.890625,350.638946533203,83.1666412353516,558.99951171875
background,-100.5,34.000007823,38.6111145019531,8305.416015625,385.694458007812,51.3332824707031,569.916442871094
background,-100.5,37.000007823,36.9444465637207,9212.083984375,418.888946533203,13.4721660614014,525.8330078125
background,-100.5,40.000007823,35.0000114440918,9781.8603515625,432.333312988281,-22.3889045715332,529.110900878906
background,-100.5,43.000007823,32.7777786254883,10417.8056640625,447.333343505859,-51.3611145019531,507.916412353516
background,-100.5,46.000007823,28.4999980926514,11644.638671875,474.027770996094,-96.7777938842773,433.333312988281
background,-100.5,49.000007823,25.8611087799072,12475.8056640625,488.749969482422,-138.916687011719,439.638885498047
background,-100.5,52.000007823,22.3611106872559,13046.9443359375,488,-169.611114501953,471.916625976562
background,-100.5,73.000007823,14.4400005340576,14208.4404296875,461.359985351562,-333.799987792969,98.7199630737305
background,-100.5,76.000007823,14.0952377319336,14110.23828125,455.142852783203,-346.571441650391,102.904747009277
background,-100.5,79.000007823,14,14483,463.631591796875,-363.473693847656,99.947380065918
background,-103.5,19.000007823,66.8846054077148,1764.84716796875,210.577011108398,195.538330078125,1008.69287109375
background,-103.5,22.000007823,62.9722213745117,2791.11206054688,257.888824462891,139.000015258789,720.916931152344
background,-103.5,25.000007823,59.2222137451172,4129.6962890625,289.583404541016,130.888870239258,362.583435058594
background,-103.5,28.000007823,48.555549621582,5720.94921875,310.222412109375,107.694450378418,315.694305419922
background,-103.5,31.000007823,45.8611145019531,7064.4453125,355.944488525391,79.8610610961914,331.472137451172
background,-103.5,34.000007823,43.8888893127441,7802.75,385.083374023438,42.4721832275391,396.305358886719
background,-103.5,37.000007823,41.5833358764648,8407.0263671875,410.027770996094,4.61101484298706,382.694458007812
background,-103.5,40.000007823,38.6111106872559,8950.9697265625,422.611022949219,-20.5833835601807,395.639007568359
background,-103.5,43.000007823,36.027774810791,9470.666015625,430.944427490234,-41.1111221313477,416.333190917969
background,-103.5,46.000007823,31.5833320617676,10639.5556640625,455.722259521484,-76.5000228881836,395.638763427734
background,-103.5,49.000007823,27.5277729034424,11937.1943359375,479.972229003906,-124.88890838623,389.527679443359
background,-103.5,52.000007823,23.1944427490234,12875.361328125,489.916656494141,-167.222229003906,435.777740478516
background,-103.5,76.000007823,13.8666639328003,14129.93359375,452.199981689453,-344.733306884766,79.4666213989258
background,-103.5,79.000007823,14,14551.0556640625,464.5,-369.055572509766,99.6110992431641
background,-106.5,19.000007823,70.5,1832.50305175781,191.499862670898,220.000061035156,1117.49816894531
background,-106.5,22.000007823,60.4545288085938,2767.81909179688,187.272705078125,201.454437255859,1121.54479980469
background,-106.5,25.000007823,59.2727279663086,3612.24291992188,259.787933349609,136.757553100586,847.273010253906
background,-106.5,28.000007823,53.3055572509766,5297.4169921875,325.666687011719,87.7499694824219,511.750152587891
background,-106.5,31.000007823,48.1944465637207,7059.890625,368.500061035156,70.6666717529297,268.999908447266
background,-106.5,34.000007823,46.0277786254883,7413.11279296875,376.750091552734,19.5832691192627,337.361053466797
background,-106.5,37.000007823,41.9999961853027,7962.19482421875,402.138916015625,-52.083381652832,459.277954101562
background,-106.5,40.000007823,39.8055534362793,8146.640625,393.388946533203,-74.4166870117188,484.638488769531
background,-106.5,43.000007823,35.9166603088379,9000.751953125,414.194519042969,-53.1111373901367,325.749908447266
background,-106.5,46.000007823,34.1388893127441,9936.943359375,450.777740478516,-62.4166564941406,363.361145019531
background,-106.5,49.000007823,29.0833358764648,11225.25,465.805541992188,-105.611122131348,331.222229003906
background,-106.5,52.000007823,24.7777805328369,12454.5830078125,478.805541992188,-150.083343505859,374.083343505859
background,-106.5,79.000007823,13.2499942779541,14458.25,459,-363,75.4999847412109
background,-109.5,-25.999992177,56,1999.99926757812,126,180,1140.99987792969
background,-109.5,10.000007823,30,373,60,264,194
background,-109.5,19.000007823,44.2500038146973,2719.74975585938,141.999984741211,206.499938964844,285.750213623047
background,-109.5,22.000007823,56.6250076293945,3778.62475585938,227.125015258789,186.374786376953,258.750579833984
background,-109.5,25.000007823,57.5882377624512,4430.1767578125,265,180.235260009766,335.352722167969
background,-109.5,28.000007823,54.0605926513672,5103.21435546875,304.121215820312,149.545547485352,575.8173828125
background,-109.5,31.000007823,49.7499961853027,6454.25,351.444366455078,84.5555267333984,430.194488525391
background,-109.5,34.000007823,47.0277633666992,7354.30517578125,380.194366455078,21.4443626403809,395.055938720703
background,-109.5,37.000007823,38.4722137451172,8662.029296875,406.861114501953,-9.77777194976807,284.444305419922
background,-109.5,40.000007823,36.6944427490234,9060.3056640625,423.361114501953,-51.8611526489258,316.805511474609
background,-109.5,43.000007823,37.694450378418,8854.109375,417.777740478516,-86.75,364.416900634766
background,-109.5,46.000007823,36.8888893127441,8502.9443359375,400.722229003906,-58.1666297912598,459.083282470703
background,-109.5,49.000007823,31.7777729034424,10374.7509765625,450.611114501953,-91.5833358764648,347.555450439453
background,-109.5,52.000007823,25.8611145019531,11917.361328125,468.972229003906,-139.583343505859,367.888946533203
background,-109.5,79.000007823,12,14491.5556640625,455.666656494141,-362.222229003906,64.6666793823242
background,-112.5,25.000007823,56.7692260742188,3902.07641601562,239.038482666016,173.15380859375,130.461639404297
background,-112.5,28.000007823,56.2857246398926,4646.3212890625,280.428619384766,158.892837524414,137.499862670898
background,-112.5,31.000007823,49.7856979370117,6366.68017578125,334.357147216797,124.000007629395,249.821136474609
background,-112.5,34.000007823,45.0277786254883,7382.05615234375,365.52783203125,80.4443969726562,332.638641357422
background,-112.5,37.000007823,41.0555572509766,8053.193359375,390.666625976562,3.83325362205505,297.917053222656
background,-112.5,40.000007823,36.5555572509766,8857.4716796875,415,-29.527774810791,333.055694580078
background,-112.5,46.000007823,37.7222290039062,8078.6923828125,388.999938964844,-68.2222366333008,425.528045654297
background,-112.5,49.000007823,33.8611068725586,8867.5546875,400.666656494141,-68.7222366333008,421.194641113281
background,-112.5,52.000007823,28.7222232818604,10825.83203125,442.249938964844,-119.249992370605,400.472381591797
background,-112.5,79.000007823,12,14488.9228515625,454.615386962891,-362.615386962891,69
background,-115.5,28.000007823,59.8571510314941,3872.71508789062,267.285736083984,151.285675048828,103.857055664062
background,-115.5,31.000007823,54.5961456298828,4946.86572265625,295.211517333984,124.596122741699,175.750106811523
background,-115.5,34.000007823,42.6666641235352,7367.50048828125,356.222259521484,104.166717529297,182.388565063477
background,-115.5,37.000007823,40.2500038146973,8097.80615234375,387.833404541016,37.4722023010254,196.66650390625
background,-115.5,49.000007823,33.6666717529297,7770.27783203125,359.027740478516,-66.6388626098633,719.944519042969
background,-115.5,52.000007823,32.3888854980469,8799.3046875,392.333282470703,-111.05558013916,580.944641113281
background,-115.5,79.000007823,11.6666669845581,14457.3330078125,453.333343505859,-359.333312988281,74
background,-118.5,28.000007823,60.5,1777.9990234375,127.999954223633,149.000137329102,103.999687194824
background,-118.5,34.000007823,48.1153869628906,5157.09765625,275.250122070312,93.9423522949219,362.807098388672
background,-118.5,37.000007823,42.8055648803711,7007.609375,350.055541992188,26.9443798065186,366.694854736328
background,-118.5,40.000007823,42.9166641235352,7729.4716796875,399.972198486328,-4.55555725097656,226.361511230469
background,-121.5,34.000007823,59.75,3221.49829101562,223.750106811523,103.999961853027,504.4990234375
background,-121.5,37.000007823,51.1071510314941,5092.2119140625,290.321319580078,83.4285736083984,513.679443359375
background,-121.5,76.000007823,11.153847694397,14000.0771484375,439.423065185547,-340.538452148438,87.9615249633789
background,-124.5,40.000007823,51.8461608886719,4489.2236328125,262.153442382812,57.3076667785645,1336.00109863281
background,-124.5,43.000007823,48.7058982849121,4490.2890625,246.058563232422,48.705997467041,1449.35559082031
background,-124.5,46.000007823,45.6923141479492,4416.6875,226.461273193359,44.1538238525391,2147.3125
background,-13.5,-37.999992177,45,2252.00244140625,119,95.0007629394531,1814.99438476562
background,-13.5,10.000007823,61.5356979370117,1503.2509765625,181.714309692383,252.214340209961,2625.42944335938
background,-13.5,13.000007823,57.9444427490234,2189.7216796875,233.222259521484,249.472183227539,1115.58203125
background,-13.5,16.000007823,56.9444618225098,3040.3330078125,261.138885498047,244.972183227539,347.999389648438
background,-13.5,19.000007823,53.666675567627,4257.33056640625,270.888763427734,225.41667175293,103.416458129883
background,-13.5,22.000007823,52.0555725097656,4515.29833984375,268.0830078125,193.444412231445,47.2499389648438
background,-13.5,25.000007823,51.0588417053223,3841.93359375,237.411392211914,171.529403686523,37.9705963134766
background,-13.5,28.000007823,51.8750038146973,2739.87036132812,173.291381835938,162.458389282227,65.6666870117188
background,-13.5,64.000007823,34.0000228881836,3610.85766601562,150.000030517578,-23.0000419616699,1392.28527832031
background,-13.5,67.000007823,34.0000534057617,3780.33374023438,156.333343505859,-21.0000152587891,1095.33190917969
background,-13.5,7.000007823,71.1666946411133,884.000122070312,105.999801635742,250.999877929688,3364.83227539062
background,-13.5,82.000007823,16.9230804443359,11206.3115234375,362.846282958984,-254.615447998047,188.307556152344
background,-130.5,52.000007823,31.4285678863525,4041.71508789062,168.571472167969,27.1428337097168,2588.00073242188
background,-133.5,52.000007823,32,4021.66723632812,174,23.3333015441895,2708.99536132812
background,-145.5,58.000007823,24,4094.99975585938,152.999984741211,9,1437.99987792969
background,-148.5,-16.999992177,68.0000228881836,998.499816894531,92.4999923706055,232.000122070312,1843.66552734375
background,-151.5,-16.999992177,69.25,807.25,74,252.249984741211,2013.00012207031
background,-151.5,-22.999992177,54,1743.00012207031,103,209.999984741211,1946.00012207031
background,-154.5,19.000007823,71.6666641235352,1102.33349609375,120.666648864746,171.000045776367,1848.83422851562
background,-154.5,55.000007823,28,5104.00048828125,202.000030517578,-18.9999713897705,854.999938964844
background,-157.5,-19.999992177,61.6666679382324,1285.99987792969,88.3333358764648,234,1744.33337402344
background,-157.5,1.000007823,89,188.999694824219,74,274.999969482422,731.000549316406
background,-157.5,22.000007823,67.7999877929688,1360.60009765625,122.199951171875,198.000442504883,1180.00048828125
background,-16.5,10.000007823,64.0000305175781,860.999816894531,144.666748046875,252.333312988281,2386.32983398438
background,-16.5,13.000007823,63.0476455688477,1485.95104980469,208.714202880859,246.380935668945,1035.28405761719
background,-16.5,16.000007823,64.1428375244141,2224.28515625,220.809127807617,233.80940246582,336.951507568359
background,-16.5,19.000007823,59.0666809082031,3025.5947265625,222.133087158203,217.266571044922,68.7997283935547
background,-16.5,22.000007823,58.5714416503906,2560.27978515625,182.999740600586,189.380905151367,30.1904220581055
background,-16.5,25.000007823,56.3333511352539,2282.99365234375,159.332962036133,178.000045776367,38.6667747497559
background,-16.5,28.000007823,45.5624923706055,2773.68676757812,152.812484741211,150.749862670898,329.375640869141
background,-16.5,34.000007823,44.9999237060547,2577.00561523438,129.500289916992,134.999298095703,646.001953125
background,-16.5,64.000007823,33.7727279663086,3885.9560546875,161.909164428711,-35.2728309631348,1397.27270507812
background,-16.5,67.000007823,34.9000091552734,4007.30102539062,168.900039672852,-32.6998519897461,923.297729492188
background,-16.5,76.000007823,21,9220.001953125,320.000061035156,-202.000045776367,206
background,-16.5,79.000007823,17.4444446563721,11602.333984375,380.777801513672,-262.555541992188,161.333160400391
background,-16.5,82.000007823,16.9999866485596,12152.0029296875,393.250091552734,-277.250122070312,167.812561035156
background,-160.5,-19.999992177,61,1287,90,230.5,2146.5
background,-160.5,22.000007823,66.3333358764648,1498,128.000015258789,216.999984741211,1185.33532714844
background,-160.5,4.000007823,89,158.999588012695,78.5,270,2602.50073242188
background,-166.5,52.000007823,25.0000057220459,4004.66674804688,170.66667175293,-2.99999976158142,942.666625976562
background,-166.5,55.000007823,24.9999980926514,4224.6669921875,177.333343505859,-11.0000228881836,940.333312988281
background,-169.5,-13.999992177,77.5000152587891,498.499481201172,69.9999694824219,255.500061035156,4357.99853515625
background,-169.5,-19.999992177,61,1270,93,229,2068.99975585938
background,-169.5,-4.999992177,90,109,65,283,884
background,-169.5,52.000007823,26.2857151031494,3741.28564453125,159.714279174805,1.14283406734467,979.857177734375
background,-169.5,58.000007823,24,4708,181,-43.0000038146973,604
background,-169.5,64.000007823,20.3333320617676,8347.333984375,288.833343505859,-142.500015258789,426.166625976562
background,-172.5,-1.999992177,90,111,65,283,525
background,-172.5,-13.999992177,83.5,383.500213623047,65.5000076293945,254.999938964844,3146.50659179688
background,-172.5,-19.999992177,62.5,1227.5,93.5,233,2193.5
background,-172.5,25.000007823,47,2191,113,207,1050
background,-172.5,52.000007823,28,3537,152,2.33126975217601e-05,1147
background,-172.5,61.000007823,22,6541.50048828125,236.000030517578,-92.0000152587891,617.999938964844
background,-175.5,-13.999992177,82,387,69,264,3173
background,-175.5,-19.999992177,58.2999992370605,1530.99951171875,103.799980163574,221.800033569336,1706.20092773438
background,-175.5,-22.999992177,55,1774,113,209,1552
background,-175.5,-43.999992177,43.3333320617676,2452.66674804688,129.66667175293,84.6666641235352,907.333374023438
background,-175.5,52.000007823,29.9999980926514,3533.75,152.5,1.74996328353882,1450.5
background,-178.5,-13.999992177,78,589,75,259,3257
background,-178.5,-16.999992177,66.0000076293945,1095.71398925781,92.1428451538086,238.642883300781,2199.64282226562
background,-178.5,-19.999992177,59.5,1448.625,103.875,227,1838
background,-178.5,28.000007823,37,2824,122,190,1086
background,-178.5,52.000007823,29.5,3546.00024414062,149.750015258789,0.375040620565414,1422.49987792969
background,-19.5,64.000007823,31.8518390655518,3930.74096679688,158.222229003906,-20.8889427185059,1280.29553222656
background,-19.5,67.000007823,33.2499923706055,4334.49951171875,178.124954223633,-32.9999580383301,792.249633789062
background,-19.5,73.000007823,21.2856998443604,9038.5732421875,316.857208251953,-211.000198364258,287.429077148438
background,-19.5,76.000007823,20.1666641235352,10036.8173828125,344.250030517578,-233.316741943359,203.000213623047
background,-19.5,79.000007823,18.22580909729,11504.2265625,382.677429199219,-276.516204833984,175.161392211914
background,-19.5,82.000007823,17,12401.4375,404.875,-307.5,187.687377929688
background,-22.5,16.000007823,55,1708.40026855469,115.199996948242,214.900024414062,141.200225830078
background,-22.5,64.000007823,30.0000076293945,4029.99951171875,158.555541992188,-9.99999713897705,981.500183105469
background,-22.5,67.000007823,30.3999996185303,4301.79931640625,170.29997253418,-32.400074005127,977.501647949219
background,-22.5,70.000007823,23.2353000640869,7572.1162109375,272.235260009766,-168.058746337891,497.705993652344
background,-22.5,73.000007823,21.5161266326904,8825.6298828125,310.467742919922,-215.790451049805,387.516632080078
background,-22.5,76.000007823,19.9722213745117,10193.333984375,349.666687011719,-264.805694580078,315.500457763672
background,-22.5,79.000007823,18.3888874053955,11443.72265625,382.75,-295.000091552734,225.444747924805
background,-22.5,82.000007823,17.0740795135498,12265.1845703125,402.074066162109,-303.259307861328,152.037124633789
background,-25.5,16.000007823,53.6666679382324,1578.49938964844,94.4999771118164,206.500396728516,218.665679931641
background,-25.5,37.000007823,39.500057220459,2886.49682617188,145.499893188477,122.500534057617,1062.99816894531
background,-25.5,64.000007823,32,3800.00268554688,153.000091552734,-3.00043869018555,1175.00219726562
background,-25.5,70.000007823,24.5624980926514,6962,253.812515258789,-175.968872070312,797.719360351562
background,-25.5,73.000007823,21.8055591583252,8655.0283203125,305.361145019531,-239.083557128906,571.167724609375
background,-25.5,76.000007823,19.972225189209,10253.7783203125,353.527801513672,-321.639007568359,562.333801269531
background,-25.5,79.000007823,18.4444465637207,11307.3046875,380,-319.222259521484,320.194580078125
background,-25.5,82.000007823,17.1818141937256,12116.423828125,398.545440673828,-312.424285888672,173.030395507812
background,-28.5,-19.999992177,17,1704.99951171875,58,221.999862670898,749.000610351562
background,-28.5,-55.999992177,29,3501,148,68,3756
background,-28.5,37.000007823,35,3038.00341796875,141.000183105469,116.999290466309,1132.00500488281
background,-28.5,40.000007823,35.5,2940.4990234375,136.999969482422,126.000122070312,1135.49926757812
background,-28.5,67.000007823,26.9999980926514,5684.79833984375,213.799926757812,-120.999687194824,848.79833984375
background,-28.5,70.000007823,24.388879776001,6949.529296875,254.722259521484,-213.694641113281,1024.13977050781
background,-28.5,73.000007823,21.7777633666992,8605.1396484375,304.722229003906,-275.250152587891,784.556457519531
background,-28.5,76.000007823,19.888879776001,10114.2216796875,349.305511474609,-336.277770996094,676.63916015625
background,-28.5,79.000007823,18.3333282470703,11133.3330078125,375.333312988281,-331.583343505859,395.444610595703
background,-28.5,82.000007823,17.1944446563721,11963.0546875,394.638885498047,-322.222229003906,205.666717529297
background,-31.5,67.000007823,26.124963760376,5690.87841796875,212.625076293945,-132.75032043457,835.501525878906
background,-31.5,70.000007823,16.0277557373047,7326.5576171875,251.138916015625,-246.194580078125,1278.41760253906
background,-31.5,73.000007823,14.1110954284668,8850.083984375,294.611114501953,-298.77783203125,1061.16711425781
background,-31.5,76.000007823,13.5555515289307,10112.111328125,331.472229003906,-330.111114501953,802.722351074219
background,-31.5,79.000007823,14.6666593551636,11052.5,361.055541992188,-333.027801513672,496.111297607422
background,-31.5,82.000007823,16.5833301544189,11705.3056640625,383.916656494141,-314.25,217.972274780273
background,-34.5,-10.999992177,68.9998779296875,1064.00549316406,98.000114440918,233.999740600586,1736.99572753906
background,-34.5,-4.999992177,73.8333358764648,1106.58190917969,120.499977111816,238.583297729492,898.494995117188
background,-34.5,-55.999992177,44.0000457763672,2517.99877929688,134.000045776367,-20.0005416870117,1561.00158691406
background,-34.5,-7.999992177,70.2500305175781,1142.28295898438,114.781410217285,225.562301635742,1380.77429199219
background,-34.5,67.000007823,22.2962665557861,6044.04052734375,223.777862548828,-164.740997314453,1215.96472167969
background,-34.5,70.000007823,13.9166593551636,7742.22412109375,263.222290039062,-270.416778564453,1427.38940429688
background,-34.5,73.000007823,12.2777767181396,9079.0009765625,300.416717529297,-315.333374023438,1179.00012207031
background,-34.5,76.000007823,12.6944456100464,10145.72265625,332.611114501953,-332.583343505859,836.222229003906
background,-34.5,79.000007823,13.2499980926514,11087.5283203125,360.888885498047,-345.138916015625,574.972290039062
background,-34.5,82.000007823,15.8055582046509,11655.8056640625,382.611114501953,-319.916687011719,251.000030517578
background,-37.5,-10.999992177,67.1428756713867,1550.02001953125,131.768051147461,217.749969482422,992.031127929688
background,-37.5,-13.999992177,64.8999862670898,1171.10119628906,104.700080871582,230.199920654297,1925.90087890625
background,-37.5,-16.999992177,65.2500076293945,1208.00036621094,111.750007629395,224,1636.24963378906
background,-37.5,-4.999992177,78.0000076293945,780.798706054688,122.599998474121,254.999938964844,789.800964355469
background,-37.5,-52.999992177,45.2499885559082,2444.50024414062,134.749984741211,-27.7497749328613,1579.7490234375
background,-37.5,-55.999992177,45.9999542236328,2450.00024414062,135.000045776367,-42.9996910095215,1619.99987792969
background,-37.5,-7.999992177,69.5000152587891,1482.30493164062,137.638931274414,212.472305297852,682.138916015625
background,-37.5,67.000007823,20.1388721466064,6640.5302734375,243.055618286133,-185.47233581543,1403.55590820312
background,-37.5,70.000007823,12.8611106872559,8249.306640625,279.444488525391,-285.055572509766,1488.77746582031
background,-37.5,73.000007823,11.5555572509766,9387.529296875,310.500030517578,-324.388916015625,1210.888671875
background,-37.5,76.000007823,12.1111097335815,10290.5283203125,337.638916015625,-337.194458007812,852.638793945312
background,-37.5,79.000007823,12.3333320617676,11176.361328125,363.583343505859,-352.583343505859,613.055541992188
background,-37.5,82.000007823,15.2222175598145,11680.361328125,383.722229003906,-325.500030517578,281.27783203125
background,-4.5,10.000007823,64.7777481079102,1538.69555664062,185.777908325195,253.249984741211,1102.94470214844
background,-4.5,13.000007823,57.1110954284668,2553.47387695312,243.8056640625,242.916580200195,737.471984863281
background,-4.5,16.000007823,54.5,3549.029296875,273.52783203125,226.472244262695,262.027160644531
background,-4.5,19.000007823,49.5277709960938,5883.333984375,344.666625976562,203.361114501953,53.2499084472656
background,-4.5,22.000007823,46.1666717529297,7087.6669921875,373.361145019531,188.472213745117,16.9722080230713
background,-4.5,25.000007823,42.4444465637207,7881.4443359375,406.222290039062,168.083297729492,8.38891220092773
background,-4.5,28.000007823,40.1944427490234,8296.609375,424.083343505859,145.16667175293,15.8611669540405
background,-4.5,31.000007823,39.5000152587891,7792.0791015625,396.694396972656,99.9998321533203,123.02855682373
background,-4.5,34.000007823,41.0833549499512,5930.4677734375,307.610992431641,83.7502136230469,491.111907958984
background,-4.5,37.000007823,38.1724128723145,5855.451171875,279.862213134766,93.5860214233398,594.690979003906
background,-4.5,4.000007823,70.1667327880859,1021.16638183594,105.833366394043,250.833267211914,1748.99597167969
background,-4.5,40.000007823,36.7777862548828,6557.49853515625,307.916595458984,53.0278129577637,460.888885498047
background,-4.5,43.000007823,38.5000076293945,5337.7890625,256.708221435547,43.083423614502,669.333557128906
background,-4.5,46.000007823,37,4110.99951171875,177.999954223633,64,949.999938964844
background,-4.5,49.000007823,36.1428565979004,3972.06884765625,169.999908447266,59.2143325805664,1006.00091552734
background,-4.5,52.000007823,32.9166717529297,4329.82958984375,178.374847412109,39.9584617614746,1074.83276367188
background,-4.5,55.000007823,36.4230728149414,4257.8837890625,183.499938964844,25.8461799621582,1283.23217773438
background,-4.5,58.000007823,34.9999961853027,4262.373046875,184.333236694336,15.8334054946899,1234.12634277344
background,-4.5,7.000007823,71.8889007568359,1095.05541992188,139.083404541016,251.555572509766,1223.63806152344
background,-40.5,-1.999992177,80.6250152587891,635.749816894531,128.874969482422,264.500122070312,1161.62524414062
background,-40.5,-10.999992177,71.9166946411133,1454.58190917969,152.500091552734,208.111175537109,612.194030761719
background,-40.5,-13.999992177,67.8055725097656,1329.00024414062,133.83349609375,202.499816894531,909.886108398438
background,-40.5,-16.999992177,66.7714385986328,1561.71508789062,150.428741455078,209.199935913086,1051.39794921875
background,-40.5,-19.999992177,63.7600288391113,1723.32055664062,162.640213012695,208.119720458984,1176.12097167969
background,-40.5,-22.999992177,57.6000289916992,1957.00280761719,151.600250244141,200.500198364258,1102.69860839844
background,-40.5,-4.999992177,76.6111145019531,811.166442871094,136.52783203125,245.972152709961,877.002319335938
background,-40.5,-7.999992177,73.694450378418,1201.30383300781,156.138885498047,231.750106811523,644.084045410156
background,-40.5,64.000007823,27.4999828338623,5853.2294921875,227.500045776367,-96.2274627685547,1200.22827148438
background,-40.5,67.000007823,18.2222099304199,7346.0859375,261.583404541016,-205.555679321289,1407.33349609375
background,-40.5,70.000007823,13.3888912200928,8660.16796875,294.111145019531,-280.555541992188,1339.36047363281
background,-40.5,73.000007823,11.3888874053955,9676.6953125,320.611145019531,-322.722229003906,1129.27746582031
background,-40.5,76.000007823,11.6388864517212,10494.556640625,344.222259521484,-341.333343505859,846.555419921875
background,-40.5,79.000007823,11.6944417953491,11305.1669921875,367.277801513672,-358.111114501953,627.72216796875
background,-40.5,82.000007823,14.722225189209,11708.4443359375,385.138885498047,-324.555511474609,276.972045898438
background,-43.5,-1.999992177,81.4062423706055,513.78076171875,107.374923706055,265.25,1687.84484863281
background,-43.5,-10.999992177,73.3055419921875,983.026977539062,191.000061035156,232.277801513672,827.084411621094
background,-43.5,-13.999992177,71.5000076293945,1189.85974121094,173.44450378418,217.63899230957,863.416809082031
background,-43.5,-16.999992177,68.5277862548828,1697.166015625,184.722274780273,191.916809082031,1076.86059570312
background,-43.5,-19.999992177,65.2777786254883,1961.69396972656,186.5,180.111114501953,1361.5556640625
background,-43.5,-22.999992177,60.1818542480469,2105.001953125,172.682098388672,174.954605102539,1484.72705078125
background,-43.5,-4.999992177,73.1389083862305,874.693420410156,148.583236694336,259.722259521484,1462.80603027344
background,-43.5,-7.999992177,75.8610916137695,818.5,161.666641235352,253.361083984375,932.50146484375
background,-43.5,61.000007823,26.5999641418457,5201.12158203125,202.400115966797,-88.6003341674805,1807.6669921875
background,-43.5,64.000007823,19.2499809265137,6859.55908203125,243.44450378418,-177.94465637207,1672.7783203125
