species,X,Y,bio3,bio4,bio7,bio11,bio12
GuloGulo_PA3_RUN2,37.5,70.000007823,21.25,7700.25048828125,296.75,-102.000053405762,478.000335693359
GuloGulo_PA3_RUN2,52.5,70.000007823,22.3333415985107,8972.7734375,349.888732910156,-152.444351196289,377.999908447266
GuloGulo_PA3_RUN2,58.5,70.000007823,20.2000007629395,10792.9970703125,413.999908447266,-188.466583251953,368.166778564453
GuloGulo_PA3_RUN2,61.5,70.000007823,19.7058868408203,11551.703125,433.411712646484,-207.882278442383,350.352935791016
GuloGulo_PA3_RUN2,67.5,70.000007823,18.1200065612793,11842.3583984375,416.480010986328,-223.679946899414,263.519927978516
GuloGulo_PA3_RUN2,82.5,70.000007823,16,13524.7744140625,458.694305419922,-258.583282470703,406.499938964844
GuloGulo_PA3_RUN2,85.5,70.000007823,16,14302.96875,490.638732910156,-269.999969482422,393.444488525391
GuloGulo_PA3_RUN2,100.5,70.000007823,16.7777843475342,16698.025390625,578.527709960938,-338.333312988281,310.527984619141
GuloGulo_PA3_RUN2,106.5,70.000007823,16.1944446563721,16939.83203125,581.277770996094,-345.888854980469,294.972106933594
GuloGulo_PA3_RUN2,109.5,70.000007823,15.3055629730225,17314.7734375,587.22216796875,-350.861114501953,299.805541992188
GuloGulo_PA3_RUN2,115.5,70.000007823,14,18511.109375,612.694396972656,-364.527740478516,244.166763305664
GuloGulo_PA3_RUN2,118.5,70.000007823,14,18626.47265625,612.5,-370.305511474609,240.055419921875
GuloGulo_PA3_RUN2,121.5,70.000007823,13.8333311080933,18668.361328125,610.388854980469,-372.027770996094,265.666381835938
GuloGulo_PA3_RUN2,124.5,70.000007823,13.9444417953491,18863.580078125,613.999938964844,-374.166625976562,306.583129882812
GuloGulo_PA3_RUN2,127.5,70.000007823,14.5833330154419,19476.080078125,629.027709960938,-404.360870361328,344.777740478516
GuloGulo_PA3_RUN2,130.5,70.000007823,15.5624971389771,20197.99609375,647.531127929688,-420.500091552734,267.625732421875
GuloGulo_PA3_RUN2,133.5,70.000007823,16.6666622161865,20122.30859375,644.472290039062,-408.722290039062,214.500045776367
GuloGulo_PA3_RUN2,136.5,70.000007823,17.9444313049316,18965.08984375,611.944641113281,-393.333435058594,232.833358764648
GuloGulo_PA3_RUN2,139.5,70.000007823,18.7499942779541,17693.19921875,574.08349609375,-377.444519042969,203.139053344727
GuloGulo_PA3_RUN2,142.5,70.000007823,18.8055572509766,16812.029296875,545.777893066406,-353.194488525391,178.888763427734
GuloGulo_PA3_RUN2,145.5,70.000007823,17.0277900695801,16643.08203125,538.249938964844,-340.111175537109,198.472106933594
GuloGulo_PA3_RUN2,148.5,70.000007823,15.194450378418,16981.99609375,548.583190917969,-340.138854980469,208.77783203125
GuloGulo_PA3_RUN2,154.5,70.000007823,17.1666641235352,17207.236328125,560.466735839844,-345.833374023438,167.266784667969
GuloGulo_PA3_RUN2,157.5,70.000007823,18.2333278656006,16452.47265625,539.066833496094,-336.533416748047,154.766723632812
GuloGulo_PA3_RUN2,160.5,70.000007823,19.9047412872314,15099.3203125,499.881225585938,-315.714447021484,142.762023925781
GuloGulo_PA3_RUN2,166.5,70.000007823,19.307710647583,15728.837890625,519.692077636719,-330.230651855469,177.307571411133
GuloGulo_PA3_RUN2,178.5,70.000007823,17,12275.0703125,409.687774658203,-278.812652587891,213.437225341797
GuloGulo_PA3_RUN2,-178.5,67.000007823,17.08571434021,10883.8857421875,368.885711669922,-227.857162475586,377.257110595703
GuloGulo_PA3_RUN2,-175.5,67.000007823,17.7199993133545,9912.400390625,338.119995117188,-196.320007324219,413.039916992188
GuloGulo_PA3_RUN2,-172.5,67.000007823,17.9999980926514,9569.1767578125,326.529418945312,-189.294128417969,361.411682128906
GuloGulo_PA3_RUN2,-163.5,67.000007823,17.7407398223877,11362.6669921875,377.851867675781,-199.370376586914,263.296234130859
GuloGulo_PA3_RUN2,-160.5,67.000007823,17.8611106872559,12157.638671875,399.305541992188,-216.638900756836,258.833282470703
GuloGulo_PA3_RUN2,-157.5,67.000007823,18.6388874053955,13420.83203125,444.694396972656,-247.777770996094,276.944396972656
GuloGulo_PA3_RUN2,-151.5,67.000007823,21.4999980926514,14789.47265625,519.472229003906,-270.750030517578,309.499969482422
GuloGulo_PA3_RUN2,-145.5,67.000007823,20.1666679382324,15513.6943359375,525.944458007812,-274.944427490234,192.333343505859
GuloGulo_PA3_RUN2,-136.5,67.000007823,18.7222232818604,14192.02734375,488.694427490234,-249.194458007812,291.111053466797
GuloGulo_PA3_RUN2,-133.5,67.000007823,18.3888874053955,15354.0556640625,527.222229003906,-266.166656494141,289.777770996094
GuloGulo_PA3_RUN2,-127.5,67.000007823,17.8888854980469,15407.1396484375,515.694458007812,-278.305572509766,248.694381713867
GuloGulo_PA3_RUN2,-121.5,67.000007823,16.3055553436279,14022.8056640625,468.611083984375,-265.277770996094,232.694442749023
GuloGulo_PA3_RUN2,-106.5,67.000007823,14.5555562973022,15269.111328125,502.444458007812,-313.166656494141,169.027755737305
GuloGulo_PA3_RUN2,-100.5,67.000007823,15.3030281066895,15225.60546875,502.454498291016,-327.424224853516,150.545425415039
GuloGulo_PA3_RUN2,-97.5,67.000007823,16,15661.666015625,522.333312988281,-338.5,162.388824462891
GuloGulo_PA3_RUN2,-94.5,67.000007823,15.3235292434692,15666.44140625,521.61767578125,-342.735290527344,195.058731079102
GuloGulo_PA3_RUN2,-91.5,67.000007823,14.7222194671631,14860.4736328125,493.138916015625,-328.416717529297,217.083312988281
GuloGulo_PA3_RUN2,-88.5,67.000007823,14.794114112854,13950.765625,467.882385253906,-304.647094726562,214.441223144531
GuloGulo_PA3_RUN2,-85.5,67.000007823,15.7571430206299,13367.6142578125,456.100006103516,-290.885711669922,205.485626220703
GuloGulo_PA3_RUN2,-70.5,67.000007823,16.2222232818604,11894.5556640625,408.166687011719,-258.027770996094,273.944305419922
GuloGulo_PA3_RUN2,-67.5,67.000007823,15.1176481246948,11429.3837890625,383.882415771484,-261.235321044922,326.088195800781
GuloGulo_PA3_RUN2,-64.5,67.000007823,14.7586193084717,10803.5869140625,361.724151611328,-255.758666992188,391.137847900391
GuloGulo_PA3_RUN2,-61.5,67.000007823,18.5555419921875,10540.8916015625,362.444488525391,-234.889007568359,506.55517578125
GuloGulo_PA3_RUN2,13.5,67.000007823,27.3200187683105,5384.91455078125,208.999786376953,-30.5597190856934,1578.76318359375
GuloGulo_PA3_RUN2,16.5,67.000007823,25.5000171661377,7044.4912109375,273.777404785156,-89.3885879516602,902.195861816406
GuloGulo_PA3_RUN2,19.5,67.000007823,23.3888912200928,9175.1611328125,352.860900878906,-130.999908447266,523.611511230469
GuloGulo_PA3_RUN2,22.5,67.000007823,22.4722213745117,9819.388671875,373.527770996094,-130.972244262695,485.277679443359
GuloGulo_PA3_RUN2,28.5,67.000007823,22.8888931274414,9390.8916015625,358.416778564453,-126.833404541016,532.583190917969
GuloGulo_PA3_RUN2,34.5,67.000007823,20.8787822723389,8661.5791015625,330.030426025391,-113.515213012695,498.333770751953
GuloGulo_PA3_RUN2,40.5,67.000007823,22.1666622161865,8376.16796875,329.916687011719,-109.916694641113,479.708374023438
GuloGulo_PA3_RUN2,43.5,67.000007823,23.9523887634277,8271.4248046875,337.523681640625,-109.618949890137,485.809387207031
GuloGulo_PA3_RUN2,46.5,67.000007823,22.8518600463867,9106.5126953125,369.110931396484,-126.888801574707,483.592590332031
GuloGulo_PA3_RUN2,49.5,67.000007823,20.6451740264893,10144.99609375,400.838623046875,-151.580581665039,474.387054443359
GuloGulo_PA3_RUN2,52.5,67.000007823,19.3888912200928,10732.830078125,412.583251953125,-164.527709960938,482.610961914062
GuloGulo_PA3_RUN2,58.5,67.000007823,19.8888893127441,11487.63671875,442.249938964844,-188.166610717773,466.388977050781
GuloGulo_PA3_RUN2,61.5,67.000007823,19.694450378418,12028.94140625,455.666625976562,-207.222152709961,453.27783203125
GuloGulo_PA3_RUN2,64.5,67.000007823,18.5277824401855,12638.69140625,463.166625976562,-222.611038208008,438.888793945312
GuloGulo_PA3_RUN2,70.5,67.000007823,17,12924.1103515625,448.388916015625,-230.694412231445,392.833343505859
GuloGulo_PA3_RUN2,73.5,67.000007823,16.5555572509766,13146.9990234375,450.925903320312,-240.148101806641,411.518371582031
GuloGulo_PA3_RUN2,76.5,67.000007823,16.1666679382324,13493.4150390625,462.472137451172,-244.41667175293,442.91650390625
GuloGulo_PA3_RUN2,79.5,67.000007823,16.4722194671631,13819.9150390625,477.888824462891,-245.722213745117,468.555419921875
GuloGulo_PA3_RUN2,85.5,67.000007823,16.9999980926514,14606.8310546875,514.777709960938,-255.055541992188,500.083221435547
GuloGulo_PA3_RUN2,91.5,67.000007823,17.3888854980469,15407.2470703125,545.138793945312,-292.611083984375,519.555786132812
GuloGulo_PA3_RUN2,97.5,67.000007823,17.2222213745117,16920.71875,591.694274902344,-344.277679443359,452.194763183594
GuloGulo_PA3_RUN2,103.5,67.000007823,17.9444370269775,17732.16796875,619.138916015625,-346.305572509766,301.916625976562
GuloGulo_PA3_RUN2,106.5,67.000007823,17.3611164093018,17711.138671875,614.333374023438,-345.194396972656,309.527648925781
GuloGulo_PA3_RUN2,112.5,67.000007823,14.9444494247437,18929.994140625,635.472106933594,-367.083160400391,316.055603027344
GuloGulo_PA3_RUN2,118.5,67.000007823,14.5833358764648,19311.52734375,637.972229003906,-372.416717529297,277.500061035156
GuloGulo_PA3_RUN2,124.5,67.000007823,13.4999942779541,19851.21875,642.666625976562,-377.083160400391,297.194152832031
GuloGulo_PA3_RUN2,127.5,67.000007823,14.3055419921875,20543.85546875,661.388732910156,-433.360778808594,376.027374267578
GuloGulo_PA3_RUN2,130.5,67.000007823,15.1666584014893,21636.91015625,691.749816894531,-447.722259521484,306.389556884766
GuloGulo_PA3_RUN2,133.5,67.000007823,16.055549621582,22283.306640625,708.416748046875,-446.916595458984,229.77766418457
GuloGulo_PA3_RUN2,136.5,67.000007823,16.9722137451172,21147.673828125,677.111267089844,-434.777801513672,255.638610839844
GuloGulo_PA3_RUN2,139.5,67.000007823,17.6666526794434,20186.61328125,648.944519042969,-443.777801513672,311.388885498047
GuloGulo_PA3_RUN2,154.5,67.000007823,17,18453.947265625,598.972290039062,-357.833374023438,223.444488525391
GuloGulo_PA3_RUN2,160.5,67.000007823,17.9166622161865,16773.62109375,548.222534179688,-335.500122070312,230.500061035156
GuloGulo_PA3_RUN2,163.5,67.000007823,19.2222194671631,15544.1396484375,511.888916015625,-317.527862548828,227.111053466797
GuloGulo_PA3_RUN2,166.5,67.000007823,18.9444484710693,16203.91015625,533.360900878906,-334.444305419922,273.610748291016
GuloGulo_PA3_RUN2,172.5,67.000007823,19.25,14804.759765625,500.472534179688,-291.972442626953,270.166809082031
GuloGulo_PA3_RUN2,175.5,67.000007823,17.694465637207,13454.7294921875,455.305847167969,-274.611206054688,281.888610839844
GuloGulo_PA3_RUN2,178.5,67.000007823,16.7500133514404,12279.341796875,414.38916015625,-264.916748046875,342.610656738281
GuloGulo_PA3_RUN2,-178.5,64.000007823,17.3999996185303,10520,359.399993896484,-193.400009155273,414.599975585938
GuloGulo_PA3_RUN2,-175.5,64.000007823,18.4444427490234,9287.4453125,321.333343505859,-171.666687011719,527.555480957031
GuloGulo_PA3_RUN2,-163.5,64.000007823,21.0799999237061,10372.83984375,352.519989013672,-160.720001220703,425.999938964844
GuloGulo_PA3_RUN2,-160.5,64.000007823,20.8181800842285,11547.302734375,388.575744628906,-184.454544067383,372.454528808594
GuloGulo_PA3_RUN2,-157.5,64.000007823,20.2499980926514,13281.9443359375,449.555541992188,-211.555572509766,388.944366455078
GuloGulo_PA3_RUN2,-151.5,64.000007823,22.5833320617676,12763.947265625,451.000061035156,-203.36116027832,416.360961914062
GuloGulo_PA3_RUN2,-148.5,64.000007823,23.4722213745117,12487.556640625,446.000030517578,-200.750015258789,367.861145019531
GuloGulo_PA3_RUN2,-145.5,64.000007823,23.7499961853027,13585.5283203125,491.027770996094,-226.833358764648,272.861114501953
GuloGulo_PA3_RUN2,-136.5,64.000007823,22.277774810791,13470.861328125,504.861083984375,-234.638885498047,307.666717529297
GuloGulo_PA3_RUN2,-133.5,64.000007823,23.0555534362793,13135.390625,497.444488525391,-235.527786254883,334.249969482422
GuloGulo_PA3_RUN2,-127.5,64.000007823,21.1666698455811,13942.3046875,495.416656494141,-255.388931274414,430.444396972656
GuloGulo_PA3_RUN2,-115.5,64.000007823,17.1944446563721,15508.52734375,535.194458007812,-270.305541992188,266.638885498047
GuloGulo_PA3_RUN2,-112.5,64.000007823,16.6111106872559,15101.6669921875,514.277770996094,-280.972229003906,273.277770996094
GuloGulo_PA3_RUN2,-109.5,64.000007823,16.25,15254.3603515625,517.777770996094,-291.888885498047,261.472229003906
GuloGulo_PA3_RUN2,-106.5,64.000007823,15.8055553436279,15356.25,520.555541992188,-297.916656494141,248.249954223633
GuloGulo_PA3_RUN2,-103.5,64.000007823,15.722222328186,15443.3046875,522.222229003906,-304.083343505859,231.000015258789
GuloGulo_PA3_RUN2,-100.5,64.000007823,15.9444437026978,15643.138671875,528.333312988281,-314.638885498047,223.694396972656
GuloGulo_PA3_RUN2,-88.5,64.000007823,15.857141494751,14125.71484375,480.619079589844,-297.000061035156,242.000061035156
GuloGulo_PA3_RUN2,-76.5,64.000007823,15.714282989502,11604.23828125,399.142852783203,-246.714294433594,318.5712890625
GuloGulo_PA3_RUN2,-73.5,64.000007823,16.0454521179199,11707.36328125,404.863647460938,-245.136367797852,313.227233886719
GuloGulo_PA3_RUN2,-70.5,64.000007823,16.1470603942871,11810.205078125,407.852935791016,-253.323516845703,369.146911621094
GuloGulo_PA3_RUN2,-67.5,64.000007823,15.9428586959839,11415.4892578125,388.800109863281,-253.200042724609,431.399932861328
GuloGulo_PA3_RUN2,7.5,64.000007823,28.2000026702881,4956.9931640625,191.099670410156,-11.6996173858643,1305.60144042969
GuloGulo_PA3_RUN2,16.5,64.000007823,24.8333339691162,8494.7177734375,331.972015380859,-95.7777404785156,608.555847167969
GuloGulo_PA3_RUN2,19.5,64.000007823,24.0666675567627,9262.734375,358.866729736328,-104.666748046875,585.233459472656
GuloGulo_PA3_RUN2,28.5,64.000007823,21.7500076293945,9527.498046875,359.138854980469,-107.749969482422,594.277648925781
GuloGulo_PA3_RUN2,31.5,64.000007823,20.38889503479,9729.556640625,362.888916015625,-118.11109161377,582.972351074219
GuloGulo_PA3_RUN2,37.5,64.000007823,20.0344867706299,9686.7216796875,367.861968994141,-113.344795227051,563.689392089844
GuloGulo_PA3_RUN2,40.5,64.000007823,20.8823490142822,9870.412109375,380.441131591797,-119.529403686523,569.941162109375
GuloGulo_PA3_RUN2,43.5,64.000007823,21.9444484710693,9783.3046875,387.222137451172,-124.444404602051,561.999938964844
GuloGulo_PA3_RUN2,49.5,64.000007823,19.9722290039062,11155.2490234375,434.083343505859,-156.611099243164,586.388916015625
GuloGulo_PA3_RUN2,52.5,64.000007823,19.0000019073486,11397.58203125,435.361083984375,-160.694442749023,589.249938964844
GuloGulo_PA3_RUN2,55.5,64.000007823,19.4444446563721,11696.9150390625,446.277709960938,-169.138870239258,611.972106933594
GuloGulo_PA3_RUN2,58.5,64.000007823,20.3055458068848,12115.88671875,464.527709960938,-191.110961914062,639.305541992188
GuloGulo_PA3_RUN2,61.5,64.000007823,20.4444446563721,12588.775390625,476.944427490234,-201.722198486328,534.833618164062
GuloGulo_PA3_RUN2,64.5,64.000007823,19.1944465637207,13108.609375,479.111114501953,-204.694442749023,524.749816894531
GuloGulo_PA3_RUN2,67.5,64.000007823,17.8333396911621,13329.02734375,476.194488525391,-210.861083984375,533.083312988281
GuloGulo_PA3_RUN2,70.5,64.000007823,17.0277767181396,13364.0546875,469.444458007812,-217.527755737305,511.916656494141
GuloGulo_PA3_RUN2,73.5,64.000007823,17.0000019073486,13565.6376953125,472.416625976562,-224.111099243164,510.999938964844
GuloGulo_PA3_RUN2,76.5,64.000007823,17.2499961853027,13958.525390625,490.333221435547,-229.58332824707,514.638854980469
GuloGulo_PA3_RUN2,79.5,64.000007823,17.5,14140.5283203125,502.138885498047,-231.66667175293,522.749938964844
GuloGulo_PA3_RUN2,85.5,64.000007823,18.36110496521,14441.58203125,519.305480957031,-234.944458007812,564.249938964844
GuloGulo_PA3_RUN2,88.5,64.000007823,18.5000019073486,14859.8046875,536.444396972656,-246.610931396484,593.444030761719
GuloGulo_PA3_RUN2,91.5,64.000007823,18.4166679382324,15395.302734375,552.138793945312,-273.527709960938,596.83349609375
GuloGulo_PA3_RUN2,94.5,64.000007823,18.0555553436279,16195.439453125,573.499877929688,-296.527740478516,548.194946289062
