X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-175.5,67.000007823,train,0.008391677077915816,19.915287696184784,0.15123960449004137
-172.5,67.000007823,train,0.005044892124273651,12.845189190792025,0.09675815858966343
-169.5,67.000007823,train,0.005350526213250665,13.14044516183361,0.10202200485405458
-166.5,67.000007823,train,0.006529274417329379,14.902298923669054,0.12176127028295257
-163.5,67.000007823,train,0.008175400141833955,19.172393213803645,0.147918303657333
-160.5,67.000007823,train,0.011013151466402395,24.953748151873143,0.1895307981432021
-157.5,67.000007823,train,0.023114408294489262,37.656286001200584,0.3292242398800678
-151.5,67.000007823,train,Infinity,100.0,NaN
-148.5,67.000007823,train,Infinity,100.0,NaN
-145.5,67.000007823,train,Infinity,100.0,NaN
-142.5,67.000007823,train,Infinity,100.0,NaN
-139.5,67.000007823,train,Infinity,100.0,NaN
-133.5,67.000007823,train,Infinity,100.0,NaN
-130.5,67.000007823,train,Infinity,100.0,NaN
-124.5,67.000007823,train,Infinity,100.0,NaN
-115.5,67.000007823,train,0.033082863218226004,42.72540816103274,0.41262202726818
-112.5,67.000007823,train,0.034035278151417214,43.10053750246035,0.4195175094369202
-109.5,67.000007823,train,Infinity,100.0,NaN
-106.5,67.000007823,train,Infinity,100.0,NaN
-91.5,67.000007823,train,Infinity,100.0,NaN
-88.5,67.000007823,train,0.02911943284660997,41.149541903673985,0.3820759348501212
-85.5,67.000007823,train,0.02437737612547982,38.50699584445836,0.3410774419389591
-82.5,67.000007823,train,0.02370205284799004,38.08788896073857,0.33479200872300086
-73.5,67.000007823,train,0.0118398026124613,26.408883690737426,0.20089900901166843
-70.5,67.000007823,train,0.0103095818568577,23.40440917730278,0.17959729728382826
-67.5,67.000007823,train,0.008499529277456827,20.09429799229239,0.1528862022934826
-61.5,67.000007823,train,0.01018500829151816,23.207017829963654,0.17781304928030636
13.5,67.000007823,train,1.8811483299471172E-4,2.1113348197269253,0.003978537001705343
16.5,67.000007823,train,4.0905415457778574E-4,3.0800812817040626,0.008611058532675539
19.5,67.000007823,train,0.004613750110357437,12.51219361207893,0.08922692286907473
22.5,67.000007823,train,0.006321757429577874,14.650942303643552,0.11834938502085042
25.5,67.000007823,train,0.006490293830445817,14.858781339331165,0.12112238773677515
31.5,67.000007823,train,0.004528466639162483,12.446446419683422,0.08772227877425527
34.5,67.000007823,train,0.004445231616176016,12.382278428001957,0.08624897360097819
43.5,67.000007823,train,0.0014707919604499302,5.149306706100096,0.030284962534464006
46.5,67.000007823,train,0.0048557212148512855,12.698738738830402,0.09346909190910584
61.5,67.000007823,train,0.021606819736057933,36.548838124218,0.31450462716163036
64.5,67.000007823,train,0.02520192800854756,38.96821939693243,0.34859257597110943
73.5,67.000007823,train,0.03443652840025754,43.258595954616666,0.42237432754108023
76.5,67.000007823,train,0.03917301840334454,45.08513115111838,0.45408875086197154
79.5,67.000007823,train,0.0455293186403912,46.54121560199972,0.49155193671474423
85.5,67.000007823,train,Infinity,100.0,NaN
91.5,67.000007823,train,Infinity,100.0,NaN
94.5,67.000007823,train,Infinity,100.0,NaN
97.5,67.000007823,train,Infinity,100.0,NaN
100.5,67.000007823,train,Infinity,100.0,NaN
106.5,67.000007823,train,Infinity,100.0,NaN
109.5,67.000007823,train,Infinity,100.0,NaN
112.5,67.000007823,train,Infinity,100.0,NaN
115.5,67.000007823,train,Infinity,100.0,NaN
118.5,67.000007823,train,Infinity,100.0,NaN
121.5,67.000007823,train,Infinity,100.0,NaN
124.5,67.000007823,train,Infinity,100.0,NaN
127.5,67.000007823,train,Infinity,100.0,NaN
130.5,67.000007823,train,Infinity,100.0,NaN
136.5,67.000007823,train,Infinity,100.0,NaN
145.5,67.000007823,train,Infinity,100.0,NaN
148.5,67.000007823,train,Infinity,100.0,NaN
151.5,67.000007823,train,Infinity,100.0,NaN
160.5,67.000007823,train,Infinity,100.0,NaN
166.5,67.000007823,train,Infinity,100.0,NaN
169.5,67.000007823,train,Infinity,100.0,NaN
172.5,67.000007823,train,Infinity,100.0,NaN
178.5,67.000007823,train,0.012129785436245766,26.796263939543064,0.20481170034378204
-178.5,64.000007823,train,0.010019773698324035,22.8258013256648,0.17543441088358044
-175.5,64.000007823,train,0.006285991794722327,14.60602917924113,0.11775866523473516
-172.5,64.000007823,train,0.004098222211277725,11.481717056666513,0.08005509620743693
-166.5,64.000007823,train,0.008408778279946462,19.975579763685207,0.15150111833231053
-163.5,64.000007823,train,0.009518513347500694,21.08618892715851,0.168133554076028
-160.5,64.000007823,train,0.01341283742173957,29.38344798766256,0.22167364402387987
-148.5,64.000007823,train,0.0076218418522442525,17.144590066604287,0.13929786955861928
-145.5,64.000007823,train,0.021615971212558854,36.55555992240377,0.31459592784748003
-142.5,64.000007823,train,0.3269114684049713,100.0,0.8740813561956627
-139.5,64.000007823,train,Infinity,100.0,NaN
-136.5,64.000007823,train,0.04433312834433993,46.27124395011616,0.48489965897967524
-130.5,64.000007823,train,0.06815411089855866,51.64751015964386,0.591367038851635
-121.5,64.000007823,train,Infinity,100.0,NaN
-118.5,64.000007823,train,Infinity,100.0,NaN
-115.5,64.000007823,train,Infinity,100.0,NaN
-109.5,64.000007823,train,Infinity,100.0,NaN
-103.5,64.000007823,train,Infinity,100.0,NaN
-100.5,64.000007823,train,Infinity,100.0,NaN
-94.5,64.000007823,train,Infinity,100.0,NaN
-88.5,64.000007823,train,0.06673352158344857,51.326893054233885,0.5862672344681812
-76.5,64.000007823,train,0.009401586755399318,20.81421312653089,0.16641188342175367
-73.5,64.000007823,train,0.009831024666219918,21.81312767755574,0.17270037360794013
-70.5,64.000007823,train,0.01537038345468703,31.14231170719114,0.24606518193651752
-67.5,64.000007823,train,0.01314596085134185,29.073271451248164,0.21822550039004618
-64.5,64.000007823,train,0.008391888406800519,19.916032758161037,0.15124283714299736
7.5,64.000007823,train,1.7476866555854028E-4,2.048398258463364,0.003697315689977487
10.5,64.000007823,train,2.198668973902642E-4,2.2595201052688174,0.004646957062115734
22.5,64.000007823,train,0.001371029465001671,4.9049419266792675,0.028288871822606497
25.5,64.000007823,train,0.0033132471238593534,9.459872379745926,0.06572918894364119
28.5,64.000007823,train,0.005710693768071224,13.52792539538068,0.10814685255867262
37.5,64.000007823,train,0.009158844760381915,20.62048423387318,0.1628148072605417
40.5,64.000007823,train,0.009913659535268219,22.21818159300973,0.17389957101893355
43.5,64.000007823,train,0.006644353491225026,15.030772189585596,0.12364198174436028
46.5,64.000007823,train,0.008646884716019466,20.211901213308803,0.15512560262255448
49.5,64.000007823,train,0.01553300500964947,31.256577356433223,0.24802289118774215
52.5,64.000007823,train,0.01632064429472928,31.80996448354635,0.25736275150359306
58.5,64.000007823,train,0.022959147956829,37.542241548062364,0.3277375911065473
61.5,64.000007823,train,0.026816327070690243,39.87116701720657,0.36282099737984186
67.5,64.000007823,train,0.04094108364199215,45.505667258245246,0.465052600554425
70.5,64.000007823,train,0.03971640080727045,45.220613283453226,0.4575058246503346
73.5,64.000007823,train,0.041993055205645544,45.74309564376876,0.471369428091138
76.5,64.000007823,train,0.10340400218107634,58.22422292041376,0.6870775375161733
79.5,64.000007823,train,0.11494524445964101,60.35043224827252,0.7093653931633428
82.5,64.000007823,train,0.1193619279452828,61.164068931536114,0.7170769765139308
85.5,64.000007823,train,0.38795430305984807,100.0,0.8917493383870478
88.5,64.000007823,train,Infinity,100.0,NaN
91.5,64.000007823,train,Infinity,100.0,NaN
94.5,64.000007823,train,Infinity,100.0,NaN
97.5,64.000007823,train,Infinity,100.0,NaN
100.5,64.000007823,train,Infinity,100.0,NaN
103.5,64.000007823,train,Infinity,100.0,NaN
106.5,64.000007823,train,Infinity,100.0,NaN
109.5,64.000007823,train,Infinity,100.0,NaN
115.5,64.000007823,train,Infinity,100.0,NaN
118.5,64.000007823,train,Infinity,100.0,NaN
130.5,64.000007823,train,Infinity,100.0,NaN
133.5,64.000007823,train,Infinity,100.0,NaN
136.5,64.000007823,train,Infinity,100.0,NaN
139.5,64.000007823,train,Infinity,100.0,NaN
142.5,64.000007823,train,Infinity,100.0,NaN
145.5,64.000007823,train,Infinity,100.0,NaN
151.5,64.000007823,train,Infinity,100.0,NaN
157.5,64.000007823,train,Infinity,100.0,NaN
160.5,64.000007823,train,Infinity,100.0,NaN
163.5,64.000007823,train,Infinity,100.0,NaN
166.5,64.000007823,train,Infinity,100.0,NaN
169.5,64.000007823,train,0.10589659963574881,58.68336184250805,0.6921758129064981
172.5,64.000007823,train,0.02232715305193828,37.07792997904425,0.3216174883923905
175.5,64.000007823,train,0.011918459029149151,26.513927800228245,0.20196410785832328
-166.5,61.000007823,train,0.0022082313953672448,7.101950937801711,0.044789412983857406
-163.5,61.000007823,train,0.00403282873753729,11.247256368569222,0.07887845289571602
-160.5,61.000007823,train,0.006463013655446332,14.828325991908132,0.12067471898953014
-154.5,61.000007823,train,0.0013750441971038772,4.914731430493121,0.02836935898423131
-151.5,61.000007823,train,6.846808679411787E-4,3.502783314181049,0.014330169244400693
-145.5,61.000007823,train,7.803972058168065E-4,3.6636040269997476,0.016300828361147112
-142.5,61.000007823,train,0.001084879135965503,4.170428346182319,0.022517593237746294
-139.5,61.000007823,train,0.0017874356051219605,6.366634367825576,0.03656653388599517
-133.5,61.000007823,train,0.0017066618975843785,6.149749483573927,0.03497189124821957
-130.5,61.000007823,train,0.0036308468715583733,9.914843208825351,0.07157883547952293
-127.5,61.000007823,train,0.038090945032445075,44.697951430898726,0.447154263178998
-121.5,61.000007823,train,Infinity,100.0,NaN
-118.5,61.000007823,train,Infinity,100.0,NaN
-115.5,61.000007823,train,Infinity,100.0,NaN
-112.5,61.000007823,train,Infinity,100.0,NaN
-109.5,61.000007823,train,Infinity,100.0,NaN
-106.5,61.000007823,train,Infinity,100.0,NaN
-103.5,61.000007823,train,Infinity,100.0,NaN
-100.5,61.000007823,train,Infinity,100.0,NaN
-97.5,61.000007823,train,Infinity,100.0,NaN
-94.5,61.000007823,train,Infinity,100.0,NaN
-76.5,61.000007823,train,0.01462310587737328,30.617316396475662,0.23693649959245117
-73.5,61.000007823,train,0.014219171550596762,30.320435486844612,0.2319094225322422
-70.5,61.000007823,train,0.012354046110233365,27.09585235496894,0.2078114384134376
-67.5,61.000007823,train,0.010415309631427236,23.571854883349708,0.1811055557133625
-64.5,61.000007823,train,0.006322833218364858,14.652293238299562,0.11836714093184954
7.5,61.000007823,train,2.071117408869129E-4,2.200918594476774,0.004378553146928734
10.5,61.000007823,train,4.748384397709856E-4,3.1893139945280726,0.009982069578125741
13.5,61.000007823,train,3.1564141874853733E-4,2.614072945341715,0.006657705449745348
31.5,61.000007823,train,0.0059485118299430146,13.865990889199425,0.11214548656109
34.5,61.000007823,train,0.005762064922365459,13.600950410583897,0.10901364554703864
37.5,61.000007823,train,0.006748742552770692,15.147311599012443,0.1253410349265838
40.5,61.000007823,train,0.007131393744348539,15.812316859195445,0.1315131883509884
43.5,61.000007823,train,0.011507987755055857,25.873826999472367,0.19637438043443764
46.5,61.000007823,train,0.013328366938132507,29.28528306979572,0.22058554897437502
52.5,61.000007823,train,0.016137084654790728,31.680961933517327,0.2552068881009065
55.5,61.000007823,train,0.01733216217720815,33.05426413513408,0.2690224149902206
58.5,61.000007823,train,0.021757497970325848,36.659511924411355,0.3160047947231428
61.5,61.000007823,train,0.017404964390547076,33.15938077733839,0.2698474908637444
67.5,61.000007823,train,0.03860591004220359,44.90076806897674,0.4504762645301448
70.5,61.000007823,train,0.04190506650773417,45.72323672815657,0.4708468005934128
73.5,61.000007823,train,0.09260305640300226,56.23443594032781,0.66288338910087
76.5,61.000007823,train,0.10278900030953542,58.110938966016725,0.6857935525695411
79.5,61.000007823,train,0.10831419589778471,59.128852724098465,0.696964448203009
85.5,61.000007823,train,0.11445219686003491,60.259624527967894,0.7084783625007854
88.5,61.000007823,train,1.3708317432520878,100.0,0.9667864912527184
91.5,61.000007823,train,Infinity,100.0,NaN
94.5,61.000007823,train,Infinity,100.0,NaN
97.5,61.000007823,train,Infinity,100.0,NaN
100.5,61.000007823,train,Infinity,100.0,NaN
103.5,61.000007823,train,Infinity,100.0,NaN
106.5,61.000007823,train,Infinity,100.0,NaN
109.5,61.000007823,train,Infinity,100.0,NaN
112.5,61.000007823,train,Infinity,100.0,NaN
115.5,61.000007823,train,Infinity,100.0,NaN
118.5,61.000007823,train,Infinity,100.0,NaN
121.5,61.000007823,train,Infinity,100.0,NaN
151.5,61.000007823,train,0.046342960677654754,46.724848648599355,0.49597945010124245
157.5,61.000007823,train,Infinity,100.0,NaN
160.5,61.000007823,train,0.03684315429928698,44.206453875063474,0.43893581289138733
166.5,61.000007823,train,0.012350092827282114,27.090571963986395,0.20775875479706893
172.5,61.000007823,train,0.006828697305647941,15.23657267237795,0.1266379424833908
-154.5,58.000007823,train,2.3417745764681903E-4,2.30284361616238,0.004947918782444299
-151.5,58.000007823,train,1.8879968099591465E-4,2.11456435947233,0.003992963368145118
-136.5,58.000007823,train,2.086872274981981E-4,2.208348121350709,0.0044117135958617
-133.5,58.000007823,train,2.582117514816793E-4,2.375604568361768,0.005452968540474084
-124.5,58.000007823,train,0.00220263056232849,7.09987703629036,0.04468088746185425
-115.5,58.000007823,train,0.06147367851463212,50.13976448986984,0.5662229316379165
-109.5,58.000007823,train,0.33065937950748875,100.0,0.8753306673472664
-106.5,58.000007823,train,0.34963937363125813,100.0,0.8812949284230263
-103.5,58.000007823,train,0.12114428709195658,61.492489701350415,0.7200743295612074
-100.5,58.000007823,train,Infinity,100.0,NaN
-97.5,58.000007823,train,0.37827394796194846,100.0,0.889285814484026
-94.5,58.000007823,train,0.12182468075224791,61.617723444030915,0.7212018502920935
-91.5,58.000007823,train,0.11541495204878761,60.43694129002479,0.7102054270667202
-88.5,58.000007823,train,0.10692884768144979,58.87357315041012,0.6942388204633316
-79.5,58.000007823,train,0.020602478642757726,35.8113623702888,0.30433470185492434
-76.5,58.000007823,train,0.018692059250033376,34.41589837071306,0.2841327555605692
-70.5,58.000007823,train,0.0193864663525959,34.92309765234354,0.29161015592347633
-67.5,58.000007823,train,0.01969893258961567,35.1513889153089,0.29492408315275676
-64.5,58.000007823,train,0.012403905655187026,27.162449616876884,0.20847529308639903
-61.5,58.000007823,train,0.009969530495704766,22.53818718563161,0.17470840254646977
52.5,58.000007823,train,0.015508353405322885,31.239255965456106,0.24772677846033217
58.5,58.000007823,train,0.01686141257927361,32.37465388015168,0.2636420135263865
61.5,58.000007823,train,0.01813027253856737,34.00549519522259,0.2779669089238418
67.5,58.000007823,train,0.03576555437886787,43.7820243884213,0.4316391221700269
70.5,58.000007823,train,0.0400827211554408,45.31194783846275,0.4597854007911896
73.5,58.000007823,train,0.08912602486737746,55.59388538109758,0.6542784683817332
76.5,58.000007823,train,0.09599254842147115,56.85887324217584,0.6708691270108648
79.5,58.000007823,train,0.09601025409323508,56.862134970944055,0.6709098488682638
82.5,58.000007823,train,0.09067039500417733,55.87839106766366,0.6581540768089138
85.5,58.000007823,train,0.08600274484453761,55.01850360842048,0.6461657025236983
88.5,58.000007823,train,0.09364405719514468,56.42620624860706,0.6653769428729833
91.5,58.000007823,train,0.09801922644599943,57.232223559976696,0.6754658198787135
94.5,58.000007823,train,0.11698053292327354,60.725284302501,0.712970609487296
97.5,58.000007823,train,Infinity,100.0,NaN
106.5,58.000007823,train,Infinity,100.0,NaN
109.5,58.000007823,train,Infinity,100.0,NaN
112.5,58.000007823,train,Infinity,100.0,NaN
115.5,58.000007823,train,Infinity,100.0,NaN
118.5,58.000007823,train,Infinity,100.0,NaN
124.5,58.000007823,train,Infinity,100.0,NaN
127.5,58.000007823,train,Infinity,100.0,NaN
133.5,58.000007823,train,Infinity,100.0,NaN
136.5,58.000007823,train,Infinity,100.0,NaN
139.5,58.000007823,train,0.04264470045119162,45.890170523509255,0.4752081113939637
145.5,58.000007823,train,0.030081685484286882,41.5433560992588,0.3897803919489107
148.5,58.000007823,train,0.01565553831436376,31.34266078122356,0.24949129722901212
151.5,58.000007823,train,0.01056957520508649,23.816182224570767,0.18329630725302373
154.5,58.000007823,train,0.014772208471954698,30.72206751620301,0.2387755358073007
157.5,58.000007823,train,0.008943900110167165,20.448942376803377,0.15960363200417396
163.5,58.000007823,train,0.005563326775438741,13.346022269895549,0.10565092316091004
-163.5,55.000007823,train,1.6649829985337103E-4,2.009397670439515,0.0035229684926865955
-160.5,55.000007823,train,1.8156470173531455E-4,2.080446346368339,0.003840536956694453
-157.5,55.000007823,train,1.9547495851355965E-4,2.1460429854111824,0.004133556625871629
-133.5,55.000007823,train,1.0973859664019272E-4,1.4001630902554865,0.0023247714011302737
-124.5,55.000007823,train,8.777182320296357E-4,3.8472235510188404,0.018296462865954568
-118.5,55.000007823,train,0.0018186402399744557,6.413356423078054,0.03718116858137914
-115.5,55.000007823,train,0.0026007572394538816,7.247297163204795,0.052334325300388014
-112.5,55.000007823,train,0.002987806110373453,8.077016565915368,0.05965815740644211
-109.5,55.000007823,train,0.008795002536762004,20.330112885493293,0.15736468865660347
-94.5,55.000007823,train,0.35024158796952154,100.0,0.8814748414348412
-85.5,55.000007823,train,0.095227263973546,56.717873356007416,0.6690993408087276
-73.5,55.000007823,train,0.02307214025460468,37.625238564575724,0.32882016669521635
-67.5,55.000007823,train,0.02333642985388996,37.81936903421933,0.33133875271668656
-58.5,55.000007823,train,0.004791410316692848,12.649158915348742,0.0923454719824062
61.5,55.000007823,train,0.023494325713687918,37.9353305173722,0.3328344447346322
64.5,55.000007823,train,0.035084854942912115,43.51392053557442,0.4269313232896539
70.5,55.000007823,train,0.03952764042966578,45.173549450923055,0.4563236598771537
73.5,55.000007823,train,0.04228690603493182,45.80941733006714,0.47310736093582945
76.5,55.000007823,train,0.09770439907701614,57.174229394968435,0.674760204127852
79.5,55.000007823,train,0.09136444982932464,56.0062632374214,0.6598676544227573
85.5,55.000007823,train,0.022746956070336558,37.3863037956799,0.32569512167208636
88.5,55.000007823,train,0.023923413598285103,38.25053672214127,0.3368654483572586
91.5,55.000007823,train,0.027291835796253817,40.13716628016698,0.3668941243986169
97.5,55.000007823,train,0.4266901519435309,100.0,0.9005997370469874
100.5,55.000007823,train,0.04876558920068999,47.271618156674855,0.5087173593895109
106.5,55.000007823,train,Infinity,100.0,NaN
112.5,55.000007823,train,Infinity,100.0,NaN
121.5,55.000007823,train,Infinity,100.0,NaN
124.5,55.000007823,train,Infinity,100.0,NaN
130.5,55.000007823,train,Infinity,100.0,NaN
136.5,55.000007823,train,Infinity,100.0,NaN
142.5,55.000007823,train,0.019080974197217934,34.699951725319586,0.2883399383658543
154.5,55.000007823,train,0.004037387358395114,11.25635722828318,0.07896057504336365
157.5,55.000007823,train,0.00421550991460184,11.910596319188649,0.08215797336128045
160.5,55.000007823,train,0.006369307709720866,14.710654137532643,0.11913352092758352
-124.5,52.000007823,train,5.166242527469405E-4,3.258697955089553,0.010850960606708527
-121.5,52.000007823,train,3.778070200452788E-4,3.028196408851247,0.007958505565886249
-118.5,52.000007823,train,6.391780460517164E-4,3.436695034301504,0.013390561205784815
-91.5,52.000007823,train,0.06450522582336608,50.82397940788323,0.5780062766492459
-76.5,52.000007823,train,0.017127008966829043,32.758067623539766,0.2666873271041306
-73.5,52.000007823,train,0.02577720085570689,39.28999297318779,0.35373501168582383
-70.5,52.000007823,train,0.023889202202454794,38.22540139310056,0.33654584227629236
-67.5,52.000007823,train,0.013381654654415395,29.347209840767633,0.22127232137924127
-64.5,52.000007823,train,0.011499034460534503,25.85902035562098,0.19625158324180494
-61.5,52.000007823,train,0.00822186615143873,19.31650646277666,0.14863405891933437
-55.5,52.000007823,train,0.00249740662379371,7.209028034928046,0.05035936134879053
64.5,52.000007823,train,0.029239770130887296,41.19879147592867,0.3830500648123907
67.5,52.000007823,train,0.03890327361894585,45.01787157598735,0.4523764151796721
70.5,52.000007823,train,0.03877346729777035,44.966753091308334,0.4515485724862721
73.5,52.000007823,train,0.028589566890118632,40.86298419902223,0.37774982225087606
76.5,52.000007823,train,0.06549007270532489,51.04624216806799,0.581697723306762
82.5,52.000007823,train,0.011969542021789882,26.582175642925247,0.20265431121954788
