species,X,Y,bio3,bio4,bio7,bio11,bio12
GuloGulo_PA1_RUN2,19.5,70.000007823,23.7391338348389,6881.64306640625,262.173583984375,-90.4344329833984,705.131225585938
GuloGulo_PA1_RUN2,25.5,70.000007823,24.0322551727295,9202.1640625,358.613006591797,-140.548492431641,487.774780273438
GuloGulo_PA1_RUN2,28.5,70.000007823,25.0333499908447,7166.23876953125,281.700225830078,-90.3001098632812,473.132995605469
GuloGulo_PA1_RUN2,34.5,70.000007823,19.9999942779541,7960.66796875,300.833343505859,-104.499984741211,494.416748046875
GuloGulo_PA1_RUN2,58.5,70.000007823,20.2000007629395,10792.9970703125,413.999908447266,-188.466583251953,368.166778564453
GuloGulo_PA1_RUN2,61.5,70.000007823,19.7058868408203,11551.703125,433.411712646484,-207.882278442383,350.352935791016
GuloGulo_PA1_RUN2,64.5,70.000007823,18.7500076293945,11994.9140625,438.999969482422,-217.499984741211,333.750152587891
GuloGulo_PA1_RUN2,67.5,70.000007823,18.1200065612793,11842.3583984375,416.480010986328,-223.679946899414,263.519927978516
GuloGulo_PA1_RUN2,70.5,70.000007823,17.5000019073486,11992.248046875,411.888885498047,-234.97216796875,288.777618408203
GuloGulo_PA1_RUN2,73.5,70.000007823,16.6071453094482,12265.5703125,413.214263916016,-248.17854309082,322.321258544922
GuloGulo_PA1_RUN2,79.5,70.000007823,16,12981.5537109375,436.222137451172,-252.305541992188,401.055450439453
GuloGulo_PA1_RUN2,85.5,70.000007823,16,14302.96875,490.638732910156,-269.999969482422,393.444488525391
GuloGulo_PA1_RUN2,88.5,70.000007823,16.5833282470703,14648.9150390625,508.166595458984,-281.583282470703,404.416564941406
GuloGulo_PA1_RUN2,91.5,70.000007823,16.9722213745117,14916.0263671875,519.388854980469,-305.916473388672,439.638519287109
GuloGulo_PA1_RUN2,94.5,70.000007823,17,15426.5517578125,536.6943359375,-324.305541992188,435.500244140625
GuloGulo_PA1_RUN2,97.5,70.000007823,17,16076.830078125,558.1943359375,-335.555511474609,383.666900634766
GuloGulo_PA1_RUN2,100.5,70.000007823,16.7777843475342,16698.025390625,578.527709960938,-338.333312988281,310.527984619141
GuloGulo_PA1_RUN2,106.5,70.000007823,16.1944446563721,16939.83203125,581.277770996094,-345.888854980469,294.972106933594
GuloGulo_PA1_RUN2,109.5,70.000007823,15.3055629730225,17314.7734375,587.22216796875,-350.861114501953,299.805541992188
GuloGulo_PA1_RUN2,115.5,70.000007823,14,18511.109375,612.694396972656,-364.527740478516,244.166763305664
GuloGulo_PA1_RUN2,118.5,70.000007823,14,18626.47265625,612.5,-370.305511474609,240.055419921875
GuloGulo_PA1_RUN2,121.5,70.000007823,13.8333311080933,18668.361328125,610.388854980469,-372.027770996094,265.666381835938
GuloGulo_PA1_RUN2,124.5,70.000007823,13.9444417953491,18863.580078125,613.999938964844,-374.166625976562,306.583129882812
GuloGulo_PA1_RUN2,127.5,70.000007823,14.5833330154419,19476.080078125,629.027709960938,-404.360870361328,344.777740478516
GuloGulo_PA1_RUN2,130.5,70.000007823,15.5624971389771,20197.99609375,647.531127929688,-420.500091552734,267.625732421875
GuloGulo_PA1_RUN2,133.5,70.000007823,16.6666622161865,20122.30859375,644.472290039062,-408.722290039062,214.500045776367
GuloGulo_PA1_RUN2,136.5,70.000007823,17.9444313049316,18965.08984375,611.944641113281,-393.333435058594,232.833358764648
GuloGulo_PA1_RUN2,145.5,70.000007823,17.0277900695801,16643.08203125,538.249938964844,-340.111175537109,198.472106933594
GuloGulo_PA1_RUN2,154.5,70.000007823,17.1666641235352,17207.236328125,560.466735839844,-345.833374023438,167.266784667969
GuloGulo_PA1_RUN2,166.5,70.000007823,19.307710647583,15728.837890625,519.692077636719,-330.230651855469,177.307571411133
GuloGulo_PA1_RUN2,172.5,70.000007823,18.8333396911621,14976.28515625,500.389099121094,-308.500122070312,182.944351196289
GuloGulo_PA1_RUN2,175.5,70.000007823,17.7222347259521,13675.73046875,458.444702148438,-295.944213867188,203.721542358398
GuloGulo_PA1_RUN2,-178.5,67.000007823,17.08571434021,10883.8857421875,368.885711669922,-227.857162475586,377.257110595703
GuloGulo_PA1_RUN2,-175.5,67.000007823,17.7199993133545,9912.400390625,338.119995117188,-196.320007324219,413.039916992188
GuloGulo_PA1_RUN2,-166.5,67.000007823,18.3333301544189,10489.333984375,357.416687011719,-186.5,331.833282470703
GuloGulo_PA1_RUN2,-163.5,67.000007823,17.7407398223877,11362.6669921875,377.851867675781,-199.370376586914,263.296234130859
GuloGulo_PA1_RUN2,-160.5,67.000007823,17.8611106872559,12157.638671875,399.305541992188,-216.638900756836,258.833282470703
GuloGulo_PA1_RUN2,-154.5,67.000007823,20.6666660308838,14701.52734375,507.666625976562,-281.75,339.888793945312
GuloGulo_PA1_RUN2,-151.5,67.000007823,21.4999980926514,14789.47265625,519.472229003906,-270.750030517578,309.499969482422
GuloGulo_PA1_RUN2,-145.5,67.000007823,20.1666679382324,15513.6943359375,525.944458007812,-274.944427490234,192.333343505859
GuloGulo_PA1_RUN2,-142.5,67.000007823,20.4444427490234,14990.27734375,517.666625976562,-274.166687011719,191.611068725586
GuloGulo_PA1_RUN2,-139.5,67.000007823,19.9999980926514,15232.5,532.388854980469,-280.138916015625,250.472152709961
GuloGulo_PA1_RUN2,-136.5,67.000007823,18.7222232818604,14192.02734375,488.694427490234,-249.194458007812,291.111053466797
GuloGulo_PA1_RUN2,-130.5,67.000007823,18.0833320617676,15504.77734375,527.611083984375,-276.027770996094,250.777740478516
GuloGulo_PA1_RUN2,-124.5,67.000007823,16.75,14564.1669921875,481.444427490234,-271.777770996094,246.083297729492
GuloGulo_PA1_RUN2,-121.5,67.000007823,16.3055553436279,14022.8056640625,468.611083984375,-265.277770996094,232.694442749023
GuloGulo_PA1_RUN2,-115.5,67.000007823,16.5555553436279,14310.9716796875,477.694427490234,-277.416656494141,242.777770996094
GuloGulo_PA1_RUN2,-112.5,67.000007823,15.7222242355347,14499.9296875,476.208312988281,-297.152740478516,196.972213745117
GuloGulo_PA1_RUN2,-109.5,67.000007823,15.222222328186,15056.166015625,496.972198486328,-308.888885498047,176.388885498047
GuloGulo_PA1_RUN2,-106.5,67.000007823,14.5555562973022,15269.111328125,502.444458007812,-313.166656494141,169.027755737305
GuloGulo_PA1_RUN2,-103.5,67.000007823,14.7187490463257,15172.78125,497.78125,-318.28125,162.21875
GuloGulo_PA1_RUN2,-94.5,67.000007823,15.3235292434692,15666.44140625,521.61767578125,-342.735290527344,195.058731079102
GuloGulo_PA1_RUN2,-91.5,67.000007823,14.7222194671631,14860.4736328125,493.138916015625,-328.416717529297,217.083312988281
GuloGulo_PA1_RUN2,-88.5,67.000007823,14.794114112854,13950.765625,467.882385253906,-304.647094726562,214.441223144531
GuloGulo_PA1_RUN2,-85.5,67.000007823,15.7571430206299,13367.6142578125,456.100006103516,-290.885711669922,205.485626220703
GuloGulo_PA1_RUN2,-82.5,67.000007823,16.5192260742188,13265.01953125,454.5,-295.692321777344,242.269256591797
GuloGulo_PA1_RUN2,-70.5,67.000007823,16.2222232818604,11894.5556640625,408.166687011719,-258.027770996094,273.944305419922
GuloGulo_PA1_RUN2,-67.5,67.000007823,15.1176481246948,11429.3837890625,383.882415771484,-261.235321044922,326.088195800781
GuloGulo_PA1_RUN2,-64.5,67.000007823,14.7586193084717,10803.5869140625,361.724151611328,-255.758666992188,391.137847900391
GuloGulo_PA1_RUN2,-61.5,67.000007823,18.5555419921875,10540.8916015625,362.444488525391,-234.889007568359,506.55517578125
GuloGulo_PA1_RUN2,13.5,67.000007823,27.3200187683105,5384.91455078125,208.999786376953,-30.5597190856934,1578.76318359375
GuloGulo_PA1_RUN2,16.5,67.000007823,25.5000171661377,7044.4912109375,273.777404785156,-89.3885879516602,902.195861816406
GuloGulo_PA1_RUN2,19.5,67.000007823,23.3888912200928,9175.1611328125,352.860900878906,-130.999908447266,523.611511230469
GuloGulo_PA1_RUN2,22.5,67.000007823,22.4722213745117,9819.388671875,373.527770996094,-130.972244262695,485.277679443359
GuloGulo_PA1_RUN2,25.5,67.000007823,22.9166603088379,9895,377.111114501953,-132.388900756836,504.638885498047
GuloGulo_PA1_RUN2,43.5,67.000007823,23.9523887634277,8271.4248046875,337.523681640625,-109.618949890137,485.809387207031
GuloGulo_PA1_RUN2,46.5,67.000007823,22.8518600463867,9106.5126953125,369.110931396484,-126.888801574707,483.592590332031
GuloGulo_PA1_RUN2,49.5,67.000007823,20.6451740264893,10144.99609375,400.838623046875,-151.580581665039,474.387054443359
GuloGulo_PA1_RUN2,52.5,67.000007823,19.3888912200928,10732.830078125,412.583251953125,-164.527709960938,482.610961914062
GuloGulo_PA1_RUN2,61.5,67.000007823,19.694450378418,12028.94140625,455.666625976562,-207.222152709961,453.27783203125
GuloGulo_PA1_RUN2,64.5,67.000007823,18.5277824401855,12638.69140625,463.166625976562,-222.611038208008,438.888793945312
GuloGulo_PA1_RUN2,73.5,67.000007823,16.5555572509766,13146.9990234375,450.925903320312,-240.148101806641,411.518371582031
GuloGulo_PA1_RUN2,79.5,67.000007823,16.4722194671631,13819.9150390625,477.888824462891,-245.722213745117,468.555419921875
GuloGulo_PA1_RUN2,82.5,67.000007823,16.8055534362793,14129.025390625,493.305480957031,-248.999984741211,482.388793945312
GuloGulo_PA1_RUN2,85.5,67.000007823,16.9999980926514,14606.8310546875,514.777709960938,-255.055541992188,500.083221435547
GuloGulo_PA1_RUN2,94.5,67.000007823,17.1388931274414,16048.2177734375,563.972106933594,-324.22216796875,512.333679199219
GuloGulo_PA1_RUN2,97.5,67.000007823,17.2222213745117,16920.71875,591.694274902344,-344.277679443359,452.194763183594
GuloGulo_PA1_RUN2,106.5,67.000007823,17.3611164093018,17711.138671875,614.333374023438,-345.194396972656,309.527648925781
GuloGulo_PA1_RUN2,109.5,67.000007823,16.3611068725586,18067.4140625,617.916625976562,-349.805541992188,317.416625976562
GuloGulo_PA1_RUN2,121.5,67.000007823,13.7500019073486,19479.63671875,636.666625976562,-369.52783203125,280.5
GuloGulo_PA1_RUN2,124.5,67.000007823,13.4999942779541,19851.21875,642.666625976562,-377.083160400391,297.194152832031
GuloGulo_PA1_RUN2,136.5,67.000007823,16.9722137451172,21147.673828125,677.111267089844,-434.777801513672,255.638610839844
GuloGulo_PA1_RUN2,139.5,67.000007823,17.6666526794434,20186.61328125,648.944519042969,-443.777801513672,311.388885498047
GuloGulo_PA1_RUN2,142.5,67.000007823,18,19795.974609375,637.222290039062,-409.666778564453,242.194595336914
GuloGulo_PA1_RUN2,145.5,67.000007823,17.0555667877197,19071.94921875,613.389038085938,-387.389068603516,251.13899230957
GuloGulo_PA1_RUN2,148.5,67.000007823,16.1111259460449,18606.861328125,599.055541992188,-363.444580078125,240.222305297852
GuloGulo_PA1_RUN2,154.5,67.000007823,17,18453.947265625,598.972290039062,-357.833374023438,223.444488525391
GuloGulo_PA1_RUN2,157.5,67.000007823,17.1388893127441,17889.474609375,581.888977050781,-349.694488525391,228.805404663086
GuloGulo_PA1_RUN2,166.5,67.000007823,18.9444484710693,16203.91015625,533.360900878906,-334.444305419922,273.610748291016
GuloGulo_PA1_RUN2,169.5,67.000007823,19.1388759613037,16312.228515625,542.583435058594,-326.88916015625,285.861206054688
GuloGulo_PA1_RUN2,175.5,67.000007823,17.694465637207,13454.7294921875,455.305847167969,-274.611206054688,281.888610839844
GuloGulo_PA1_RUN2,-178.5,64.000007823,17.3999996185303,10520,359.399993896484,-193.400009155273,414.599975585938
GuloGulo_PA1_RUN2,-175.5,64.000007823,18.4444427490234,9287.4453125,321.333343505859,-171.666687011719,527.555480957031
GuloGulo_PA1_RUN2,-166.5,64.000007823,20.5555515289307,9849.5556640625,340.777770996094,-161.333374023438,403.777770996094
GuloGulo_PA1_RUN2,-163.5,64.000007823,21.0799999237061,10372.83984375,352.519989013672,-160.720001220703,425.999938964844
GuloGulo_PA1_RUN2,-154.5,64.000007823,21.8888874053955,13734.1123046875,476.944488525391,-221.027816772461,396.694458007812
GuloGulo_PA1_RUN2,-151.5,64.000007823,22.5833320617676,12763.947265625,451.000061035156,-203.36116027832,416.360961914062
GuloGulo_PA1_RUN2,-142.5,64.000007823,23.8611087799072,14500.5,529.805541992188,-253.305541992188,245.916610717773
GuloGulo_PA1_RUN2,-139.5,64.000007823,22,14608.8896484375,529.250061035156,-260.222259521484,294.583312988281
GuloGulo_PA1_RUN2,-130.5,64.000007823,22.7222194671631,13600.77734375,502.694427490234,-258.250030517578,381.222106933594
GuloGulo_PA1_RUN2,-127.5,64.000007823,21.1666698455811,13942.3046875,495.416656494141,-255.388931274414,430.444396972656
GuloGulo_PA1_RUN2,-124.5,64.000007823,18.1944465637207,15283.9169921875,521.527770996094,-260.833343505859,355.611114501953
GuloGulo_PA1_RUN2,-121.5,64.000007823,17.6666660308838,15282.388671875,522.444458007812,-258.25,302.277770996094
GuloGulo_PA1_RUN2,-118.5,64.000007823,17.5,15187.3330078125,524.499938964844,-260.027770996094,276.833312988281
GuloGulo_PA1_RUN2,-115.5,64.000007823,17.1944446563721,15508.52734375,535.194458007812,-270.305541992188,266.638885498047
GuloGulo_PA1_RUN2,-112.5,64.000007823,16.6111106872559,15101.6669921875,514.277770996094,-280.972229003906,273.277770996094
GuloGulo_PA1_RUN2,-109.5,64.000007823,16.25,15254.3603515625,517.777770996094,-291.888885498047,261.472229003906
GuloGulo_PA1_RUN2,-100.5,64.000007823,15.9444437026978,15643.138671875,528.333312988281,-314.638885498047,223.694396972656
GuloGulo_PA1_RUN2,-97.5,64.000007823,16.0277767181396,15931.888671875,540.805541992188,-323.638885498047,242.388809204102
GuloGulo_PA1_RUN2,-94.5,64.000007823,15.9166660308838,15667.7509765625,530.111145019531,-322.611145019531,257.916625976562
GuloGulo_PA1_RUN2,-88.5,64.000007823,15.857141494751,14125.71484375,480.619079589844,-297.000061035156,242.000061035156
GuloGulo_PA1_RUN2,-76.5,64.000007823,15.714282989502,11604.23828125,399.142852783203,-246.714294433594,318.5712890625
GuloGulo_PA1_RUN2,-70.5,64.000007823,16.1470603942871,11810.205078125,407.852935791016,-253.323516845703,369.146911621094
GuloGulo_PA1_RUN2,-67.5,64.000007823,15.9428586959839,11415.4892578125,388.800109863281,-253.200042724609,431.399932861328
GuloGulo_PA1_RUN2,-64.5,64.000007823,16.652172088623,9937.8291015625,337.260955810547,-218.695709228516,424.521514892578
GuloGulo_PA1_RUN2,13.5,64.000007823,25.2222270965576,7069.439453125,273.277587890625,-70.7776947021484,978.474487304688
GuloGulo_PA1_RUN2,16.5,64.000007823,24.8333339691162,8494.7177734375,331.972015380859,-95.7777404785156,608.555847167969
GuloGulo_PA1_RUN2,19.5,64.000007823,24.0666675567627,9262.734375,358.866729736328,-104.666748046875,585.233459472656
GuloGulo_PA1_RUN2,22.5,64.000007823,24.4545440673828,8731.9091796875,342.454528808594,-84.9090805053711,545.272644042969
GuloGulo_PA1_RUN2,25.5,64.000007823,23.1212196350098,9048.08984375,348.0302734375,-94.787841796875,545.848327636719
GuloGulo_PA1_RUN2,28.5,64.000007823,21.7500076293945,9527.498046875,359.138854980469,-107.749969482422,594.277648925781
GuloGulo_PA1_RUN2,34.5,64.000007823,20.5142822265625,9293.7724609375,349.542877197266,-108.85718536377,515.400146484375
GuloGulo_PA1_RUN2,37.5,64.000007823,20.0344867706299,9686.7216796875,367.861968994141,-113.344795227051,563.689392089844
GuloGulo_PA1_RUN2,43.5,64.000007823,21.9444484710693,9783.3046875,387.222137451172,-124.444404602051,561.999938964844
GuloGulo_PA1_RUN2,46.5,64.000007823,21.4166660308838,10563.4951171875,418.999847412109,-143.166580200195,578.805419921875
GuloGulo_PA1_RUN2,49.5,64.000007823,19.9722290039062,11155.2490234375,434.083343505859,-156.611099243164,586.388916015625
GuloGulo_PA1_RUN2,55.5,64.000007823,19.4444446563721,11696.9150390625,446.277709960938,-169.138870239258,611.972106933594
GuloGulo_PA1_RUN2,67.5,64.000007823,17.8333396911621,13329.02734375,476.194488525391,-210.861083984375,533.083312988281
GuloGulo_PA1_RUN2,70.5,64.000007823,17.0277767181396,13364.0546875,469.444458007812,-217.527755737305,511.916656494141
GuloGulo_PA1_RUN2,73.5,64.000007823,17.0000019073486,13565.6376953125,472.416625976562,-224.111099243164,510.999938964844
GuloGulo_PA1_RUN2,76.5,64.000007823,17.2499961853027,13958.525390625,490.333221435547,-229.58332824707,514.638854980469
GuloGulo_PA1_RUN2,79.5,64.000007823,17.5,14140.5283203125,502.138885498047,-231.66667175293,522.749938964844
GuloGulo_PA1_RUN2,82.5,64.000007823,18.055549621582,14185.77734375,506.972198486328,-233.111099243164,539.194274902344
GuloGulo_PA1_RUN2,85.5,64.000007823,18.36110496521,14441.58203125,519.305480957031,-234.944458007812,564.249938964844
GuloGulo_PA1_RUN2,88.5,64.000007823,18.5000019073486,14859.8046875,536.444396972656,-246.610931396484,593.444030761719
GuloGulo_PA1_RUN2,91.5,64.000007823,18.4166679382324,15395.302734375,552.138793945312,-273.527709960938,596.83349609375
GuloGulo_PA1_RUN2,94.5,64.000007823,18.0555553436279,16195.439453125,573.499877929688,-296.527740478516,548.194946289062
GuloGulo_PA1_RUN2,97.5,64.000007823,18.1111087799072,17189.71875,604.583190917969,-323.110961914062,479.944610595703
GuloGulo_PA1_RUN2,100.5,64.000007823,19.055549621582,18023.77734375,636.861022949219,-336.722198486328,405.805694580078
GuloGulo_PA1_RUN2,103.5,64.000007823,19.8333301544189,17782.529296875,631.666748046875,-333.222229003906,362.611206054688
GuloGulo_PA1_RUN2,106.5,64.000007823,19.3055629730225,17665.306640625,622.583374023438,-329.111083984375,337.416625976562
GuloGulo_PA1_RUN2,109.5,64.000007823,18.1944541931152,17897.470703125,621.25,-333.861053466797,330.861083984375
GuloGulo_PA1_RUN2,112.5,64.000007823,17.0833396911621,18538.99609375,632.249938964844,-349.111022949219,333.111053466797
GuloGulo_PA1_RUN2,115.5,64.000007823,16.9722213745117,18993.4453125,641.75,-353.750061035156,312.722412109375
GuloGulo_PA1_RUN2,118.5,64.000007823,16.8888912200928,19038.470703125,640.361083984375,-344.305572509766,284.388946533203
GuloGulo_PA1_RUN2,121.5,64.000007823,15.4166707992554,19566.63671875,647.416625976562,-352.027740478516,281.861053466797
GuloGulo_PA1_RUN2,124.5,64.000007823,14.6111154556274,20104.634765625,654.944396972656,-366.499908447266,278.777801513672
GuloGulo_PA1_RUN2,127.5,64.000007823,15.055549621582,20935.634765625,677.777648925781,-396.583129882812,290.444274902344
